GID	GO
BdiBd21-3.1G0011200	GO:0044238
BdiBd21-3.1G0017800	GO:0005515
BdiBd21-3.1G0017800	GO:0006468
BdiBd21-3.1G0017800	GO:0004672
BdiBd21-3.1G0030300	GO:0006468
BdiBd21-3.1G0030300	GO:0005524
BdiBd21-3.1G0030300	GO:0004672
BdiBd21-3.1G0031400	GO:0055085
BdiBd21-3.1G0031400	GO:0016020
BdiBd21-3.1G0031400	GO:0015297
BdiBd21-3.1G0031400	GO:0015238
BdiBd21-3.1G0031400	GO:0006855
BdiBd21-3.1G0034200	GO:0008270
BdiBd21-3.1G0034200	GO:0003676
BdiBd21-3.1G0036100	GO:0006396
BdiBd21-3.1G0039800	GO:0006629
BdiBd21-3.1G0045900	GO:0005576
BdiBd21-3.1G0045900	GO:0004867
BdiBd21-3.1G0050900	GO:0005515
BdiBd21-3.1G0050900	GO:0042393
BdiBd21-3.1G0050900	GO:0006355
BdiBd21-3.1G0062800	GO:0045454
BdiBd21-3.1G0067500	GO:0055085
BdiBd21-3.1G0067500	GO:0016021
BdiBd21-3.1G0075800	GO:0055114
BdiBd21-3.1G0075800	GO:0008137
BdiBd21-3.1G0076700	GO:0031361
BdiBd21-3.1G0076700	GO:0020037
BdiBd21-3.1G0076700	GO:0015979
BdiBd21-3.1G0076700	GO:0009055
BdiBd21-3.1G0076700	GO:0005506
BdiBd21-3.1G0092100	GO:0005525
BdiBd21-3.1G0103700	GO:0050821
BdiBd21-3.1G0103700	GO:0042301
BdiBd21-3.1G0103700	GO:0016020
BdiBd21-3.1G0103700	GO:0015979
BdiBd21-3.1G0103700	GO:0009523
BdiBd21-3.1G0111600	GO:0016758
BdiBd21-3.1G0111600	GO:0008152
BdiBd21-3.1G0111700	GO:0016758
BdiBd21-3.1G0111700	GO:0008152
BdiBd21-3.1G0116900	GO:0005975
BdiBd21-3.1G0116900	GO:0004553
BdiBd21-3.1G0122000	GO:0006468
BdiBd21-3.1G0122000	GO:0005524
BdiBd21-3.1G0122000	GO:0004672
BdiBd21-3.1G0122000	GO:0030246
BdiBd21-3.1G0122100	GO:0006468
BdiBd21-3.1G0122100	GO:0005524
BdiBd21-3.1G0122100	GO:0004672
BdiBd21-3.1G0122100	GO:0030246
BdiBd21-3.1G0131000	GO:0006355
BdiBd21-3.1G0131000	GO:0003677
BdiBd21-3.1G0136600	GO:0052726
BdiBd21-3.1G0136600	GO:0052725
BdiBd21-3.1G0136600	GO:0047325
BdiBd21-3.1G0136600	GO:0032957
