gene_a	gene_b	score
1102092900	3102136800	3.9287658
1102092900	3102153900	3.9723856
1102092900	3102252700	3.4387124
1102092900	3102258800	3.0101857
1102092900	3102313500	3.4396336
1102092900	3102330700	3.0979645
1102092900	3102353000	3.5225298
1102092900	3102355900	4.0738487
1102092900	3102366100	3.0689273
1102092900	3102530400	3.180787
1102092900	3102530600	3.2300732
1102092900	3202006500	3.0076537
1102092900	3202100800	4.293701
1102092900	3202154600	4.4795547
1102092900	3202158400	3.4082289
1102092900	3202271800	3.5618958
1102092900	3202284300	3.5558517
1102092900	3202302300	3.877525
1102092900	3202370900	4.0560083
1102092900	3202376600	3.2663503
1102092900	3202385700	3.4930162
1102092900	3202388800	4.1735525
1102092900	3302003200	4.4231606
1102092900	3302085600	4.6339126
1102092900	3302137600	4.1013765
1102092900	3302140800	3.3914933
1102092900	3302332800	4.116955
1102092900	3302349900	4.2629237
1102092900	3302365600	3.4162686
1102092900	4102006000	3.261152
1102092900	4102022600	3.3425288
1102092900	4102040400	3.175162
1102092900	4102139600	4.02569
1102092900	4102166500	3.0488412
1102092900	4102167400	3.2710538
1102092900	4102306500	3.8837137
1102092900	4102307100	4.0598702
1102092900	4102324000	3.5796924
1102092900	4102330400	3.141785
1102092900	4102363800	4.1527667
1102092900	4102417400	3.5112755
1102092900	4102472200	3.9922872
1102092900	4202008900	3.516986
1102092900	4202111500	4.5187864
1102092900	4202129600	3.2050066
1102092900	4202154700	4.2785954
1102092900	4202190000	3.9877768
1102092900	4202196900	4.2286105
1102092900	4202233100	3.9300315
1102092900	4202299100	3.692016
1102092900	4202339500	3.13686
1102092900	4202344400	3.4881723
1102092900	4302109200	4.301264
1102092900	4302122900	4.2605615
1102092900	4302123000	3.666377
1102092900	4302130200	3.371684
1102092900	4302157600	3.725263
1102092900	4302191400	3.220589
1102092900	4302234300	3.1807687
1102092900	4302298000	3.37311
1102092900	4302335700	3.3712287
1102092900	4302339500	3.9729822
1102092900	4302351400	3.5515008
1102092900	5102032000	3.3480248
1102092900	5102082800	3.424627
1102092900	5102104000	3.4324396
1102092900	5102105800	3.8040152
1102092900	5102170200	4.6748695
1102092900	5102170300	3.7784722
1102092900	5102288400	3.917347
1102092900	5102372700	5.6598964
1102092900	5102392900	3.3517685
1102092900	5102431200	3.0871825
1102092900	5102434200	3.6843944
1102092900	5102439100	3.8205607
1102092900	5102443700	3.2479317
1102092900	5102452400	3.7551918
1102092900	5102458900	3.754521
1102092900	5102469300	3.4062815
1102092900	5102509200	3.907993
1102092900	5202088900	3.4970899
1102092900	5202107700	3.395102
1102092900	5202112200	4.5838113
1102092900	5202118400	4.470222
1102092900	5202141700	3.655469
1102092900	5202154300	3.4756603
1102092900	5202226600	3.2674296
1102092900	5202287900	3.0991657
1102092900	5202374800	4.512153
1102092900	5202433000	3.3586957
1102092900	5202437200	4.511619
1102092900	5202448100	3.678357
1102092900	5202461300	4.4437227
1102092900	5202481800	3.80351
1102092900	5302045600	3.0617304
1102092900	5302083100	3.2880769
1102092900	5302095400	3.0444844
1102092900	5302115300	3.4010453
1102092900	5302121600	4.202689
1102092900	5302129200	3.6188557
1102092900	5302174600	3.9480305
1102092900	5302174700	4.2270265
1102092900	5302239800	3.316653
1102092900	5302286200	3.0077043
1102092900	5302296200	3.3002555
1102092900	5302326000	3.255627
1102092900	5302402800	3.2984984
1102092900	5302417000	3.3442254
1102092900	5302431700	4.033855
1102092900	5302442100	4.546208
1102092900	5302446300	3.3748717
1102092900	5302451100	3.209585
1102092900	5302462800	4.114647
1102092900	5302509700	4.570984
1102092900	6102202200	4.149379
1102092900	6102224600	3.7257676
1102092900	6102268300	3.5552955
1102092900	6202064300	3.601997
1102092900	6202225600	4.2071004
1102092900	6202227700	3.0006747
1102092900	6202256900	3.355658
1102092900	6202310100	3.8939435
1102092900	6202376800	3.3413274
1102092900	6202393300	3.045564
1102092900	6302055400	3.4148245
1102092900	6302150400	3.50275
1102092900	6302209400	3.7859569
1102092900	6302246600	3.1024337
1102092900	6302262100	4.0942116
1102092900	6302269300	3.1569436
1102092900	6302356300	3.4163253
1102092900	7102020200	4.062254
1102092900	7102102400	3.580572
1102092900	7102155900	3.1913326
1102092900	7102244800	3.1211433
1102092900	7102261600	3.3852932
1102092900	7102296800	3.0849557
1102092900	7102300500	3.6786566
1102092900	7102309900	4.3377023
1102092900	7102356300	3.8445985
1102092900	7102419100	3.592205
1102092900	7102426400	3.371915
1102092900	7102466600	3.6602967
1102092900	7102469100	3.23919
1102092900	7102527600	4.06135
1102092900	7202157300	3.035348
1102092900	7202159700	3.7113624
1102092900	7202189800	3.0209284
1102092900	7202198400	3.3974414
1102092900	7202201400	3.3562193
1102092900	7202209900	4.73208
1102092900	7202216300	4.342205
1102092900	7202238600	3.596962
1102092900	7202271400	4.285391
1102092900	7202355300	3.7375052
1102092900	7202408800	3.3621917
1102092900	7302016500	4.3290277
1102092900	7302066800	3.6677756
1102092900	7302107700	3.1893384
1102092900	7302132800	3.1010666
1102092900	7302147000	3.1830442
1102092900	7302164400	3.277978
1102092900	7302257100	4.147667
1102092900	7302260500	3.071513
1102092900	7302262800	3.3320045
1102092900	7302278500	3.1707373
1102092900	7302284400	3.6269107
1102092900	7302291300	3.0432181
1102092900	7302292800	3.1786947
1102092900	7302306600	4.382687
1102092900	7302335000	3.1391177
1102092900	7302352000	3.263779
1102092900	7302366400	4.6280704
1102092900	7302370500	3.0577192
1102092900	7302411600	3.7482793
1102092900	7302443900	3.3041852
1102092900	7302456600	3.012901
1102092900	7302467000	3.5912015
1102092900	7302488700	3.2552116
1102092900	502127100	3.0371375
1102096500	1102125100	3.6932218
1102096500	1102147000	3.9407492
1102096500	1102148400	4.1980677
1102096500	1102159100	3.013333
1102096500	1102284800	3.1436684
1102096500	1102286300	3.6911151
1102096500	1102307400	3.4839025
1102096500	1102378000	3.2140791
1102096500	1102399800	3.8983784
1102096500	1102445700	3.2662435
1102096500	1202120600	3.608963
1102096500	1202130900	3.6698275
1102096500	1202164500	3.220909
1102096500	1202166100	3.094413
1102096500	1202230300	3.2738488
1102096500	1202236100	3.2273273
1102096500	1202240000	3.0352218
1102096500	1202274700	3.8258262
1102096500	1202294200	3.7692256
1102096500	1202295700	3.9116008
1102096500	1202380800	3.5154757
1102096500	1202398800	3.3392165
1102096500	1202427900	3.2739766
1102096500	1302105500	3.305233
1102096500	1302125600	3.3805165
1102096500	1302128800	3.4847405
1102096500	1302145100	3.916316
1102096500	1302156400	3.0782714
1102096500	1302264200	3.2185469
1102096500	1302283800	3.8294528
1102096500	1302285300	3.928476
1102096500	1302306800	3.3064258
1102096500	1302405400	3.5167532
1102096500	1302454400	3.1875062
1102096500	2102066200	3.3346336
1102096500	2102094200	3.8498504
1102096500	2102109900	3.6018674
1102096500	2102110500	3.1915922
1102096500	2102125500	3.1967707
1102096500	2102163700	3.0942624
1102096500	2102168300	3.56712
1102096500	2102170800	4.1267195
1102096500	2102171800	3.0948653
1102096500	2102227500	3.1618054
1102096500	2102260700	3.7043195
1102096500	2102276100	3.4668078
1102096500	2102278600	3.309944
1102096500	2102294000	4.015599
1102096500	2102296000	3.518583
1102096500	2102339200	3.2768743
1102096500	2102383600	3.2786038
1102096500	2102432600	3.07782
1102096500	2102443200	4.2181697
1102096500	2102485400	3.394392
1102096500	2202078200	3.5845342
1102096500	2202127900	3.3206952
1102096500	2202134300	3.457093
1102096500	2202148000	3.068608
1102096500	2202183500	3.4386353
1102096500	2202194400	3.3111224
1102096500	2202262600	3.8125288
1102096500	2202281300	4.24768
1102096500	2202289000	3.002214
1102096500	2202296200	3.185449
1102096500	2202310300	3.0714276
1102096500	2202312400	3.625887
1102096500	2202318500	3.5137775
1102096500	2202375100	3.1477098
1102096500	2202400600	3.1004338
1102096500	2202443000	3.4888031
1102096500	2202453900	3.2161715
1102096500	2302064500	3.3680031
1102096500	2302064600	3.2673693
1102096500	2302109000	3.408819
1102096500	2302110100	3.8067398
1102096500	2302111100	3.2383869
1102096500	2302120400	3.3035283
1102096500	2302133900	3.0058165
1102096500	2302164100	3.3846107
1102096500	2302175700	3.657226
1102096500	2302237800	3.2390742
1102096500	2302263000	3.4157548
1102096500	2302275100	3.55908
1102096500	2302291600	3.161505
1102096500	2302293900	3.6342227
1102096500	2302323900	3.523639
1102096500	2302379700	3.063942
1102096500	2302421300	3.141849
1102096500	2302442300	3.3355396
1102096500	3102007300	3.25203
1102096500	3102085600	3.2015054
1102096500	3102136800	3.41695
1102096500	3102153900	3.1009586
1102096500	3102267900	3.0822363
1102096500	3102313500	4.5759764
1102096500	3102353000	3.5239818
1102096500	3102355900	3.4126625
1102096500	3102366100	4.2641745
1102096500	3102530400	3.2689714
1102096500	3102530600	3.8404164
1102096500	3202100800	3.3690245
1102096500	3202154600	4.061822
1102096500	3202158400	3.343987
1102096500	3202271800	3.0795434
1102096500	3202302300	3.015378
1102096500	3202370900	3.6551256
1102096500	3202376600	3.591599
1102096500	3202385700	3.6780603
1102096500	3202388800	3.3254683
1102096500	3302003200	4.0298724
1102096500	3302039000	3.5386968
1102096500	3302085600	3.4939566
1102096500	3302137600	4.102687
1102096500	3302140800	3.8288498
1102096500	3302268000	3.3661842
1102096500	3302332800	3.0403905
1102096500	3302349900	3.6373596
1102096500	3302365600	3.1400976
1102096500	4102006000	3.6329722
1102096500	4102022600	3.2908509
1102096500	4102107600	3.1407552
1102096500	4102116000	3.04049
1102096500	4102139600	3.3815987
1102096500	4102306500	3.3034444
1102096500	4102307100	3.211984
1102096500	4102324000	3.1507323
1102096500	4102330400	3.0722077
1102096500	4102363800	3.2547076
1102096500	4102417400	3.881555
1102096500	4102472200	3.6339498
1102096500	4202082600	3.3304791
1102096500	4202111500	3.70104
1102096500	4202129600	3.9143975
1102096500	4202154700	3.3538237
1102096500	4202188200	3.043096
1102096500	4202190000	3.52732
1102096500	4202196900	3.5095453
1102096500	4202233100	3.220007
1102096500	4202299100	3.6736686
1102096500	4202339500	3.3771226
1102096500	4202344400	3.7500668
1102096500	4302109200	3.473756
1102096500	4302122900	3.8335729
1102096500	4302123000	3.0396307
1102096500	4302130200	3.2532198
1102096500	4302157600	3.726448
1102096500	4302191400	3.2149768
1102096500	4302298000	3.5100305
1102096500	4302335700	3.133047
1102096500	4302339500	3.3521402
1102096500	4302351400	3.220176
1102096500	5102032000	3.5912755
1102096500	5102038200	3.01593
1102096500	5102082800	3.7265146
1102096500	5102104000	3.3816116
1102096500	5102105800	3.2254326
1102096500	5102170200	3.5940044
1102096500	5102170300	3.3618693
1102096500	5102279400	3.3906584
1102096500	5102288400	3.883162
1102096500	5102320100	3.122069
1102096500	5102331500	3.013942
1102096500	5102372700	3.7158725
1102096500	5102392900	3.446491
1102096500	5102434200	3.0523584
1102096500	5102439100	3.9569347
1102096500	5102443700	3.361064
1102096500	5102452400	3.5517848
1102096500	5102458900	3.798883
1102096500	5102469300	4.377542
1102096500	5102509200	3.6780314
1102096500	5102513300	3.4775426
1102096500	5202088900	4.157985
1102096500	5202107700	3.480823
1102096500	5202112200	3.4252627
1102096500	5202118400	3.4339898
1102096500	5202141700	3.120021
1102096500	5202154300	3.5622933
1102096500	5202167100	3.731429
1102096500	5202287900	3.5520475
1102096500	5202374800	3.7015152
1102096500	5202433000	3.3941038
1102096500	5202437200	3.591017
1102096500	5202442100	3.4486976
1102096500	5202448100	3.8579643
1102096500	5202461300	3.9277668
1102096500	5202481800	3.3996828
1102096500	5202508700	3.134581
1102096500	5302045600	3.2026134
1102096500	5302095400	3.290029
1102096500	5302121600	3.308324
1102096500	5302129200	3.253629
1102096500	5302161400	3.0312316
1102096500	5302174600	3.211275
1102096500	5302174700	3.7560394
1102096500	5302296200	3.552617
1102096500	5302402800	3.589908
1102096500	5302431700	3.4286394
1102096500	5302442100	3.5986848
1102096500	5302446300	3.7883132
1102096500	5302451100	3.7843375
1102096500	5302462800	3.339123
1102096500	5302509700	3.306515
1102096500	6102202200	3.2135725
1102096500	6102224600	3.3458645
1102096500	6102268300	3.8070767
1102096500	6202041500	3.0439239
1102096500	6202064300	3.5821593
1102096500	6202225600	3.4744978
1102096500	6202256900	3.4776025
1102096500	6202295500	3.2970266
1102096500	6202310100	3.4434996
1102096500	6202376800	3.1516006
1102096500	6202393300	3.4796484
1102096500	6302033200	3.0455978
1102096500	6302055400	3.7999272
1102096500	6302209400	3.238359
1102096500	6302262100	3.3459668
1102096500	6302269300	3.1005101
1102096500	6302326700	3.4329531
1102096500	6302356300	3.4509604
1102096500	7102020200	4.3895445
1102096500	7102102400	3.2022703
1102096500	7102155900	3.2754095
1102096500	7102244800	3.4822733
1102096500	7102261600	3.1870463
1102096500	7102296800	3.3560085
1102096500	7102300500	3.5921865
1102096500	7102309900	4.0192
1102096500	7102316800	3.3284626
1102096500	7102344500	3.2832966
1102096500	7102356300	3.7076054
1102096500	7102419100	3.360406
1102096500	7102466600	3.5486307
1102096500	7102469100	3.7165716
1102096500	7102527600	3.7377088
1102096500	7202060000	3.1522453
1102096500	7202159700	3.236479
1102096500	7202189800	3.1473532
1102096500	7202198400	3.4589775
1102096500	7202201400	3.133712
1102096500	7202209900	3.6515532
1102096500	7202216300	3.315417
1102096500	7202243300	3.0248737
1102096500	7202271400	3.7670295
1102096500	7202355300	3.6916904
1102096500	7202399800	3.4264646
1102096500	7202408800	3.8959966
1102096500	7302016500	4.1152587
1102096500	7302066800	3.3576233
1102096500	7302156300	3.2661414
1102096500	7302257100	3.495926
1102096500	7302262800	3.196212
1102096500	7302284400	3.2002199
1102096500	7302291300	3.878368
1102096500	7302306600	3.7282057
1102096500	7302313200	3.043354
1102096500	7302366400	3.3838801
1102096500	7302370500	3.1077423
1102096500	7302411600	3.3528335
1102096500	7302443900	3.0198765
1102096500	7302456600	3.5025916
1102096500	7302467000	3.7259946
1102096500	7302480000	3.409921
1102096500	7302488700	3.6620765
1102096500	502081000	3.0811288
1102096500	502127100	3.0424547
1102105400	1102125100	3.4312363
1102105400	1102148400	3.0331812
1102105400	1102159100	3.0950072
1102105400	1102284800	3.4074984
1102105400	1102307400	3.4920838
1102105400	1202127200	3.4268012
1102105400	1202130900	4.0519533
1102105400	1202144300	3.2126977
1102105400	1202164500	3.0914433
1102105400	1202174800	3.147023
1102105400	1202240000	3.3082125
1102105400	1202274700	3.6944115
1102105400	1202294200	3.182567
1102105400	1202295700	3.1774065
1102105400	1202318200	3.7161298
1102105400	1202413700	3.1401076
1102105400	1302105500	3.5659156
1102105400	1302128800	3.0296292
1102105400	1302145100	3.1086607
1102105400	1302146100	3.194717
1102105400	1302156400	3.2741163
1102105400	1302264200	3.6491456
1102105400	1302283800	3.4167738
1102105400	1302285300	3.3832874
1102105400	1302287800	3.1592093
1102105400	1302306800	3.2516763
1102105400	2102094200	3.067489
1102105400	2102108900	3.3820686
1102105400	2102109900	3.3145447
1102105400	2102110500	3.4084496
1102105400	2102170800	3.136067
1102105400	2102276100	3.3665845
1102105400	2102278600	3.748358
1102105400	2102296000	3.4633474
1102105400	2102354200	3.410292
1102105400	2102383600	3.3804107
1102105400	2102432600	3.316973
1102105400	2102485400	3.3446305
1102105400	2202109000	3.5591476
1102105400	2202126500	4.301076
1102105400	2202129300	3.3960383
1102105400	2202147700	3.7114382
1102105400	2202183500	3.5520475
1102105400	2202296200	3.9115918
1102105400	2202310300	3.2120028
1102105400	2202375100	3.91598
1102105400	2202400600	3.7078161
1102105400	2202443000	3.1000123
1102105400	2202453900	3.4507644
1102105400	2302064500	3.2814226
1102105400	2302109000	3.180403
1102105400	2302111100	3.5122793
1102105400	2302128300	3.5775974
1102105400	2302164100	3.1426878
1102105400	2302179300	3.3047063
1102105400	2302275100	3.222555
1102105400	2302291600	3.299574
1102105400	2302293900	3.1422408
1102105400	2302379700	3.0761192
1102105400	2302421300	3.2577102
1102105400	2302450100	3.227251
1102105400	2302540600	4.0118527
1102105400	3102007300	3.5219672
1102105400	3102085600	3.1065352
1102105400	3102136800	3.2647092
1102105400	3102153900	3.1282926
1102105400	3102252700	3.6759222
1102105400	3102258800	3.4005864
1102105400	3102355900	3.8561804
1102105400	3202100800	3.5609815
1102105400	3202154600	3.3846042
1102105400	3202271800	3.3878758
1102105400	3202284300	3.5101097
1102105400	3202302300	3.1418118
1102105400	3202370900	3.1181672
1102105400	3202388800	3.3056543
1102105400	3302003200	3.2433548
1102105400	3302085600	3.3747685
1102105400	3302137600	3.1522112
1102105400	3302140800	3.2927563
1102105400	3302332800	3.0864193
1102105400	3302349900	3.498558
1102105400	4102040400	3.02639
1102105400	4102139600	3.1429589
1102105400	4102167400	3.3368015
1102105400	4102306500	3.250719
1102105400	4102307100	3.0678215
1102105400	4102363800	3.281224
1102105400	4102472200	3.655821
1102105400	4202008900	3.2560189
1102105400	4202111500	3.1601293
1102105400	4202128700	3.0082438
1102105400	4202154700	3.113725
1102105400	4202233100	4.2016177
1102105400	4202299100	3.2821968
1102105400	4302109200	3.244798
1102105400	4302122900	3.2514503
1102105400	4302234300	4.164314
1102105400	4302298000	3.2884562
1102105400	4302335700	3.375753
1102105400	4302339500	3.3946824
1102105400	4302351400	3.09267
1102105400	5102032000	3.0464766
1102105400	5102082800	3.2419395
1102105400	5102104000	3.0185294
1102105400	5102105800	3.6937764
1102105400	5102170200	3.648044
1102105400	5102170300	3.2443068
1102105400	5102372700	3.260404
1102105400	5102434200	3.7647188
1102105400	5102439100	3.358029
1102105400	5102443700	3.092856
1102105400	5202112200	3.2102215
1102105400	5202118400	3.347582
1102105400	5202141700	3.5807533
1102105400	5202154300	3.2419145
1102105400	5202226600	3.2227826
1102105400	5202260000	3.1506276
1102105400	5202374800	3.0213397
1102105400	5202437200	3.6420596
1102105400	5202481800	3.5854192
1102105400	5302121600	3.3650794
1102105400	5302129200	3.8411078
1102105400	5302174600	3.22915
1102105400	5302174700	3.060971
1102105400	5302239800	3.4489663
1102105400	5302296200	3.0453324
1102105400	5302326000	3.001872
1102105400	5302417000	3.5013912
1102105400	5302431700	3.5128903
1102105400	5302442100	3.5178595
1102105400	5302509700	3.0288572
1102105400	6102268300	3.2565114
1102105400	6202064300	3.5543323
1102105400	6202162300	3.2125773
1102105400	6202225600	3.4717174
1102105400	6202256900	3.3025181
1102105400	6202295500	3.1383653
1102105400	6302150400	3.9498677
1102105400	6302246600	3.0625892
1102105400	6302262100	3.1423666
1102105400	6302356300	3.3989305
1102105400	7102020200	3.3653543
1102105400	7102261600	3.3200307
1102105400	7102300500	3.1615326
1102105400	7102309900	3.25552
1102105400	7102356300	3.131753
1102105400	7102419100	3.2298117
1102105400	7102426400	3.075906
1102105400	7102527600	3.413348
1102105400	7202034200	3.267695
1102105400	7202157300	3.0805266
1102105400	7202159700	3.0659003
1102105400	7202198400	3.325701
1102105400	7202209900	3.1249008
1102105400	7202216300	3.4459434
1102105400	7202238600	3.717439
1102105400	7202271400	3.389271
1102105400	7202355300	3.6320095
1102105400	7202370800	3.111597
1102105400	7202407300	3.0901952
1102105400	7302132800	3.1587558
1102105400	7302164400	3.3722076
1102105400	7302257100	3.566532
1102105400	7302262800	3.0526338
1102105400	7302278500	3.1992116
1102105400	7302306600	3.0296576
1102105400	7302335000	3.7097592
1102105400	7302366400	3.3750522
1102105400	7302411600	3.1906555
1102105400	7302443900	3.159436
1102105400	7302488700	3.0030503
1102105400	502127100	3.0007048
1102125100	1102147000	3.7860258
1102125100	1102148400	3.7780113
1102125100	1102159100	3.0498328
1102125100	1102284800	3.4478743
1102125100	1102286300	3.6062934
1102125100	1102307400	3.747253
1102125100	1202120600	3.767695
1102125100	1202130900	4.0908823
1102125100	1202146100	3.2379563
1102125100	1202164500	3.3415968
1102125100	1202166100	3.6777031
1102125100	1202230300	3.2241933
1102125100	1202240000	3.4091136
1102125100	1202273100	3.0126138
1102125100	1202274700	3.9681146
1102125100	1202294200	3.6216192
1102125100	1202295700	3.6779563
1102125100	1202318200	3.5714545
1102125100	1202380800	3.6952627
1102125100	1202398800	3.5227382
1102125100	1302105500	3.6276772
1102125100	1302125600	3.1010463
1102125100	1302128800	4.107641
1102125100	1302145100	3.8992665
1102125100	1302146100	3.2858796
1102125100	1302156400	3.2278545
1102125100	1302264200	3.7840662
1102125100	1302283800	4.1319666
1102125100	1302285300	3.695626
1102125100	1302287800	3.2408342
1102125100	1302306800	3.689348
1102125100	1302394700	3.2077718
1102125100	1302405400	3.1718934
1102125100	2102066200	3.5016565
1102125100	2102094200	3.6741273
1102125100	2102108900	3.35441
1102125100	2102109900	3.9030898
1102125100	2102110500	3.2105727
1102125100	2102125500	3.1063101
1102125100	2102163700	3.2393873
1102125100	2102170800	3.8908396
1102125100	2102171800	3.1638474
1102125100	2102172000	3.1148212
1102125100	2102228800	3.0557446
1102125100	2102260700	3.0547063
1102125100	2102276100	3.8228729
1102125100	2102278600	4.448044
1102125100	2102294000	3.6017728
1102125100	2102296000	3.8869197
1102125100	2102339200	3.259727
1102125100	2102354200	3.2133996
1102125100	2102383600	3.315382
