gene_a	gene_b	score
1102002200	1102091200	3.5909576
1102002200	1102110300	3.0286832
1102002200	1102125900	3.5941498
1102002200	1102173400	3.184406
1102002200	1102188000	3.0709558
1102002200	1102218200	3.4755924
1102002200	1102218800	3.1363072
1102002200	1102279800	3.1662996
1102002200	1102325400	3.584816
1102002200	1102340100	3.872715
1102002200	1102429400	3.2387843
1102002200	1202001100	3.807761
1102002200	1202164000	3.1465223
1102002200	1202329300	3.3423889
1102002200	1202352400	3.8309968
1102002200	1302046400	4.242615
1102002200	1302083600	3.0125766
1102002200	1302165400	3.0442348
1102002200	1302197900	3.1098516
1102002200	1302263800	3.2041085
1102002200	1302285100	3.1724663
1102002200	1302296500	3.9694965
1102002200	1302342100	3.8689063
1102002200	2102064900	3.574847
1102002200	2102122200	3.2002394
1102002200	2102147400	3.49407
1102002200	2102158600	3.8629093
1102002200	2102223800	3.2185686
1102002200	2102525500	3.311707
1102002200	2202246400	3.0767004
1102002200	2202414800	3.899261
1102002200	2202474900	3.2085488
1102002200	2202476400	3.2319965
1102002200	2202518500	3.2721763
1102002200	2302038700	3.140078
1102002200	2302123300	3.6987743
1102002200	2302241700	3.0296495
1102002200	2302279500	3.0905397
1102002200	2302299500	3.2517083
1102002200	2302372000	3.4300275
1102002200	2302431500	3.0008678
1102002200	2302528500	3.0252206
1102002200	3102087300	3.2211869
1102002200	3102278800	3.047703
1102002200	3102345800	3.6613228
1102002200	3102346700	3.6774797
1102002200	3102376400	3.0891047
1102002200	3102399200	3.0326338
1102002200	3102495800	3.5374856
1102002200	3202163100	3.3065975
1102002200	3202199000	3.818475
1102002200	3202218900	3.2864275
1102002200	3202332500	3.1721568
1102002200	3202337500	3.843375
1102002200	3202388700	3.468203
1102002200	3202394600	3.0038435
1102002200	3202610800	3.7602293
1102002200	3302036900	3.4414625
1102002200	3302325100	3.0133808
1102002200	3302349800	4.242364
1102002200	3302359100	3.7043536
1102002200	4102356100	3.2764356
1102002200	4102401400	3.3585858
1102002200	4102445300	3.140664
1102002200	4202071500	3.3262656
1102002200	4202094200	3.2606146
1102002200	4202144200	3.0960312
1102002200	4302006700	3.0403402
1102002200	4302026800	4.0716968
1102002200	4302084000	3.4906218
1102002200	4302094500	3.4113052
1102002200	4302108200	3.543999
1102002200	4302120200	3.5914218
1102002200	4302181800	3.5787785
1102002200	4302282600	3.1545732
1102002200	5102053700	3.3055902
1102002200	5102142700	3.0678859
1102002200	5102179000	3.5804844
1102002200	5102267500	3.7952292
1102002200	5102359800	3.3308127
1102002200	5102359900	3.053396
1102002200	5102360100	3.015301
1102002200	5102361300	3.0723307
1102002200	5102403200	3.7532985
1102002200	5102479300	3.4487388
1102002200	5202176700	3.4195287
1102002200	5202193200	3.2796166
1102002200	5202295500	3.177606
1102002200	5202408000	3.870491
1102002200	5202476900	3.871503
1102002200	5202531400	3.2641416
1102002200	5202547000	3.510865
1102002200	5302012500	3.0238533
1102002200	5302019700	3.0152295
1102002200	5302125700	4.0779247
1102002200	5302142300	3.0295594
1102002200	5302205300	3.3736184
1102002200	5302232600	3.51305
1102002200	5302275300	3.7314167
1102002200	5302312000	3.50548
1102002200	5302332200	3.358471
1102002200	5302413200	3.5923223
1102002200	5302477700	4.156399
1102002200	5302565700	3.4632175
1102002200	6102132400	3.1344311
1102002200	6102153900	3.2750735
1102002200	6102240700	3.7117274
1102002200	6102257500	3.205225
1102002200	6102301800	3.052196
1102002200	6102334000	3.7269096
1102002200	6102348400	3.2614446
1102002200	6102392400	3.2112296
1102002200	6202174200	3.501524
1102002200	6202301900	3.0824435
1102002200	6202326200	3.4135602
1102002200	6202382000	3.503123
1102002200	6202413000	3.0205126
1102002200	6302001600	3.36853
1102002200	6302183900	3.0748546
1102002200	6302194600	3.114384
1102002200	6302314300	3.7164366
1102002200	6302331400	3.4002025
1102002200	7102165300	3.0620148
1102002200	7102190200	3.4687748
1102002200	7102272500	3.2735498
1102002200	7102312900	3.0745847
1102002200	7102356900	3.412623
1102002200	7102451100	3.7055256
1102002200	7202030800	3.4101112
1102002200	7202038100	3.0572963
1102002200	7202077300	4.472619
1102002200	7202094500	3.0332494
1102002200	7202134500	3.4425159
1102002200	7202164700	3.3560274
1102002200	7202270900	3.0158014
1102002200	7202274700	3.7150362
1102002200	7202473400	3.0074546
1102002200	7302009600	3.3321195
1102002200	7302061900	3.6270475
1102002200	7302358000	3.8119001
