gene_a	gene_b	score
10064200	50279500	3.9195938
10064200	50305200	3.1687064
10064200	50336101	3.528217
10065300	10066500	3.3558323
10065300	10093900	3.4905686
10065300	10094000	3.4904892
10065300	10107700	3.2367861
10065300	10145500	3.606343
10065300	10218100	3.0267422
10065300	10225500	3.7647586
10065300	10230200	3.0436885
10065300	10290400	3.036663
10065300	10306200	4.5579457
10065300	10313000	3.1297224
10065300	10329000	3.5907412
10065300	10364100	3.1988826
10065300	10397400	3.0655212
10065300	10414700	3.4283283
10065300	10423900	3.1000533
10065300	10446900	3.3663075
10065300	10546900	3.190492
10065300	10564100	3.2188952
10065300	10579400	3.002932
10065300	10580100	3.5324006
10065300	10590500	3.6162767
10065300	10601900	3.4848142
10065300	10607300	3.3718362
10065300	10610000	3.1107123
10065300	10638900	3.5471165
10065300	10726400	3.3132567
10065300	10756200	3.137802
10065300	10775200	3.2517474
10065300	10792400	3.4449246
10065300	10815400	3.056696
10065300	10853700	3.7212267
10065300	10854200	3.5162652
10065300	10874500	4.8357925
10065300	10960000	3.203367
10065300	11017300	4.048964
10065300	11026800	3.078757
10065300	20011300	3.1633215
10065300	20023600	3.1703615
10065300	20028300	3.133309
10065300	20059700	3.5135937
10065300	20062000	4.2505674
10065300	20156800	3.5332417
10065300	20157900	3.3094115
10065300	20172100	3.0293546
10065300	20175000	4.532603
10065300	20176700	3.035916
10065300	20226400	3.5043812
10065300	20228000	3.0352652
10065300	20247700	3.763488
10065300	20297500	3.28348
10065300	20333200	3.5905604
10065300	20370400	3.0144174
10065300	20418600	3.4079938
10065300	20431401	4.237052
10065300	20466600	3.0492356
10065300	20529400	3.1191468
10065300	20535000	3.4059484
10065300	20563400	3.1754596
10065300	20590000	3.7541025
10065300	20593900	3.626936
10065300	20627400	3.1823902
10065300	20632400	3.188252
10065300	20649200	4.7322364
10065300	20659600	4.1187453
10065300	20664400	4.7160573
10065300	20688100	3.2839208
10065300	20695000	3.6180277
10065300	20695200	3.0136938
10065300	20714700	3.663488
10065300	20734500	3.4667094
10065300	20736000	3.4888918
10065300	20763101	3.8998418
10065300	20778600	3.0619316
10065300	20778800	3.4611297
10065300	20783800	3.1918964
10065300	30013800	3.3924232
10065300	30013900	3.6910133
10065300	30014000	3.0609224
10065300	30031400	3.756906
10065300	30080600	3.0445156
10065300	30082900	3.154107
10065300	30084500	3.3997123
10065300	30148500	3.5786443
10065300	30156300	3.295545
10065300	30202500	3.1475918
10065300	30234000	3.427312
10065300	30302300	3.0931203
10065300	30330800	3.3489285
10065300	30356800	3.2564251
10065300	30369800	3.261639
10065300	30370200	3.2272506
10065300	30379200	3.4611845
10065300	30379800	3.285669
10065300	30392100	3.2739413
10065300	30417100	3.7380111
10065300	30418100	4.315715
10065300	30428900	3.048575
10065300	30457500	3.667795
10065300	30461800	3.9337838
10065300	30464900	3.8330522
10065300	30465100	4.416789
10065300	30470200	3.1504748
10065300	30477500	3.501382
10065300	30477700	3.6028466
10065300	30490900	3.3834312
10065300	30513900	3.138208
10065300	30527200	3.3630965
10065300	30531600	3.0329127
10065300	30554800	3.3854234
10065300	30554900	3.1314847
10065300	30591200	3.2257946
10065300	30595500	4.218102
10065300	30595600	3.2348552
10065300	30620500	3.2136114
10065300	30622800	3.5664701
10065300	30625600	3.1201859
10065300	30629900	3.101545
10065300	30631800	4.3946667
10065300	30669400	3.081665
10065300	30705200	3.5127325
10065300	30745301	3.0928814
10065300	30785200	3.622201
10065300	30787700	3.375956
10065300	30787800	3.5303583
10065300	40003700	3.2202272
10065300	40003800	3.165348
10065300	40035900	3.9081051
10065300	40072400	3.2883244
10065300	40149800	4.195216
10065300	40170401	3.927502
10065300	40188900	3.6143467
10065300	40189100	3.6629376
10065300	40225866	3.0455546
10065300	40262000	3.1111906
10065300	40306000	3.8951008
10065300	40331000	3.5459325
10065300	40331600	3.6548605
10065300	40353200	3.6069887
10065300	40396500	3.6096342
10065300	40406400	3.8934183
10065300	40433300	3.7640183
10065300	40433400	3.74263
10065300	40433600	4.412997
10065300	40445100	3.5831907
10065300	40448400	3.3704505
10065300	40522900	3.0912547
10065300	40566600	3.4786203
10065300	40574700	3.4036446
10065300	40595500	3.0150888
10065300	40598400	3.4839895
10065300	40603300	3.175494
10065300	40603700	3.044452
10065300	40623400	3.288141
10065300	50007500	3.186828
10065300	50008100	3.2908924
10065300	50041200	4.0129085
10065300	50041300	3.2011337
10065300	50148000	3.2705398
10065300	50183100	3.2897954
10065300	50201100	3.470371
10065300	50227000	3.4751525
10065300	50235801	3.2672093
10065300	50251500	3.6944115
10065300	50266800	3.0986881
10065300	50270000	3.1820977
10065300	50270200	3.6955953
10065300	50286600	3.497799
10065300	50305200	3.0114279
10066500	10094000	3.4149659
10066500	10225500	3.25503
10066500	10230200	3.1245005
10066500	10601900	3.2616725
10066500	10792400	3.2646544
10066500	10853700	3.0248065
10066500	10854200	3.3539536
10066500	10874500	3.0374732
10066500	20059700	3.18916
10066500	20062000	3.4685276
10066500	20156800	3.1479106
10066500	20157900	3.0893435
10066500	20175000	3.1920474
10066500	20247700	3.019145
10066500	20297500	3.0384896
10066500	20431401	3.103798
10066500	20535000	3.1442945
10066500	20590000	3.4999902
10066500	20627400	3.1204195
10066500	20649200	3.1134524
10066500	20664400	3.38239
10066500	20763101	3.2272434
10066500	20778800	3.761164
10066500	30013800	3.0817304
10066500	30013900	3.0566082
10066500	30031400	3.7952588
10066500	30082900	3.3234577
10066500	30148500	3.2497034
10066500	30294700	3.1682622
10066500	30356800	3.1920874
10066500	30361100	3.1539047
10066500	30418100	3.435472
10066500	30461800	3.034481
10066500	30465100	3.158021
10066500	30469900	3.1602688
10066500	30477500	3.018163
10066500	30527200	3.2015254
10066500	30554800	3.2395089
10066500	30595500	3.0693285
10066500	30622800	3.2429757
10066500	30631800	3.0359647
10066500	30785200	3.6760569
10066500	30787800	3.462766
10066500	40035900	3.295947
10066500	40072400	3.1311717
10066500	40149800	3.3670573
10066500	40188900	3.2004063
10066500	40306000	3.217918
10066500	40331600	3.1549113
10066500	40353200	3.054878
10066500	40433300	3.5816803
10066500	40433400	3.353505
10066500	40433600	3.41066
10066500	40566600	3.4012697
10066500	40574700	3.5409434
10066500	40595500	3.3202062
10066500	40623400	4.0875335
10066500	50041200	3.0623052
10066500	50148000	3.1534696
10066500	50183100	3.393599
10066500	50212300	3.0908585
10066500	50270000	3.4054897
10066500	50270200	3.2417977
10066500	50336300	3.048483
10085500	10267200	3.9947019
10085500	10415300	3.0865934
10085500	10564100	3.2198298
10085500	20028300	3.2209373
10085500	20181400	3.0272245
10085500	20466600	3.0216007
10085500	20632400	3.1073296
10085500	30080600	3.3892376
10085500	30457500	3.2420468
10085500	30591200	3.2342567
10085500	30622800	3.0654948
10085500	30626000	3.1348073
10085500	40600801	3.2304907
10085500	50214200	3.1580842
10085500	50251500	3.367563
10093900	10094000	3.230836
10093900	10107700	3.077547
10093900	10145500	3.3493116
10093900	10219700	3.0463119
10093900	10225500	3.2595453
10093900	10306200	3.1451366
10093900	10454100	3.03211
10093900	10726400	3.1461358
10093900	10792400	3.5328412
10093900	10874500	3.2399576
10093900	11017300	3.7020235
10093900	20000800	3.228891
10093900	20226400	3.1168354
10093900	20333200	3.2026103
10093900	20431401	3.0862768
10093900	20466600	3.024869
10093900	20590000	3.0584865
10093900	20593900	3.3449173
10093900	20600500	3.0226023
10093900	20649200	3.2535167
10093900	20659600	3.2394373
10093900	20695000	3.6494586
10093900	20763101	3.910377
10093900	30013800	3.2172256
10093900	30013900	4.0658154
10093900	30107600	3.068756
10093900	30156300	3.090586
10093900	30369800	3.4055064
10093900	30418100	3.2866666
10093900	30457500	3.0047116
10093900	30461800	3.1093554
10093900	30464900	3.1055424
10093900	30465100	3.6066647
10093900	30477500	3.1380894
10093900	30554800	3.4064877
10093900	30595500	3.3035266
10093900	30622800	3.1749775
10093900	30631800	3.0413535
10093900	30787700	3.0133018
10093900	40035900	3.3821516
10093900	40149800	3.5176756
10093900	40306000	3.616543
10093900	40433300	3.0022013
10093900	40540500	3.0170977
10093900	40598400	3.142177
10093900	40605600	3.1354399
10093900	50041200	3.5394099
10094000	10107700	3.3633296
10094000	10145500	3.3144495
10094000	10165200	3.1257234
10094000	10225500	3.5409045
10094000	10446900	3.7488868
10094000	10579400	3.0672438
10094000	10590500	3.2749777
10094000	10601900	3.4636326
10094000	10656100	3.182344
10094000	10674400	3.2387354
10094000	10726400	3.1137097
10094000	10767200	3.3130636
10094000	10812000	3.0147634
10094000	10853700	3.2730525
10094000	10874500	3.1512375
10094000	20062000	3.7596674
10094000	20121400	3.30641
10094000	20156800	3.2758853
10094000	20157900	3.1673486
10094000	20172100	3.1714056
10094000	20175000	3.707986
10094000	20226400	3.2319486
10094000	20228000	3.076823
10094000	20247700	3.0237205
10094000	20249500	3.1562665
10094000	20333200	3.0878034
10094000	20370400	3.1958406
10094000	20431401	3.1128943
10094000	20535000	3.491665
10094000	20549300	3.4758136
10094000	20563400	3.1874592
10094000	20590000	3.3457878
10094000	20593900	3.2313926
10094000	20649200	3.0082734
10094000	20659600	3.5298629
10094000	20664400	3.7470143
10094000	20714700	3.017986
10094000	20734500	3.0654392
10094000	20736000	3.5549128
10094000	20763101	3.030422
10094000	30013900	3.738489
10094000	30031400	3.1369667
10094000	30078400	3.1958337
10094000	30080600	3.1317914
10094000	30144600	3.005311
10094000	30156300	3.3952029
10094000	30173400	3.297766
10094000	30317300	3.1678455
10094000	30330800	3.2027757
10094000	30369800	3.0741303
10094000	30379200	3.0707705
10094000	30392100	4.0226583
10094000	30417100	3.3068645
10094000	30418100	4.0177264
10094000	30457500	3.323534
10094000	30461800	3.2450027
10094000	30464900	3.5115793
10094000	30465100	3.143952
10094000	30477500	3.1594565
10094000	30477700	3.0156763
10094000	30485500	3.5616848
10094000	30490900	3.070229
10094000	30505400	3.2400556
10094000	30595500	3.7452815
10094000	30620500	3.331487
10094000	30622800	3.1985264
