gene_a	gene_b	score
1102340400	2102223100	3.1084735
1102340400	2102303900	3.4022198
1102340400	2102461600	3.148561
1102340400	2102489700	3.2881813
1102340400	2202234300	3.3754125
1102340400	2202279600	3.3700063
1102340400	2202320500	3.31731
1102340400	2202337800	3.1580737
1102340400	2202475600	3.1601398
1102340400	2302248800	3.1011217
1102340400	2302280600	3.1875627
1102340400	2302302500	3.615325
1102340400	2302369600	3.0055332
1102340400	2302571900	3.0847545
1102340400	3102136500	3.6085775
1102340400	3102184500	3.3092515
1102340400	3202473000	3.1292927
1102340400	3302086900	3.2491744
1102340400	3302250900	3.445347
1102340400	3302327500	3.3020928
1102340400	4102015900	3.2066042
1102340400	4102434800	3.4198265
1102340400	4202315300	3.3246214
1102340400	4302197700	3.2246585
1102340400	4302317900	3.3924499
1102340400	5102182800	3.4016194
1102340400	5102217300	3.5058806
1102340400	5102302900	3.098483
1102340400	5102356900	3.0279396
1102340400	5202094300	3.0342724
1102340400	5202180900	3.152456
1102340400	5202464500	3.1925058
1102340400	5302168100	3.5030565
1102340400	5302374000	3.1625524
1102340400	5302504100	3.1532369
1102340400	5302515700	3.1346164
1102340400	6202305400	3.4133196
1102340400	6202455600	3.1445978
1102340400	6302198700	3.3688385
1102340400	6302288100	3.2851307
1102340400	6302313600	3.0659747
1102340400	7102102600	3.2982175
1102340400	7102259500	3.1980116
1102340400	7202150400	3.5650861
1102340400	7202159500	3.3011076
1102340400	7202316800	3.3527005
1102340400	7302262600	3.509323
1102340400	7302355100	3.0282078
1102381200	1302108300	3.1516542
1102381200	2102237900	3.0616758
1102381200	2102461600	3.2748907
1102381200	2102489700	3.2752988
1102381200	2202234300	3.1012208
1102381200	2202279600	3.7021627
1102381200	2202320500	3.0609436
1102381200	2202337800	3.3781767
1102381200	2302234600	3.5385401
1102381200	2302302500	3.0737097
1102381200	2302571900	3.0263402
1102381200	3102136500	3.0878608
1102381200	3302426600	3.1855924
1102381200	4302197700	3.0012712
1102381200	4302317900	3.0526254
1102381200	5102094000	3.2889178
1102381200	5102302900	3.0679336
1102381200	5202515500	3.16419
1102381200	5302504100	3.0188828
1102381200	5302515700	3.4043438
1102381200	6102015100	3.0368044
1102381200	6202436400	3.3593915
1102381200	6302102400	3.3135312
1102381200	6302198700	3.312236
1102381200	7102102600	3.5448892
1102381200	7102259500	3.4345171
1102381200	7202223100	3.0005484
1102381200	7202316800	3.2761474
1102381200	7302355100	3.0244153
1202090600	1202100100	3.2761347
1202090600	1202382200	3.676427
1202090600	1302108300	3.32573
1202090600	1302125800	3.1550043
1202090600	2102223100	3.3501358
1202090600	2102303900	3.7768664
1202090600	2202454000	3.0161233
1202090600	2302302500	3.1288743
1202090600	2302321200	4.207135
1202090600	3102184500	3.0507076
1202090600	3202473000	3.474721
1202090600	3302326900	3.3786085
1202090600	3302374300	3.5179148
1202090600	4102015900	3.0364141
1202090600	4102032200	3.3546298
1202090600	4102107100	3.9601634
1202090600	4102219900	3.4921236
1202090600	4102262700	3.0883055
1202090600	4102434800	3.2522914
1202090600	4202098300	3.0028217
1202090600	4302198600	3.5433826
1202090600	4302317900	3.0984564
1202090600	5102217300	3.2666998
1202090600	5202062100	3.1086266
1202090600	5202464500	3.3723593
1202090600	5302045800	3.1738074
1202090600	5302149400	3.4691763
1202090600	5302271900	3.0230846
1202090600	5302410800	3.4845047
1202090600	5302465100	3.7926803
1202090600	5302519700	3.0142953
1202090600	6102060700	3.4525576
1202090600	6102161800	3.2330544
1202090600	6202455600	3.040006
1202090600	6302064400	3.246836
1202090600	7202150400	3.47425
1202090600	7202159500	3.5442042
1202100100	1302108300	3.2807148
1202100100	1302439000	3.3372097
1202100100	2102074700	3.2937255
1202100100	2102223100	3.368999
1202100100	2102303900	3.7832363
1202100100	2202234300	3.0962195
1202100100	2202279600	3.3011796
1202100100	2202454000	3.0137281
1202100100	2302280600	3.1088142
1202100100	2302302500	3.0099459
1202100100	2302321200	3.2898493
1202100100	2302430700	3.0353465
1202100100	3102184500	3.373409
1202100100	3202473000	3.3398063
1202100100	3302250900	3.3059392
1202100100	3302374300	3.2256665
1202100100	4102107100	3.3180814
1202100100	4102219900	3.441499
1202100100	4102262700	3.278116
1202100100	4102434800	3.7339692
1202100100	4202098300	3.146039
1202100100	4202101600	3.0791464
1202100100	4202325100	4.0485106
1202100100	4302198600	3.4255118
1202100100	5102217300	3.959628
1202100100	5202062100	3.0294852
1202100100	5202464500	3.4467788
1202100100	5302045800	3.02943
1202100100	5302168100	3.0451972
1202100100	5302374000	3.0073183
1202100100	5302410800	3.0446517
1202100100	5302465100	3.1767905
1202100100	5302504100	3.5975661
1202100100	6102291900	3.2071579
1202100100	6202004300	3.1715193
1202100100	6302064400	3.080615
1202100100	6302198700	3.165958
1202100100	7202150400	3.2558138
1202100100	7202159500	3.687209
1202100100	7302012000	3.0233862
1202100100	7302262600	3.1174488
1202100100	7302266000	3.336144
1202100100	7302355100	3.3285236
1202128400	1302439000	3.703449
1202128400	2202279600	3.1490107
1202128400	5202180900	3.1048098
1202128400	5202437500	3.0426278
1202128400	5302504100	3.004359
1202128400	6302102400	3.0698862
1202128400	6302198700	3.2781923
1202382200	1302108300	3.1495497
1202382200	1302136900	3.0817091
1202382200	2102223100	3.2226765
1202382200	2102303900	3.4371586
1202382200	2202549600	3.0374417
1202382200	2302287300	3.155775
1202382200	2302321200	3.807285
1202382200	3102184500	3.105107
1202382200	3202473000	3.1158745
1202382200	3302327500	3.2383378
1202382200	3302430100	3.0640287
1202382200	4102015900	3.0485053
1202382200	4102032200	3.1271865
1202382200	4102107100	3.7580705
1202382200	4102219900	3.348941
1202382200	4102434800	3.2019892
1202382200	4202315300	3.0065446
1202382200	4302197700	3.0379894
1202382200	5102217300	3.1583927
1202382200	5102356900	3.1322305
1202382200	5202083000	3.2510273
1202382200	5202180900	3.330294
1202382200	5202464500	3.6382184
1202382200	5302045800	3.7003064
1202382200	5302149400	3.3458686
1202382200	5302410800	3.7329943
1202382200	5302465100	3.3243203
1202382200	5302519700	3.5659194
1202382200	6102060700	3.356667
1202382200	6202333400	3.128215
1202382200	6302064400	3.2881618
1202382200	6302393200	3.111392
1202382200	7102318200	3.1866367
1202382200	7202150400	3.618327
1202382200	7202159500	3.1128333
1202382200	7302036100	3.1425593
1202382200	7302237800	3.4609916
1202382200	7302266000	3.3325984
1302018300	1302074400	3.2469249
1302018300	1302125800	3.0443914
1302018300	3302311700	3.128314
1302018300	3302416300	3.027422
1302018300	4302197700	3.2442434
1302018300	5302374000	3.2314737
1302018300	6102161800	3.1256006
1302018300	6202322400	3.1097116
1302074400	1302108300	3.7973688
1302074400	1302125800	3.2773063
1302074400	2102237900	3.0517025
1302074400	2102303900	3.445037
1302074400	2102489700	3.1079793
1302074400	2202234300	3.286
1302074400	2202279600	3.0635579
1302074400	2202320500	3.257088
1302074400	2202389500	3.638833
1302074400	2202475600	3.0751803
1302074400	2302234600	3.3004117
1302074400	2302248800	3.2413743
1302074400	2302280600	3.1824825
1302074400	2302302500	3.1068583
1302074400	2302490000	3.0947587
1302074400	3102136500	3.2717838
1302074400	3102184500	3.1357439
1302074400	3102439000	3.0853288
1302074400	3202004800	3.1067839
1302074400	3302156500	3.046593
1302074400	3302302700	3.177452
1302074400	3302311700	3.8122451
1302074400	3302326900	3.1283317
1302074400	3302416300	3.4070475
1302074400	3302426600	3.571588
1302074400	4102015900	3.532306
1302074400	4102032200	3.1187382
1302074400	4102107100	3.1614637
1302074400	4102262700	3.024745
1302074400	4102294100	3.0897362
1302074400	4102434800	3.1366718
1302074400	4202098300	3.1053808
1302074400	4202201500	3.3710444
1302074400	4202288100	3.2478805
1302074400	4202315300	3.4759097
1302074400	4302197700	4.077968
1302074400	4302317900	4.202584
1302074400	5102182800	3.1334734
1302074400	5102210100	3.3373728
1302074400	5102217300	3.5264688
1302074400	5102302900	3.1077898
1302074400	5202083000	3.5091393
1302074400	5202094300	3.1560817
1302074400	5202180900	3.474019
1302074400	5202317400	3.6695902
1302074400	5202333700	3.1464832
1302074400	5202464500	3.4505684
1302074400	5202515500	3.2792723
1302074400	5302045800	3.2060428
1302074400	5302149400	3.5836837
1302074400	5302168100	3.0319343
1302074400	5302374000	3.5137641
1302074400	5302410800	3.0460851
1302074400	5302465100	3.1397057
1302074400	5302504100	3.1758814
1302074400	5302515700	3.432801
1302074400	6102060700	3.0387778
1302074400	6102161800	3.1043513
1302074400	6102305100	3.1430874
1302074400	6102409600	3.1056356
1302074400	6202322400	3.546471
1302074400	6202333400	3.1915603
1302074400	6202455600	3.6450388
1302074400	6302064400	3.6600053
1302074400	6302102400	3.5276291
1302074400	6302313600	3.4421566
1302074400	6302393200	3.3281095
1302074400	7102102600	3.315934
1302074400	7102318200	3.2126706
1302074400	7202116800	3.1907902
1302074400	7202159500	3.0047195
1302074400	7202316800	3.0331273
1302074400	7302262600	3.2297175
1302074400	7302268900	3.494542
1302108300	1302125800	3.4278953
1302108300	1302439000	3.1210268
1302108300	2102074700	3.447527
1302108300	2102223100	3.6336386
1302108300	2102303900	4.455398
1302108300	2102461600	3.0310388
1302108300	2102489700	3.6674666
1302108300	2202174800	3.1647148
1302108300	2202234300	3.4901733
1302108300	2202279600	3.4919333
1302108300	2202320500	3.7570248
1302108300	2202337800	3.320201
1302108300	2202389500	3.5527937
1302108300	2202454000	3.379454
1302108300	2202475600	3.8120883
1302108300	2302234600	3.219114
1302108300	2302242200	3.0340557
1302108300	2302248800	3.6870258
1302108300	2302280600	3.3933825
1302108300	2302302500	4.673925
1302108300	2302321200	3.065995
1302108300	2302369600	3.168561
1302108300	2302430700	3.1429422
1302108300	2302490000	3.2287967
1302108300	2302571900	3.397511
1302108300	3102136500	3.6597152
1302108300	3102184500	3.3906584
1302108300	3102439000	3.4766116
1302108300	3202238600	3.2892096
1302108300	3202473000	3.7383714
1302108300	3302156500	3.0811615
1302108300	3302250900	3.3823447
1302108300	3302311700	3.2833996
1302108300	3302326900	3.2869163
1302108300	3302327500	3.4550617
1302108300	3302416300	3.1683807
1302108300	3302430100	3.094014
1302108300	4102015900	4.0286064
1302108300	4102032200	3.357896
1302108300	4102107100	3.6101902
1302108300	4102219900	3.1302183
1302108300	4102262700	3.3635967
1302108300	4102434800	3.8881161
1302108300	4202098300	3.0249846
1302108300	4202101600	3.1714785
1302108300	4202201500	3.611695
1302108300	4202288100	3.7670972
1302108300	4202315300	3.81256
1302108300	4202325100	3.0149796
1302108300	4302197700	4.1935368
1302108300	4302317900	4.726741
1302108300	5102182800	3.5936668
1302108300	5102210100	3.2915983
1302108300	5102217300	4.2765374
1302108300	5102302900	3.367867
1302108300	5102356900	3.4549546
1302108300	5202062100	3.378757
1302108300	5202083000	3.119427
1302108300	5202094300	3.4901853
1302108300	5202180900	3.3744464
1302108300	5202317400	3.3996253
1302108300	5202333700	3.3503392
1302108300	5202464500	3.9492247
1302108300	5202515500	3.1268113
1302108300	5302045800	3.6783538
1302108300	5302149400	3.5938652
1302108300	5302168100	3.535848
1302108300	5302374000	3.6598835
1302108300	5302410800	3.0848439
1302108300	5302465100	3.7630475
1302108300	5302504100	3.3947453
1302108300	5302515700	3.4787061
1302108300	5302519700	3.1561015
1302108300	6102060700	3.5098455
1302108300	6102161800	3.2256656
1302108300	6102243000	3.0264888
1302108300	6102291900	3.0203993
1302108300	6102409600	3.207991
1302108300	6202305400	3.466329
1302108300	6202322400	3.1717176
1302108300	6202333400	3.3051286
1302108300	6202436400	3.1081467
1302108300	6202455600	4.152977
1302108300	6302064400	3.8191476
1302108300	6302102400	3.7503967
1302108300	6302198700	3.6574867
1302108300	6302288100	3.1519408
1302108300	6302313600	3.5428257
1302108300	6302393200	3.0160291
1302108300	7102102600	3.541404
1302108300	7102259500	3.5768528
1302108300	7102318200	3.2170658
1302108300	7202116800	3.205933
1302108300	7202150400	3.9318688
1302108300	7202159500	3.5048614
1302108300	7202316800	3.203018
1302108300	7302012000	3.152648
1302108300	7302262600	3.599737
1302108300	7302266000	3.2930014
1302108300	7302268900	3.4014437
1302125800	2102223100	3.6613355
1302125800	2102303900	3.3906088
1302125800	2202454000	3.1480699
1302125800	2202475600	3.4094522
1302125800	2302321200	3.0318568
1302125800	2302430700	3.031968
1302125800	3102184500	3.3500674
1302125800	3202473000	3.512883
1302125800	3302156500	3.0142417
1302125800	3302311700	3.2096753
1302125800	3302326900	3.0237753
1302125800	4102107100	3.2998796
1302125800	4102262700	3.107477
1302125800	4202288100	3.000098
1302125800	4302317900	3.197894
1302125800	5102217300	3.3828235
1302125800	5102356900	3.2538824
1302125800	5202062100	3.1251593
1302125800	5202083000	3.0144765
1302125800	5202317400	3.125843
1302125800	5202464500	3.1719584
1302125800	5302045800	3.267526
1302125800	5302149400	3.2792957
1302125800	5302271900	3.0826905
1302125800	5302374000	3.5193465
1302125800	5302410800	3.0928593
1302125800	5302465100	3.3971689
1302125800	6102161800	3.4503508
1302125800	6102409600	3.079499
1302125800	6202004300	3.345556
1302125800	6202333400	3.198889
1302125800	6302064400	3.2183928
1302125800	6302313600	3.3376727
1302125800	6302393200	3.1834056
1302125800	7102318200	3.096634
1302125800	7202116800	3.1299396
1302125800	7202159500	3.1411264
1302125800	7302266000	3.1412277
1302125800	7302268900	3.041569
1302136900	2302280600	3.0500011
1302136900	2302571900	3.3767905
1302136900	3302302700	3.0307739
1302136900	3302326900	3.13063
1302136900	4102149200	3.1369987
1302136900	4102481400	3.1308336
1302136900	5102356900	3.7075994
1302136900	5202083000	3.0668187
1302136900	5202317400	3.0902898
1302136900	5202515500	3.1622732
1302136900	5302410800	3.4470232
1302136900	6102291900	3.0576866
1302136900	6302393200	3.317269
1302136900	7302012000	3.2109036
1302136900	7302036100	3.081523
1302136900	7302268900	3.1570096
1302439000	2102303900	3.559549
1302439000	2102489700	3.0111005
1302439000	2202234300	3.09662
1302439000	2202279600	3.65181
1302439000	2302302500	3.1807396
1302439000	3102136500	3.216415
1302439000	3102184500	3.1074224
1302439000	3302250900	3.0502467
1302439000	3302326900	3.252267
1302439000	4102015900	3.1252606
1302439000	4102434800	3.0548584
1302439000	4202315300	3.0749042
1302439000	4302197700	3.0999799
1302439000	4302198600	3.0084054
1302439000	4302317900	3.0552742
1302439000	5102217300	3.2033622
1302439000	5202180900	3.0930538
1302439000	5202515500	3.071628
1302439000	5302504100	3.5026145
1302439000	6202455600	3.1553354
1302439000	6302102400	3.4442704
1302439000	6302198700	3.4596725
1302439000	6302268500	3.039921
1302439000	7102259500	3.2274356
1302439000	7202159500	3.213577
1302439000	7302012000	3.1342132
1302439000	7302262600	3.153331
2102074700	2102223100	3.106047
2102074700	2102303900	3.3027039
2102074700	2102357600	3.2435348
2102074700	2102461600	3.1871927
2102074700	2102489700	3.1073692
2102074700	2202234300	3.1600494
2102074700	2202279600	3.1767023
2102074700	2202320500	3.2395732
2102074700	2202454000	3.274318
2102074700	2202475600	3.1178818
2102074700	2302248800	3.3344753
2102074700	2302280600	3.6212194
2102074700	2302302500	3.1692133
2102074700	2302409400	3.4735334
2102074700	2302430700	3.2722702
2102074700	2302490000	3.1704273
2102074700	3102136500	3.2562606
2102074700	3102184500	3.4198797
2102074700	3202473000	3.3118548
2102074700	3302086900	3.3886676
2102074700	3302123200	3.0034657
2102074700	3302156500	3.2095373
2102074700	3302250900	3.197227
2102074700	3302327500	3.0984888
2102074700	4102219900	3.1498325
2102074700	4102262700	3.270677
2102074700	4102434800	3.2739305
2102074700	4202325100	3.2310505
2102074700	4302197700	3.453718
2102074700	4302317900	3.2399628
2102074700	5102182800	3.2744913
2102074700	5102210100	3.3752596
2102074700	5102217300	3.7141533
2102074700	5102356900	3.1634772
2102074700	5202317400	3.0783117
2102074700	5202464500	3.4009135
2102074700	5302168100	3.8852904
2102074700	5302374000	3.6571455
2102074700	5302465100	3.15812
2102074700	5302504100	3.1977656
2102074700	5302515700	3.03039
2102074700	6102060700	3.0492418
2102074700	6102161800	3.1205063
2102074700	6102291900	3.293065
2102074700	6102409600	3.437526
2102074700	6202305400	3.5079625
2102074700	6202333400	3.1207404
2102074700	6202455600	3.0980148
2102074700	6302064400	3.245877
2102074700	6302198700	3.027231
2102074700	6302288100	3.7067437
2102074700	7102102600	3.583206
2102074700	7202113500	3.4373972
2102074700	7202116800	3.2051475
2102074700	7202150400	3.29819
2102074700	7202159500	3.1880467
2102074700	7202316800	3.1460304
2102074700	7302012000	3.0407133
2102074700	7302262600	3.178262
2102074700	7302266000	3.1512034
2102074700	7302268900	3.3351758
2102109700	2202320500	3.2224252
2102109700	2302302500	3.033347
2102109700	3102439000	3.2010875
2102109700	3302327500	3.0547547
2102109700	4202165400	3.329481
2102109700	5202464500	3.0513306
2102109700	6202455600	3.0116827
2102109700	7102259500	3.1990983
2102109700	7202150400	3.1947348
2102109700	7302237800	3.0215733
2102109700	7302262600	3.0298078
2102223100	2102303900	3.6196594
2102223100	2202234300	3.0271335
2102223100	2202454000	3.8928413
2102223100	2202475600	3.942833
2102223100	2302082000	3.2220888
2102223100	2302248800	3.1830406
2102223100	2302280600	3.2318077
2102223100	2302302500	3.4395406
2102223100	2302321200	3.5908296
2102223100	2302369600	3.159297
2102223100	2302430700	3.4637063
2102223100	3102184500	3.1542475
2102223100	3202238600	3.2286303
2102223100	3202473000	4.2432175
2102223100	3302250900	3.5379283
2102223100	3302326900	3.1264925
2102223100	3302374300	3.3366737
2102223100	4102032200	3.0289617
2102223100	4102107100	3.6997912
2102223100	4102219900	3.7853224
2102223100	4102262700	3.675349
2102223100	4102434800	3.0857525
2102223100	4202288100	3.0074909
2102223100	4202325100	3.0312135
2102223100	4302197700	3.027083
2102223100	4302198600	3.149436
2102223100	4302317900	3.098492
2102223100	5102217300	3.8086615
2102223100	5102356900	3.2605379
2102223100	5202062100	3.3560064
2102223100	5202464500	3.5064962
2102223100	5302045800	3.1494682
2102223100	5302149400	3.224609
2102223100	5302168100	3.1359496
2102223100	5302315900	3.0423903
2102223100	5302374000	3.7645583
2102223100	5302465100	3.8091958
2102223100	5302504100	3.2500427
2102223100	6102060700	3.4932399
2102223100	6102161800	3.3336456
2102223100	6102243000	3.2979045
2102223100	6102409600	3.0083082
2102223100	6202004300	3.175163
2102223100	6202305400	3.1655838
2102223100	6202333400	3.1583834
2102223100	6202455600	3.3144677
2102223100	6302064400	3.33315
2102223100	6302313600	3.2299964
2102223100	6302393200	3.0633435
2102223100	7102259500	3.029409
2102223100	7202116800	3.397861
2102223100	7202150400	3.7436714
2102223100	7202159500	3.4151607
2102223100	7302262600	3.0094655
2102223100	7302266000	3.8744128
2102223100	7302268900	3.2008352
2102237900	2202337800	3.1564279
2102237900	2302234600	3.2186322
2102237900	3302426600	3.0073168
2102237900	5202180900	3.0834072
2102237900	7102102600	3.0771024
2102246600	5102302900	3.0286515
2102246600	6202322400	3.2132926
2102303900	2102489700	3.45642
2102303900	2202234300	3.3784924
2102303900	2202279600	3.766291
2102303900	2202320500	3.6765175
2102303900	2202337800	3.023007
2102303900	2202389500	3.1804214
2102303900	2202454000	3.317473
2102303900	2202475600	3.5025241
2102303900	2302082000	3.202764
2102303900	2302248800	3.1921525
2102303900	2302280600	3.5471702
2102303900	2302302500	4.0964494
2102303900	2302321200	3.368093
2102303900	2302430700	3.267739
2102303900	2302490000	3.0640657
2102303900	2302571900	3.2055717
2102303900	3102136500	3.567052
2102303900	3102184500	3.8446753
2102303900	3102439000	3.5800223
2102303900	3202238600	3.1020985
2102303900	3202473000	3.9647002
2102303900	3302250900	3.6705177
2102303900	3302302700	3.181218
2102303900	3302326900	3.6539285
2102303900	3302327500	3.3562255
2102303900	3302374300	3.1708798
2102303900	3302416300	3.4033015
2102303900	3302430100	3.3007402
2102303900	4102015900	3.7510972
2102303900	4102032200	3.7877758
2102303900	4102107100	3.8922296
2102303900	4102149200	3.0168645
2102303900	4102219900	3.575052
2102303900	4102262700	3.4327414
2102303900	4102434800	3.7921968
2102303900	4102481400	3.184554
2102303900	4202098300	3.4778168
2102303900	4202101600	3.0879033
2102303900	4202201500	3.2163112
2102303900	4202288100	3.3801212
2102303900	4202315300	3.8688715
2102303900	4202325100	3.4245152
2102303900	4302197700	3.8417025
2102303900	4302198600	3.384205
2102303900	4302317900	3.9968824
2102303900	5102182800	3.2370703
2102303900	5102210100	3.4630072
2102303900	5102217300	4.4397273
2102303900	5102356900	3.668078
2102303900	5202062100	3.0807805
2102303900	5202083000	3.163986
2102303900	5202094300	3.1612637
2102303900	5202180900	3.6251822
2102303900	5202317400	3.5986702
2102303900	5202333700	3.1804855
2102303900	5202464500	3.961622
2102303900	5202515500	3.2879355
2102303900	5302045800	4.0926466
2102303900	5302149400	3.7873669
2102303900	5302168100	3.2631545
2102303900	5302271900	3.2573888
2102303900	5302292000	3.0732234
2102303900	5302315900	3.1530635
2102303900	5302374000	3.456323
2102303900	5302410800	3.7921288
2102303900	5302465100	3.7257059
2102303900	5302504100	4.1610055
2102303900	5302515700	3.2415018
2102303900	5302519700	3.4647994
2102303900	6102060700	3.5759418
2102303900	6102161800	3.089577
2102303900	6102291900	3.5120478
2102303900	6102409600	3.3998866
2102303900	6202004300	3.3507292
2102303900	6202183300	3.00474
2102303900	6202305400	3.0932593
2102303900	6202333400	3.0816662
2102303900	6202436400	3.0570698
2102303900	6202455600	3.922738
2102303900	6302064400	3.9523406
2102303900	6302102400	3.917531
2102303900	6302198700	3.3977666
2102303900	6302268500	3.0070472
2102303900	6302288100	3.1911073
2102303900	6302313600	3.193073
2102303900	6302393200	3.2684493
2102303900	7102102600	3.069569
2102303900	7102259500	3.5816011
2102303900	7102318200	3.4176562
2102303900	7202116800	3.0269494
2102303900	7202150400	3.7957065
2102303900	7202159500	4.399121
2102303900	7202316800	3.2236826
2102303900	7302012000	3.4364746
2102303900	7302237800	3.1125114
2102303900	7302262600	3.8554041
2102303900	7302266000	3.6702747
2102303900	7302268900	3.7277298
2102303900	7302355100	3.137165
2102357600	2102461600	3.0031881
2102357600	2202389500	3.0919917
2102357600	2302280600	3.1256952
2102357600	2302356400	3.0373082
2102357600	3302086900	3.1567576
2102357600	3302156500	3.1663868
2102357600	3302426600	3.4847345
2102357600	4102294100	3.723336
2102357600	4302197700	3.8303397
2102357600	5102182800	3.049774
2102357600	5302374000	3.374932
2102357600	5302515700	3.2651362
2102357600	6102409600	3.1362643
2102357600	6202305400	3.1132705
2102357600	6302288100	3.112514
2102357600	7102102600	3.4133813
2102357600	7202223100	3.2667332
2102357600	7202316800	3.1684356
2102357600	7302268900	3.2134945
2102392900	2202549600	3.0792255
2102392900	3202238600	3.042083
2102392900	3302326900	3.151132
2102392900	4102107100	3.0456784
2102392900	4202288100	3.0957134
2102461600	2102489700	3.0976167
2102461600	2202174800	3.2819874
2102461600	2202279600	3.4119291
2102461600	2202337800	3.239231
2102461600	2302248800	3.438408
2102461600	2302280600	3.1658301
2102461600	2302409400	3.1417284
2102461600	3102136500	3.078057
2102461600	3302086900	3.006113
2102461600	3302250900	3.0700963
2102461600	5102182800	3.3428202
2102461600	5302168100	3.074061
2102461600	5302515700	3.146877
2102461600	6202305400	3.1077816
2102461600	6202436400	3.203182
2102461600	7102102600	3.471143
2102461600	7202223100	3.126067
2102461600	7202316800	3.612579
2102461600	7302012000	3.077605
2102461600	7302355100	3.2234182
2102489700	2202174800	3.536947
2102489700	2202234300	3.5621624
2102489700	2202279600	3.7162662
2102489700	2202320500	3.6900563
2102489700	2202337800	3.2218184
2102489700	2202389500	3.211594
2102489700	2202475600	3.0386977
2102489700	2302280600	3.0578265
2102489700	2302302500	3.6659744
2102489700	2302571900	3.1183066
2102489700	3102136500	3.650173
2102489700	3302086900	3.0922742
2102489700	3302327500	3.117913
2102489700	4102015900	3.7506151
2102489700	4102294100	3.205712
2102489700	4102434800	3.2939856
2102489700	4202201500	3.598798
2102489700	4202288100	3.0314026
2102489700	4202315300	3.7544649
2102489700	4302197700	3.6987891
2102489700	4302317900	3.7921028
2102489700	5102094000	3.0154436
2102489700	5102182800	3.109903
2102489700	5102210100	3.27247
2102489700	5102217300	3.295957
2102489700	5102302900	3.05262
2102489700	5202180900	3.0947742
2102489700	5202515500	3.052997
2102489700	5302168100	3.4526448
2102489700	5302504100	3.1531303
2102489700	5302515700	3.3523533
2102489700	6202305400	3.688582
2102489700	6202436400	3.7056367
2102489700	6202455600	3.4316332
2102489700	6302064400	3.187771
2102489700	6302102400	3.7141068
2102489700	6302198700	3.769379
2102489700	6302268500	3.3640268
2102489700	6302288100	3.0666878
2102489700	7102102600	3.4081528
2102489700	7102259500	3.3155532
2102489700	7202150400	3.0643396
2102489700	7202316800	3.3300602
2102489700	7302012000	3.0979226
2102489700	7302262600	3.4625828
2102489700	7302268900	3.097025
2202174800	2202234300	3.0847056
2202174800	2202475600	3.0199537
2202174800	2302248800	3.2114983
2202174800	2302302500	3.2491229
2202174800	4302317900	3.0158253
2202174800	5102302900	3.0627508
2202174800	5302168100	3.0748734
2202174800	6202305400	3.0746047
2202174800	6202436400	3.1662304
2202174800	6202455600	3.2781613
2202174800	6302198700	3.1727352
2202234300	2202279600	3.3182278
2202234300	2202320500	3.2363346
2202234300	2202389500	3.042441
2202234300	2202475600	3.116179
2202234300	2302280600	3.067069
2202234300	2302302500	3.1569033
2202234300	3102136500	3.1011884
2202234300	3102184500	3.0432649
2202234300	3102399900	3.0391438
2202234300	3102439000	3.217583
2202234300	3302326900	3.1672773
2202234300	3302426600	3.1573472
2202234300	4102015900	3.2609441
2202234300	4102099400	3.018236
2202234300	4102107100	3.2199652
2202234300	4102434800	3.563722
2202234300	4202201500	3.0346708
