gene_a	gene_b	score
1102060100	1102082500	3.3551724
1102060100	1102097700	4.0081215
1102060100	1102150100	3.066559
1102060100	1102217200	3.4136155
1102060100	1102277500	3.9561784
1102060100	1102286000	3.3713324
1102060100	1102288800	3.522668
1102060100	1102363700	3.6048703
1102060100	1102365600	3.0566115
1102060100	1202018900	3.0886605
1102060100	1202124900	3.3959188
1102060100	1202126100	3.7174013
1102060100	1202199600	3.7339234
1102060100	1202237100	3.596876
1102060100	1202248000	3.5103295
1102060100	1202257500	3.0697296
1102060100	1202286500	3.497634
1102060100	1202361600	3.5808291
1102060100	1202367100	3.2695928
1102060100	1202374100	3.0373883
1102060100	1202377000	3.199083
1102060100	1202400300	3.098645
1102060100	1202419800	3.6047778
1102060100	1202479100	3.0676312
1102060100	1302101600	3.6594086
1102060100	1302106500	4.022737
1102060100	1302107200	3.0906577
1102060100	1302107400	3.5595937
1102060100	1302164600	3.623992
1102060100	1302194900	3.108122
1102060100	1302200300	3.1537879
1102060100	1302219000	3.498207
1102060100	1302227300	3.2793682
1102060100	1302236500	5.007142
1102060100	1302246200	3.0194097
1102060100	1302308100	3.0519214
1102060100	1302368700	3.5764318
1102060100	1302371000	3.2829921
1102060100	1302372100	3.172964
1102060100	2102126700	3.83315
1102060100	2102145500	3.083357
1102060100	2102149700	3.430263
1102060100	2102169800	3.3747525
1102060100	2102231900	3.2154295
1102060100	2102274900	3.3984299
1102060100	2102314500	3.1878417
1102060100	2102354900	3.4373193
1102060100	2102489600	3.1288326
1102060100	2102515700	3.5942094
1102060100	2202097300	3.410749
1102060100	2202156400	3.1051745
1102060100	2202196100	3.0417068
1102060100	2202197200	3.4065745
1102060100	2202261200	3.329609
1102060100	2202292000	3.0126665
1102060100	2202293800	3.6624322
1102060100	2202444400	3.7672265
1102060100	2202472100	3.1967902
1102060100	2202477000	3.182633
1102060100	2202526700	3.549759
1102060100	2302029000	3.080775
1102060100	2302067600	4.0633445
1102060100	2302176800	3.1309848
1102060100	2302177300	3.4963832
1102060100	2302178300	3.217948
1102060100	2302190600	3.4253666
1102060100	2302225800	3.4513535
1102060100	2302261500	3.3929594
1102060100	2302277700	3.432174
1102060100	2302310900	3.552984
1102060100	2302353600	3.4382355
1102060100	2302354800	3.5586522
1102060100	2302364600	4.0081153
1102060100	2302427700	3.6266756
1102060100	2302430500	3.64728
1102060100	2302439300	3.5509443
1102060100	2302571200	3.5507214
1102060100	3102077000	3.2386644
1102060100	3102082100	3.033944
1102060100	3102196900	3.1099122
1102060100	3102206200	4.044411
1102060100	3102247600	3.649886
1102060100	3102249300	3.42869
1102060100	3102312900	3.3023837
1102060100	3102417000	3.6981568
1102060100	3102420800	3.695896
1102060100	3102443600	3.119816
1102060100	3102452300	3.2924292
1102060100	3202019500	3.0748522
1102060100	3202097200	3.4595404
1102060100	3202178100	3.4300106
1102060100	3202183200	3.4656763
1102060100	3202221700	3.054929
1102060100	3202286200	3.2651582
1102060100	3202393800	3.2672508
1102060100	3302037100	3.5548563
1102060100	3302141400	3.0356846
1102060100	3302158700	3.1445732
1102060100	3302164400	3.2846427
1102060100	3302173300	3.518961
1102060100	3302195600	3.5904946
1102060100	3302205100	3.314775
1102060100	3302227900	3.359937
1102060100	3302230600	3.0104663
1102060100	3302243800	3.8032777
1102060100	3302407300	3.313481
1102060100	3302436000	3.5764904
1102060100	3302448100	3.5596154
1102060100	3302492200	4.2577314
1102060100	4102044700	3.6048584
1102060100	4102054800	4.4901285
1102060100	4102077000	3.3960025
1102060100	4102103000	3.083617
1102060100	4102107700	3.5627892
1102060100	4102110400	3.1275744
1102060100	4102114100	3.539651
1102060100	4102202700	3.0959702
1102060100	4102208000	3.9266279
1102060100	4102243500	3.643967
1102060100	4102268100	3.216724
1102060100	4102281500	3.7093594
1102060100	4102456100	3.3622944
1102060100	4202008400	3.2527378
1102060100	4202031500	3.9520605
1102060100	4202062500	3.3909445
1102060100	4202167200	3.2909918
1102060100	4202192100	3.040893
1102060100	4202244500	3.0321062
1102060100	4202250200	3.4200423
1102060100	4202261800	3.4275494
1102060100	4202373400	3.1813838
1102060100	4302006900	3.7284389
1102060100	4302029200	3.6735237
1102060100	4302047200	3.6085062
1102060100	4302093000	3.4634635
1102060100	4302145600	4.0303993
1102060100	4302157300	3.4230971
1102060100	4302170200	3.2935238
1102060100	4302194600	3.0558813
1102060100	4302197100	4.1152496
1102060100	4302213100	3.2642653
1102060100	4302244900	3.0826745
1102060100	4302247900	3.2696033
1102060100	4302250100	3.4437137
1102060100	4302260400	3.875278
1102060100	4302363900	3.4353466
1102060100	5102015000	3.3111172
1102060100	5102091200	3.1965034
1102060100	5102108300	3.5086327
1102060100	5102112400	3.5016565
1102060100	5102227800	3.260186
1102060100	5102279500	3.0795822
1102060100	5102296300	3.5095391
1102060100	5102302400	4.075386
1102060100	5102366700	3.1885452
1102060100	5102401700	3.103614
1102060100	5102415600	4.009196
1102060100	5102442500	3.2474353
1102060100	5102527000	3.3136444
1102060100	5102557300	3.0609615
1102060100	5202003900	3.2656462
1102060100	5202013200	3.667589
