GID
BDIBD21-3.2G0512000
BDIBD21-3.2G0472200
BDIBD21-3.2G0499700
BDIBD21-3.2G0017900
BDIBD21-3.2G0767900
BDIBD21-3.2G0197800
BDIBD21-3.2G0535800
BDIBD21-3.2G0570100
BDIBD21-3.2G0586400
BDIBD21-3.2G0757800
BDIBD21-3.2G0586600
BDIBD21-3.2G0350100
BDIBD21-3.2G0182200
BDIBD21-3.2G0804000
BDIBD21-3.2G0344900
BDIBD21-3.2G0777000
BDIBD21-3.2G0688300
BDIBD21-3.2G0027300
BDIBD21-3.2G0761500
BDIBD21-3.2G0175400
BDIBD21-3.2G0439700
BDIBD21-3.2G0682500
BDIBD21-3.2G0193700
BDIBD21-3.2G0152500
BDIBD21-3.2G0341900
BDIBD21-3.2G0773100
BDIBD21-3.2G0442200
BDIBD21-3.2G0155900
BDIBD21-3.2G0205900
BDIBD21-3.2G0373900
BDIBD21-3.2G0554000
BDIBD21-3.2G0776400
BDIBD21-3.2G0729800
BDIBD21-3.2G0640400
BDIBD21-3.2G0096600
BDIBD21-3.2G0394700
BDIBD21-3.2G0085000
BDIBD21-3.2G0258200
BDIBD21-3.2G0019500
BDIBD21-3.2G0802700
BDIBD21-3.2G0320100
BDIBD21-3.2G0072400
BDIBD21-3.2G0678800
BDIBD21-3.2G0528600
BDIBD21-3.2G0682300
BDIBD21-3.2G0550400
BDIBD21-3.2G0807100
BDIBD21-3.2G0449300
BDIBD21-3.2G0532900
BDIBD21-3.2G0035800
BDIBD21-3.2G0235700
BDIBD21-3.2G0774600
BDIBD21-3.2G0035500
BDIBD21-3.2G0773800
BDIBD21-3.2G0502800
BDIBD21-3.2G0396400
BDIBD21-3.2G0149800
BDIBD21-3.2G0644200
BDIBD21-3.2G0690400
BDIBD21-3.2G0364000
BDIBD21-3.2G0402700
BDIBD21-3.2G0621800
BDIBD21-3.2G0635200
BDIBD21-3.2G0023300
BDIBD21-3.2G0389600
BDIBD21-3.2G0443900
BDIBD21-3.2G0463300
BDIBD21-3.2G0418700
BDIBD21-3.2G0643000
BDIBD21-3.2G0320800
BDIBD21-3.2G0362900
BDIBD21-3.2G0104900
BDIBD21-3.2G0086100
BDIBD21-3.2G0483700
BDIBD21-3.2G0633400
BDIBD21-3.2G0156500
BDIBD21-3.2G0319400
BDIBD21-3.2G0402800
BDIBD21-3.2G0145400
BDIBD21-3.2G0102200
BDIBD21-3.2G0029300
BDIBD21-3.2G0744500
BDIBD21-3.2G0262700
BDIBD21-3.2G0560100
BDIBD21-3.2G0208100
BDIBD21-3.2G0514900
BDIBD21-3.2G0225500
BDIBD21-3.2G0275100
BDIBD21-3.2G0261000
BDIBD21-3.2G0535700
BDIBD21-3.2G0495500
BDIBD21-3.2G0406700
BDIBD21-3.2G0085800
BDIBD21-3.2G0444000
BDIBD21-3.2G0294500
BDIBD21-3.2G0667300
BDIBD21-3.2G0458900
BDIBD21-3.2G0425700
BDIBD21-3.2G0443700
BDIBD21-3.2G0338800
BDIBD21-3.2G0794700
BDIBD21-3.2G0370600
BDIBD21-3.2G0333000
BDIBD21-3.2G0138100
BDIBD21-3.2G0322500
BDIBD21-3.2G0764400
BDIBD21-3.2G0410300
BDIBD21-3.2G0152100
BDIBD21-3.2G0280300
BDIBD21-3.2G0291600
BDIBD21-3.2G0715300
BDIBD21-3.2G0748100
BDIBD21-3.2G0782200
BDIBD21-3.2G0438000
BDIBD21-3.2G0449000
BDIBD21-3.2G0270400
BDIBD21-3.2G0051700
BDIBD21-3.2G0229000
BDIBD21-3.2G0138500
BDIBD21-3.2G0027200
BDIBD21-3.2G0292400
BDIBD21-3.2G0337100
BDIBD21-3.2G0107000
BDIBD21-3.2G0445500
BDIBD21-3.2G0703900
BDIBD21-3.2G0725500
BDIBD21-3.2G0639000
BDIBD21-3.2G0200200
BDIBD21-3.2G0595500
BDIBD21-3.2G0252800
BDIBD21-3.2G0165900
BDIBD21-3.2G0243200
BDIBD21-3.2G0232100
BDIBD21-3.2G0759300
BDIBD21-3.2G0064600
BDIBD21-3.2G0748300
BDIBD21-3.2G0473300
BDIBD21-3.2G0154900
BDIBD21-3.2G0302900
BDIBD21-3.2G0643300
BDIBD21-3.2G0679800
BDIBD21-3.2G0264200
BDIBD21-3.2G0336500
BDIBD21-3.2G0800900
BDIBD21-3.2G0712000
BDIBD21-3.2G0670100
BDIBD21-3.2G0739300
BDIBD21-3.2G0026600
BDIBD21-3.2G0568500
BDIBD21-3.2G0803100
BDIBD21-3.2G0394900
BDIBD21-3.2G0600500
BDIBD21-3.2G0651900
BDIBD21-3.2G0162800
BDIBD21-3.2G0574400
BDIBD21-3.2G0623700
BDIBD21-3.2G0301500
BDIBD21-3.2G0117900
BDIBD21-3.2G0724900
BDIBD21-3.2G0249300
BDIBD21-3.2G0425600
BDIBD21-3.2G0386000
BDIBD21-3.2G0469800
BDIBD21-3.2G0199800
BDIBD21-3.2G0080700
BDIBD21-3.2G0375800
BDIBD21-3.2G0593800
BDIBD21-3.2G0529200
BDIBD21-3.2G0105200
BDIBD21-3.2G0481800
BDIBD21-3.2G0316200
BDIBD21-3.2G0621300
BDIBD21-3.2G0803700
BDIBD21-3.2G0118400
BDIBD21-3.2G0606800
BDIBD21-3.2G0214300
BDIBD21-3.2G0095200
BDIBD21-3.2G0158400
BDIBD21-3.2G0048800
BDIBD21-3.2G0491800
BDIBD21-3.2G0108900
BDIBD21-3.2G0680100
BDIBD21-3.2G0370000
BDIBD21-3.2G0359400
BDIBD21-3.2G0782000
BDIBD21-3.2G0740600
BDIBD21-3.2G0310500
BDIBD21-3.2G0548900
BDIBD21-3.2G0325000
BDIBD21-3.2G0427500
BDIBD21-3.2G0206700
BDIBD21-3.2G0527100
BDIBD21-3.2G0398100
BDIBD21-3.2G0522600
BDIBD21-3.2G0390500
BDIBD21-3.2G0702400
BDIBD21-3.2G0555800
BDIBD21-3.2G0220500
BDIBD21-3.2G0021500
BDIBD21-3.2G0054200
BDIBD21-3.2G0244000
BDIBD21-3.2G0044800
BDIBD21-3.2G0238000
BDIBD21-3.2G0337600
BDIBD21-3.2G0086900
BDIBD21-3.2G0175200
BDIBD21-3.2G0726100
BDIBD21-3.2G0113400
BDIBD21-3.2G0480200
BDIBD21-3.2G0244500
BDIBD21-3.2G0468200
BDIBD21-3.2G0397500
BDIBD21-3.2G0279300
BDIBD21-3.2G0747000
BDIBD21-3.2G0430100
BDIBD21-3.2G0027400
BDIBD21-3.2G0564800
BDIBD21-3.2G0655400
BDIBD21-3.2G0047300
BDIBD21-3.2G0513500
BDIBD21-3.2G0163500
BDIBD21-3.2G0069200
BDIBD21-3.2G0802100
BDIBD21-3.2G0708300
BDIBD21-3.2G0572900
BDIBD21-3.2G0621200
BDIBD21-3.2G0765800
BDIBD21-3.2G0685900
BDIBD21-3.2G0543900
BDIBD21-3.2G0675900
BDIBD21-3.2G0240700
BDIBD21-3.2G0508100
BDIBD21-3.2G0431900
BDIBD21-3.2G0472700
BDIBD21-3.2G0064900
BDIBD21-3.2G0511600
BDIBD21-3.2G0387300
BDIBD21-3.2G0089900
BDIBD21-3.2G0735600
BDIBD21-3.2G0512900
BDIBD21-3.2G0101600
BDIBD21-3.2G0316300
BDIBD21-3.2G0337900
BDIBD21-3.2G0246100
BDIBD21-3.2G0311100
BDIBD21-3.2G0326400
BDIBD21-3.2G0756400
BDIBD21-3.2G0676300
BDIBD21-3.2G0017700
BDIBD21-3.2G0768900
BDIBD21-3.2G0187400
BDIBD21-3.2G0040000
BDIBD21-3.2G0606400
BDIBD21-3.2G0009100
BDIBD21-3.2G0595600
BDIBD21-3.2G0241500
BDIBD21-3.2G0633900
BDIBD21-3.2G0348800
BDIBD21-3.2G0088800
BDIBD21-3.2G0096900
BDIBD21-3.2G0520900
BDIBD21-3.2G0145000
BDIBD21-3.2G0093800
BDIBD21-3.2G0700500
BDIBD21-3.2G0635100
BDIBD21-3.2G0308400
BDIBD21-3.2G0039100
BDIBD21-3.2G0683700
BDIBD21-3.2G0245900
BDIBD21-3.2G0402400
BDIBD21-3.2G0677000
BDIBD21-3.2G0249200
BDIBD21-3.2G0692700
BDIBD21-3.2G0445000
BDIBD21-3.2G0297700
BDIBD21-3.2G0597800
BDIBD21-3.2G0471700
BDIBD21-3.2G0043100
BDIBD21-3.2G0351500
BDIBD21-3.2G0452900
BDIBD21-3.2G0527200
BDIBD21-3.2G0121600
BDIBD21-3.2G0293700
BDIBD21-3.2G0296500
BDIBD21-3.2G0366800
BDIBD21-3.2G0538000
BDIBD21-3.2G0769400
BDIBD21-3.2G0280500
BDIBD21-3.2G0372500
BDIBD21-3.2G0265600
BDIBD21-3.2G0163300
BDIBD21-3.2G0515000
BDIBD21-3.2G0628700
BDIBD21-3.2G0756600
BDIBD21-3.2G0159300
BDIBD21-3.2G0550000
BDIBD21-3.2G0652100
BDIBD21-3.2G0269900
BDIBD21-3.2G0267800
BDIBD21-3.2G0438100
BDIBD21-3.2G0573400
BDIBD21-3.2G0186300
BDIBD21-3.2G0268000
BDIBD21-3.2G0585500
BDIBD21-3.2G0187800
BDIBD21-3.2G0199400
BDIBD21-3.2G0223000
BDIBD21-3.2G0549500
BDIBD21-3.2G0342800
BDIBD21-3.2G0754500
BDIBD21-3.2G0478600
BDIBD21-3.2G0228600
BDIBD21-3.2G0086400
BDIBD21-3.2G0399800
BDIBD21-3.2G0083800
BDIBD21-3.2G0465500
BDIBD21-3.2G0002300
BDIBD21-3.2G0663700
BDIBD21-3.2G0019800
BDIBD21-3.2G0639500
BDIBD21-3.2G0646700
BDIBD21-3.2G0146100
BDIBD21-3.2G0746000
BDIBD21-3.2G0235900
BDIBD21-3.2G0271000
BDIBD21-3.2G0189400
BDIBD21-3.2G0383900
BDIBD21-3.2G0052600
BDIBD21-3.2G0546600
BDIBD21-3.2G0349100
BDIBD21-3.2G0477100
BDIBD21-3.2G0688400
BDIBD21-3.2G0175300
BDIBD21-3.2G0310600
BDIBD21-3.2G0464100
BDIBD21-3.2G0092700
BDIBD21-3.2G0479200
BDIBD21-3.2G0427400
BDIBD21-3.2G0602900
BDIBD21-3.2G0263200
BDIBD21-3.2G0131500
BDIBD21-3.2G0412200
BDIBD21-3.2G0388700
BDIBD21-3.2G0619100
BDIBD21-3.2G0251700
BDIBD21-3.2G0009800
BDIBD21-3.2G0371200
BDIBD21-3.2G0686600
BDIBD21-3.2G0762000
BDIBD21-3.2G0139100
BDIBD21-3.2G0297000
BDIBD21-3.2G0186800
BDIBD21-3.2G0361900
BDIBD21-3.2G0599200
BDIBD21-3.2G0258300
BDIBD21-3.2G0244100
BDIBD21-3.2G0591700
BDIBD21-3.2G0295900
BDIBD21-3.2G0608800
BDIBD21-3.2G0452500
BDIBD21-3.2G0557100
BDIBD21-3.2G0094000
BDIBD21-3.2G0407700
BDIBD21-3.2G0774100
BDIBD21-3.2G0637400
BDIBD21-3.2G0412100
BDIBD21-3.2G0115500
BDIBD21-3.2G0601100
BDIBD21-3.2G0395300
BDIBD21-3.2G0293600
BDIBD21-3.2G0515300
BDIBD21-3.2G0569000
BDIBD21-3.2G0497000
BDIBD21-3.2G0676100
BDIBD21-3.2G0153500
BDIBD21-3.2G0111000
BDIBD21-3.2G0585700
BDIBD21-3.2G0111100
BDIBD21-3.2G0103700
BDIBD21-3.2G0385700
BDIBD21-3.2G0251900
BDIBD21-3.2G0706400
BDIBD21-3.2G0374500
BDIBD21-3.2G0256300
BDIBD21-3.2G0049700
BDIBD21-3.2G0608500
BDIBD21-3.2G0196000
BDIBD21-3.2G0581100
BDIBD21-3.2G0615400
BDIBD21-3.2G0075400
BDIBD21-3.2G0490800
BDIBD21-3.2G0628600
BDIBD21-3.2G0787300
BDIBD21-3.2G0323900
BDIBD21-3.2G0405100
BDIBD21-3.2G0482600
BDIBD21-3.2G0643500
BDIBD21-3.2G0179300
BDIBD21-3.2G0050400
BDIBD21-3.2G0034200
BDIBD21-3.2G0566900
BDIBD21-3.2G0761200
BDIBD21-3.2G0628100
BDIBD21-3.2G0536300
BDIBD21-3.2G0233100
BDIBD21-3.2G0150000
BDIBD21-3.2G0289900
BDIBD21-3.2G0388500
BDIBD21-3.2G0140000
BDIBD21-3.2G0460900
BDIBD21-3.2G0324000
BDIBD21-3.2G0358100
BDIBD21-3.2G0212000
BDIBD21-3.2G0518500
BDIBD21-3.2G0581600
BDIBD21-3.2G0597200
BDIBD21-3.2G0335400
BDIBD21-3.2G0802400
BDIBD21-3.2G0713500
BDIBD21-3.2G0114300
BDIBD21-3.2G0046700
BDIBD21-3.2G0727600
BDIBD21-3.2G0607300
BDIBD21-3.2G0523500
BDIBD21-3.2G0308900
BDIBD21-3.2G0559100
BDIBD21-3.2G0210700
BDIBD21-3.2G0686200
BDIBD21-3.2G0549400
BDIBD21-3.2G0738800
BDIBD21-3.2G0790800
BDIBD21-3.2G0316500
BDIBD21-3.2G0791800
BDIBD21-3.2G0549800
BDIBD21-3.2G0436100
BDIBD21-3.2G0045000
BDIBD21-3.2G0512300
BDIBD21-3.2G0340400
BDIBD21-3.2G0485300
BDIBD21-3.2G0612200
BDIBD21-3.2G0175700
BDIBD21-3.2G0352400
BDIBD21-3.2G0050100
BDIBD21-3.2G0369700
BDIBD21-3.2G0783200
BDIBD21-3.2G0441800
BDIBD21-3.2G0493600
BDIBD21-3.2G0255600
BDIBD21-3.2G0780300
BDIBD21-3.2G0022500
BDIBD21-3.2G0428200
BDIBD21-3.2G0079800
BDIBD21-3.2G0214100
BDIBD21-3.2G0303800
BDIBD21-3.2G0239000
BDIBD21-3.2G0550500
BDIBD21-3.2G0221900
BDIBD21-3.2G0096000
BDIBD21-3.2G0305100
BDIBD21-3.2G0092100
BDIBD21-3.2G0328700
BDIBD21-3.2G0302100
BDIBD21-3.2G0284800
BDIBD21-3.2G0703300
BDIBD21-3.2G0346800
BDIBD21-3.2G0080300
BDIBD21-3.2G0511400
BDIBD21-3.2G0338500
BDIBD21-3.2G0211300
BDIBD21-3.2G0137600
BDIBD21-3.2G0181300
BDIBD21-3.2G0527800
BDIBD21-3.2G0766800
BDIBD21-3.2G0575100
BDIBD21-3.2G0720800
BDIBD21-3.2G0731700
BDIBD21-3.2G0347900
BDIBD21-3.2G0454300
BDIBD21-3.2G0634000
BDIBD21-3.2G0270300
BDIBD21-3.2G0426400
BDIBD21-3.2G0424000
BDIBD21-3.2G0705200
BDIBD21-3.2G0320300
BDIBD21-3.2G0517700
BDIBD21-3.2G0719900
BDIBD21-3.2G0413400
BDIBD21-3.2G0300300
BDIBD21-3.2G0197300
BDIBD21-3.2G0617000
BDIBD21-3.2G0384900
BDIBD21-3.2G0539400
BDIBD21-3.2G0758500
BDIBD21-3.2G0332300
BDIBD21-3.2G0523400
BDIBD21-3.2G0434700
BDIBD21-3.2G0227300
BDIBD21-3.2G0633200
BDIBD21-3.2G0128400
BDIBD21-3.2G0508000
BDIBD21-3.2G0293900
BDIBD21-3.2G0101400
BDIBD21-3.2G0372600
BDIBD21-3.2G0631200
BDIBD21-3.2G0072700
BDIBD21-3.2G0645700
BDIBD21-3.2G0695100
BDIBD21-3.2G0073500
BDIBD21-3.2G0742900
BDIBD21-3.2G0522200
BDIBD21-3.2G0346900
BDIBD21-3.2G0005400
BDIBD21-3.2G0502900
BDIBD21-3.2G0491500
BDIBD21-3.2G0205700
BDIBD21-3.2G0754600
BDIBD21-3.2G0377800
BDIBD21-3.2G0339800
BDIBD21-3.2G0236200
BDIBD21-3.2G0062100
BDIBD21-3.2G0637500
BDIBD21-3.2G0252200
BDIBD21-3.2G0667600
BDIBD21-3.2G0507800
BDIBD21-3.2G0389200
BDIBD21-3.2G0594700
BDIBD21-3.2G0104800
BDIBD21-3.2G0687700
BDIBD21-3.2G0640100
BDIBD21-3.2G0486700
BDIBD21-3.2G0259400
BDIBD21-3.2G0249800
BDIBD21-3.2G0731300
BDIBD21-3.2G0197600
BDIBD21-3.2G0196600
BDIBD21-3.2G0213900
BDIBD21-3.2G0612900
BDIBD21-3.2G0485800
BDIBD21-3.2G0790600
BDIBD21-3.2G0492100
BDIBD21-3.2G0194100
BDIBD21-3.2G0241100
BDIBD21-3.2G0425500
BDIBD21-3.2G0206300
BDIBD21-3.2G0360100
BDIBD21-3.2G0353200
BDIBD21-3.2G0220400
BDIBD21-3.2G0625800
BDIBD21-3.2G0106900
BDIBD21-3.2G0392500
BDIBD21-3.2G0518600
BDIBD21-3.2G0019400
BDIBD21-3.2G0443200
BDIBD21-3.2G0628000
BDIBD21-3.2G0273800
BDIBD21-3.2G0576100
BDIBD21-3.2G0775000
BDIBD21-3.2G0033900
BDIBD21-3.2G0670800
BDIBD21-3.2G0275300
BDIBD21-3.2G0310300
BDIBD21-3.2G0264100
BDIBD21-3.2G0629600
BDIBD21-3.2G0069000
BDIBD21-3.2G0022300
BDIBD21-3.2G0080900
BDIBD21-3.2G0504400
BDIBD21-3.2G0294200
BDIBD21-3.2G0464800
BDIBD21-3.2G0531200
BDIBD21-3.2G0012300
BDIBD21-3.2G0371900
BDIBD21-3.2G0135300
BDIBD21-3.2G0144400
BDIBD21-3.2G0663100
BDIBD21-3.2G0747800
BDIBD21-3.2G0646600
BDIBD21-3.2G0422700
BDIBD21-3.2G0672600
BDIBD21-3.2G0371600
BDIBD21-3.2G0648800
BDIBD21-3.2G0244200
BDIBD21-3.2G0295800
BDIBD21-3.2G0380800
BDIBD21-3.2G0720700
BDIBD21-3.2G0343300
BDIBD21-3.2G0207400
BDIBD21-3.2G0494400
BDIBD21-3.2G0016300
BDIBD21-3.2G0699000
BDIBD21-3.2G0588600
BDIBD21-3.2G0078500
BDIBD21-3.2G0015700
BDIBD21-3.2G0699300
BDIBD21-3.2G0377500
BDIBD21-3.2G0757200
BDIBD21-3.2G0785300
BDIBD21-3.2G0201500
BDIBD21-3.2G0287100
BDIBD21-3.2G0755000
BDIBD21-3.2G0048200
BDIBD21-3.2G0602200
BDIBD21-3.2G0164600
BDIBD21-3.2G0293000
BDIBD21-3.2G0253900
BDIBD21-3.2G0295100
BDIBD21-3.2G0625600
BDIBD21-3.2G0108600
BDIBD21-3.2G0205100
BDIBD21-3.2G0335700
BDIBD21-3.2G0188800
BDIBD21-3.2G0244400
BDIBD21-3.2G0805600
BDIBD21-3.2G0796900
BDIBD21-3.2G0100800
BDIBD21-3.2G0232800
BDIBD21-3.2G0312800
BDIBD21-3.2G0445700
BDIBD21-3.2G0653600
BDIBD21-3.2G0401000
BDIBD21-3.2G0172600
BDIBD21-3.2G0424400
BDIBD21-3.2G0686900
BDIBD21-3.2G0485200
BDIBD21-3.2G0056500
BDIBD21-3.2G0118700
BDIBD21-3.2G0417100
BDIBD21-3.2G0725100
BDIBD21-3.2G0313300
BDIBD21-3.2G0288500
BDIBD21-3.2G0533000
BDIBD21-3.2G0371300
BDIBD21-3.2G0452000
BDIBD21-3.2G0008400
BDIBD21-3.2G0730800
BDIBD21-3.2G0728700
BDIBD21-3.2G0521900
BDIBD21-3.2G0518800
BDIBD21-3.2G0649400
BDIBD21-3.2G0564700
BDIBD21-3.2G0663200
BDIBD21-3.2G0367100
BDIBD21-3.2G0099800
BDIBD21-3.2G0499900
BDIBD21-3.2G0686100
BDIBD21-3.2G0565300
BDIBD21-3.2G0028400
BDIBD21-3.2G0330600
BDIBD21-3.2G0064000
BDIBD21-3.2G0487700
BDIBD21-3.2G0773700
BDIBD21-3.2G0472400
BDIBD21-3.2G0507100
BDIBD21-3.2G0356000
BDIBD21-3.2G0561200
BDIBD21-3.2G0110000
BDIBD21-3.2G0747300
BDIBD21-3.2G0205500
BDIBD21-3.2G0148000
BDIBD21-3.2G0052800
BDIBD21-3.2G0760200
BDIBD21-3.2G0725000
BDIBD21-3.2G0644600
