GID	GO
TraesCS1A02G000100	GO:0005488
TraesCS1A02G011100	GO:0000166
TraesCS1A02G011100	GO:0003723
TraesCS1A02G011100	GO:0005198
TraesCS1A02G011100	GO:0005739
TraesCS1A02G059100	GO:0005737
TraesCS1A02G145100	GO:0005739
TraesCS1A02G207100	GO:0005215
TraesCS1A02G207100	GO:0005634
TraesCS1A02G207100	GO:0005773
TraesCS1A02G214700	GO:0005618
TraesCS1A02G214700	GO:0005773
TraesCS1D02G440700	GO:0003700
TraesCS1D02G440700	GO:0005634
TraesCS2A02G025500	GO:0005634
TraesCS2A02G025500	GO:0005783
TraesCS2A02G271700	GO:0003677
TraesCS2A02G271700	GO:0003700
TraesCS2A02G271700	GO:0005634
TraesCS2A02G547000	GO:0005768
TraesCS2A02G560900	GO:0005634
TraesCS2B02G142200	GO:0005622
TraesCS2B02G293400	GO:0003774
TraesCS2B02G506100	GO:0003677
TraesCS2B02G506100	GO:0005794
TraesCS2D02G254800	GO:0005739
TraesCS2D02G254800	GO:0005773
TraesCS2D02G254800	GO:0005794
TraesCS2D02G541200	GO:0005737
TraesCS3A02G275400	GO:0005634
TraesCS3A02G298600	GO:0005488
TraesCS3A02G325100	GO:0005576
TraesCS3A02G401600	GO:0005576
TraesCS3A02G401600	GO:0005764
TraesCS3A02G467700	GO:0005488
TraesCS3B02G002900	GO:0003677
TraesCS3B02G350100	GO:0005634
TraesCS3B02G489200	GO:0003677
TraesCS3B02G489200	GO:0005634
TraesCS3B02G489200	GO:0005737
TraesCS3D02G244800	GO:0005634
TraesCS3D02G244800	GO:0005737
TraesCS3D02G275300	GO:0005634
TraesCS3D02G353200	GO:0005773
TraesCS4A02G070700	GO:0005773
TraesCS4B02G241800	GO:0000166
TraesCS4B02G241800	GO:0003676
TraesCS4B02G241800	GO:0005634
TraesCS4D02G115800	GO:0003676
TraesCS4D02G359600	GO:0003700
TraesCS4D02G359600	GO:0005634
TraesCS5A02G046400	GO:0005576
TraesCS5A02G046400	GO:0005618
TraesCS5A02G199500	GO:0000166
TraesCS5A02G199500	GO:0003676
TraesCS5A02G349500	GO:0003677
TraesCS5A02G349500	GO:0005634
TraesCS5A02G425200	GO:0003723
TraesCS5A02G425200	GO:0005739
TraesCS5A02G510400	GO:0005773
TraesCS5A02G527400	GO:0000166
TraesCS5A02G527400	GO:0005634
TraesCS5A02G527400	GO:0005739
TraesCS5A02G527400	GO:0005794
TraesCS5B02G093800	GO:0003677
TraesCS5B02G093800	GO:0005634
TraesCS5B02G093800	GO:0005737
TraesCS5B02G137500	GO:0003676
TraesCS5B02G137700	GO:0005634
TraesCS5B02G137700	GO:0005737
TraesCS5B02G226100	GO:0003677
TraesCS5B02G226100	GO:0003682
TraesCS5B02G226100	GO:0005634
TraesCS5B02G444600	GO:0005488
TraesCS5B02G491600	GO:0005634
TraesCS5D02G552100	GO:0005737
TraesCS6B02G225500	GO:0005634
TraesCS6B02G357900	GO:0003723
TraesCS6B02G357900	GO:0005634
TraesCS6D02G105800	GO:0005730
TraesCS6D02G169600	GO:0003677
TraesCS6D02G169600	GO:0005634
TraesCS6D02G169600	GO:0005737
TraesCS6D02G217800	GO:0003677
TraesCS6D02G217800	GO:0003700
TraesCS6D02G217800	GO:0005634
TraesCS6D02G250100	GO:0005634
TraesCS7A02G464100	GO:0003677
TraesCS7A02G464100	GO:0005634
TraesCS7B02G263400	GO:0003676
TraesCS7B02G318000	GO:0003723
TraesCS7B02G318000	GO:0005198
TraesCS7B02G327700	GO:0005737
TraesCS7D02G053200	GO:0005654
TraesCS7D02G053200	GO:0005730
TraesCS7D02G053200	GO:0005737
TraesCS7D02G074000	GO:0000003
TraesCS7D02G074000	GO:0003723
TraesCS7D02G074000	GO:0005622
TraesCS7D02G454100	GO:0005198
TraesCS7D02G454100	GO:0005634
