GID	GO
TraesCS1A02G048600	GO:0005737
TraesCS1A02G052400	GO:0000166
TraesCS1A02G052400	GO:0005622
TraesCS1A02G052400	GO:0005634
TraesCS1A02G052400	GO:0005739
TraesCS1A02G070400	GO:0003700
TraesCS1A02G070400	GO:0005634
TraesCS1A02G108400	GO:0005576
TraesCS1A02G186700	GO:0005488
TraesCS1A02G187000	GO:0005488
TraesCS1A02G190100	GO:0003677
TraesCS1A02G190100	GO:0005634
TraesCS1A02G217400	GO:0005634
TraesCS1A02G217400	GO:0005737
TraesCS1A02G257200	GO:0005739
TraesCS1A02G257200	GO:0005783
TraesCS1A02G265600	GO:0005576
TraesCS1A02G293400	GO:0004518
TraesCS1A02G366100	GO:0003677
TraesCS1A02G366100	GO:0003682
TraesCS1A02G366100	GO:0005634
TraesCS1A02G366500	GO:0005783
TraesCS1A02G398400	GO:0005634
TraesCS1A02G398400	GO:0005773
TraesCS1A02G398600	GO:0005634
TraesCS1A02G398600	GO:0005737
TraesCS1A02G406500	GO:0005198
TraesCS1A02G431400	GO:0003824
TraesCS1A02G431400	GO:0005737
TraesCS1A02G444300	GO:0005739
TraesCS1B02G059500	GO:0003676
TraesCS1B02G059500	GO:0005737
TraesCS1B02G100500	GO:0005488
TraesCS1B02G100500	GO:0005576
TraesCS1B02G100500	GO:0005622
TraesCS1B02G145300	GO:0005618
TraesCS1B02G145300	GO:0005773
TraesCS1B02G158100	GO:0003677
TraesCS1B02G158100	GO:0003723
TraesCS1B02G158100	GO:0005634
TraesCS1B02G194700	GO:0005488
TraesCS1B02G201800	GO:0005634
TraesCS1B02G201800	GO:0005737
TraesCS1B02G205500	GO:0005488
TraesCS1B02G231500	GO:0003677
TraesCS1B02G231500	GO:0003700
TraesCS1B02G231500	GO:0005634
TraesCS1B02G232900	GO:0005634
TraesCS1B02G232900	GO:0005773
TraesCS1B02G267600	GO:0000003
TraesCS1B02G267700	GO:0005739
TraesCS1B02G267700	GO:0005783
TraesCS1B02G276800	GO:0005576
TraesCS1B02G287300	GO:0005768
TraesCS1B02G287300	GO:0005794
TraesCS1B02G315700	GO:0005768
TraesCS1B02G315700	GO:0005783
TraesCS1B02G320300	GO:0005488
TraesCS1B02G320800	GO:0005198
TraesCS1B02G320800	GO:0005737
TraesCS1B02G347700	GO:0005794
TraesCS1B02G376300	GO:0003677
TraesCS1B02G376300	GO:0005634
TraesCS1B02G383700	GO:0003677
TraesCS1B02G383700	GO:0003682
TraesCS1B02G383700	GO:0005634
TraesCS1B02G392800	GO:0003723
TraesCS1B02G392800	GO:0004518
TraesCS1B02G392800	GO:0005739
TraesCS1B02G455200	GO:0005634
TraesCS1D02G017500	GO:0005488
TraesCS1D02G017500	GO:0005618
TraesCS1D02G040000	GO:0005634
TraesCS1D02G040500	GO:0003677
TraesCS1D02G040500	GO:0005576
TraesCS1D02G040500	GO:0005768
TraesCS1D02G040500	GO:0005773
TraesCS1D02G058500	GO:0003723
TraesCS1D02G058500	GO:0004518
TraesCS1D02G058500	GO:0005739
TraesCS1D02G079800	GO:0005576
TraesCS1D02G094100	GO:0003677
TraesCS1D02G094100	GO:0005634
TraesCS1D02G094700	GO:0005488
TraesCS1D02G143900	GO:0003677
TraesCS1D02G146600	GO:0005737
TraesCS1D02G154900	GO:0005794
TraesCS1D02G157000	GO:0005576
TraesCS1D02G157000	GO:0005773
TraesCS1D02G187200	GO:0005488
TraesCS1D02G187200	GO:0005739
TraesCS1D02G187200	GO:0005783
TraesCS1D02G194200	GO:0003700
TraesCS1D02G194200	GO:0005634
TraesCS1D02G206000	GO:0000166
TraesCS1D02G206000	GO:0005737
TraesCS1D02G256400	GO:0000003
TraesCS1D02G299700	GO:0005576
TraesCS1D02G309200	GO:0005198
TraesCS1D02G309200	GO:0005737
TraesCS1D02G340300	GO:0003677
TraesCS1D02G372100	GO:0005783
TraesCS1D02G404600	GO:0003824
TraesCS1D02G404600	GO:0005773
TraesCS1D02G404600	GO:0005794
TraesCS1D02G408300	GO:0003824
TraesCS1D02G415900	GO:0005634
TraesCS1D02G418400	GO:0003700
TraesCS1D02G419500	GO:0005634
TraesCS2A02G107600	GO:0005576
TraesCS2A02G152900	GO:0003677
TraesCS2A02G152900	GO:0003682
TraesCS2A02G161500	GO:0003700
TraesCS2A02G161500	GO:0005634
TraesCS2A02G202200	GO:0005634
TraesCS2A02G202200	GO:0005794
TraesCS2A02G249600	GO:0000166
TraesCS2A02G249600	GO:0003824
TraesCS2A02G249600	GO:0005654
TraesCS2A02G259500	GO:0005634
TraesCS2A02G259500	GO:0005773
TraesCS2A02G315800	GO:0005515
TraesCS2A02G315800	GO:0005634
TraesCS2A02G350700	GO:0005622
TraesCS2A02G372900	GO:0005739
TraesCS2A02G381600	GO:0005634
TraesCS2A02G381600	GO:0005737
TraesCS2A02G586600	GO:0000003
TraesCS2A02G591200	GO:0003677
TraesCS2A02G591200	GO:0005634
TraesCS2B02G040600	GO:0005783
TraesCS2B02G052600	GO:0003723
TraesCS2B02G052600	GO:0004518
TraesCS2B02G052600	GO:0005794
TraesCS2B02G125200	GO:0005576
TraesCS2B02G129600	GO:0005768
TraesCS2B02G129600	GO:0005773
TraesCS2B02G129600	GO:0005794
TraesCS2B02G175800	GO:0005634
TraesCS2B02G192000	GO:0005488
TraesCS2B02G251500	GO:0005794
TraesCS2B02G277000	GO:0005634
TraesCS2B02G277000	GO:0005768
TraesCS2B02G334600	GO:0005576
TraesCS2B02G344800	GO:0005730
TraesCS2B02G344800	GO:0005773
TraesCS2B02G369000	GO:0005622
TraesCS2B02G385200	GO:0005773
TraesCS2B02G385200	GO:0005783
TraesCS2B02G388200	GO:0005634
TraesCS2B02G402000	GO:0005198
TraesCS2B02G424300	GO:0005618
TraesCS2B02G424300	GO:0005737
TraesCS2B02G445500	GO:0005739
TraesCS2B02G447500	GO:0005576
TraesCS2B02G447500	GO:0005737
TraesCS2B02G457700	GO:0000166
TraesCS2B02G457700	GO:0003676
TraesCS2B02G457700	GO:0005739
TraesCS2B02G473600	GO:0004518
TraesCS2B02G473600	GO:0005730
TraesCS2B02G493100	GO:0005634
TraesCS2B02G497400	GO:0005488
TraesCS2B02G497400	GO:0005634
TraesCS2B02G538800	GO:0005634
TraesCS2B02G538800	GO:0005737
TraesCS2B02G538900	GO:0003676
TraesCS2B02G539100	GO:0005488
TraesCS2B02G592900	GO:0003677
TraesCS2B02G592900	GO:0005634
TraesCS2D02G033700	GO:0005488
TraesCS2D02G049500	GO:0005739
TraesCS2D02G107900	GO:0005576
TraesCS2D02G129800	GO:0005488
TraesCS2D02G251000	GO:0000166
TraesCS2D02G252100	GO:0003677
TraesCS2D02G252100	GO:0003700
TraesCS2D02G252100	GO:0005634
TraesCS2D02G263600	GO:0005618
TraesCS2D02G307200	GO:0000166
TraesCS2D02G307200	GO:0003676
TraesCS2D02G307200	GO:0005634
TraesCS2D02G310800	GO:0003677
TraesCS2D02G310800	GO:0003824
TraesCS2D02G310800	GO:0005730
TraesCS2D02G348800	GO:0005622
TraesCS2D02G398300	GO:0000166
TraesCS2D02G398300	GO:0003676
TraesCS2D02G398300	GO:0005634
TraesCS2D02G398300	GO:0005737
TraesCS2D02G425200	GO:0005576
TraesCS2D02G425200	GO:0005737
TraesCS2D02G435200	GO:0003676
TraesCS2D02G473100	GO:0003677
TraesCS2D02G477800	GO:0005773
TraesCS2D02G512000	GO:0005634
TraesCS2D02G541700	GO:0005634
TraesCS2D02G566500	GO:0005773
