GID	GO
BdiBd21-3.1G0007300	GO:0003774
BdiBd21-3.1G0007300	GO:0005515
BdiBd21-3.1G0045800	GO:0005215
BdiBd21-3.1G0071500	GO:0003824
BdiBd21-3.1G0227100	GO:0003677
BdiBd21-3.1G0272400	GO:0003824
BdiBd21-3.1G0324000	GO:0003774
BdiBd21-3.1G0324000	GO:0005515
BdiBd21-3.1G0331600	GO:0003677
BdiBd21-3.1G0347400	GO:0003824
BdiBd21-3.1G0396000	GO:0003677
BdiBd21-3.1G0475800	GO:0003824
BdiBd21-3.1G0524000	GO:0003824
BdiBd21-3.1G0543600	GO:0003677
BdiBd21-3.1G0571300	GO:0003700
BdiBd21-3.1G0580100	GO:0005515
BdiBd21-3.1G0600700	GO:0003824
BdiBd21-3.1G0621500	GO:0003824
BdiBd21-3.1G0664100	GO:0003824
BdiBd21-3.1G0688800	GO:0003677
BdiBd21-3.1G0825200	GO:0005515
BdiBd21-3.1G0855700	GO:0005198
BdiBd21-3.1G0855700	GO:0005622
BdiBd21-3.1G0881650	GO:0003676
BdiBd21-3.1G0973600	GO:0003677
BdiBd21-3.1G0973600	GO:0003700
BdiBd21-3.1G0989500	GO:0005515
BdiBd21-3.1G1029300	GO:0003677
BdiBd21-3.1G1029300	GO:0005634
BdiBd21-3.2G0004125	GO:0005576
BdiBd21-3.2G0006900	GO:0003677
BdiBd21-3.2G0058300	GO:0005215
BdiBd21-3.2G0128000	GO:0003677
BdiBd21-3.2G0144200	GO:0005634
BdiBd21-3.2G0196000	GO:0003677
BdiBd21-3.2G0196000	GO:0003700
BdiBd21-3.2G0197800	GO:0003677
BdiBd21-3.2G0211800	GO:0003677
BdiBd21-3.2G0270000	GO:0005515
BdiBd21-3.2G0291900	GO:0003700
BdiBd21-3.2G0409300	GO:0005622
BdiBd21-3.2G0472400	GO:0005737
BdiBd21-3.2G0546200	GO:0003676
BdiBd21-3.2G0546200	GO:0003677
BdiBd21-3.2G0568200	GO:0005515
BdiBd21-3.2G0615400	GO:0003677
BdiBd21-3.2G0615400	GO:0003700
BdiBd21-3.2G0653800	GO:0003824
BdiBd21-3.2G0686500	GO:0003677
BdiBd21-3.2G0686500	GO:0005634
BdiBd21-3.2G0725200	GO:0005515
BdiBd21-3.2G0734500	GO:0005515
BdiBd21-3.2G0751700	GO:0003676
BdiBd21-3.2G0799900	GO:0005515
BdiBd21-3.3G0061100	GO:0005515
BdiBd21-3.3G0073200	GO:0005622
BdiBd21-3.3G0126000	GO:0005515
BdiBd21-3.3G0147200	GO:0005488
BdiBd21-3.3G0150600	GO:0005515
BdiBd21-3.3G0206700	GO:0005622
BdiBd21-3.3G0221200	GO:0003824
BdiBd21-3.3G0221800	GO:0003677
BdiBd21-3.3G0252900	GO:0005737
BdiBd21-3.3G0326400	GO:0003677
BdiBd21-3.3G0326400	GO:0003700
BdiBd21-3.3G0406800	GO:0003824
BdiBd21-3.3G0435901	GO:0005515
BdiBd21-3.3G0469100	GO:0005515
BdiBd21-3.3G0484100	GO:0003677
BdiBd21-3.3G0484100	GO:0003700
BdiBd21-3.3G0533900	GO:0003677
BdiBd21-3.3G0533900	GO:0005634
BdiBd21-3.3G0578300	GO:0005515
BdiBd21-3.3G0582400	GO:0005515
BdiBd21-3.3G0623700	GO:0005215
BdiBd21-3.3G0636200	GO:0003824
BdiBd21-3.3G0658000	GO:0005515
BdiBd21-3.3G0685600	GO:0003677
BdiBd21-3.3G0688100	GO:0003677
BdiBd21-3.3G0690900	GO:0005488
BdiBd21-3.3G0693500	GO:0003824
BdiBd21-3.4G0008600	GO:0003677
BdiBd21-3.4G0032000	GO:0005634
BdiBd21-3.4G0047900	GO:0003676
BdiBd21-3.4G0074000	GO:0003824
BdiBd21-3.4G0236300	GO:0003824
BdiBd21-3.4G0317500	GO:0003824
BdiBd21-3.4G0406400	GO:0005576
BdiBd21-3.4G0417700	GO:0005618
BdiBd21-3.4G0428300	GO:0005515
BdiBd21-3.4G0498300	GO:0005515
BdiBd21-3.4G0533700	GO:0005515
BdiBd21-3.4G0604300	GO:0003824
BdiBd21-3.4G0615100	GO:0003700
BdiBd21-3.4G0615200	GO:0003700
BdiBd21-3.5G0042300	GO:0005515
BdiBd21-3.5G0063200	GO:0003824
BdiBd21-3.5G0182700	GO:0005622
BdiBd21-3.5G0183200	GO:0005515
BdiBd21-3.5G0251400	GO:0005515
BdiBd21-3.5G0252700	GO:0005515
BdiBd21-3.5G0266800	GO:0005215
BdiBd21-3.5G0285466	GO:0003824
BdiBd21-3.5G0288000	GO:0003677
BdiBd21-3.5G0299000	GO:0003824
BdiBd21-3.5G0309200	GO:0005618
