GID	GO
BdiBd21-3.1G0017800	GO:0005515
BdiBd21-3.1G0163400	GO:0003723
BdiBd21-3.1G0168200	GO:0003700
BdiBd21-3.1G0299600	GO:0005515
BdiBd21-3.1G0310800	GO:0003677
BdiBd21-3.1G0310800	GO:0003700
BdiBd21-3.1G0393800	GO:0003824
BdiBd21-3.1G0450700	GO:0005515
BdiBd21-3.1G0473600	GO:0005622
BdiBd21-3.1G0530200	GO:0003677
BdiBd21-3.1G0629200	GO:0003700
BdiBd21-3.1G0771900	GO:0005576
BdiBd21-3.1G0817833	GO:0005515
BdiBd21-3.2G0012100	GO:0005215
BdiBd21-3.2G0074800	GO:0003677
BdiBd21-3.2G0117400	GO:0005576
BdiBd21-3.2G0174400	GO:0005515
BdiBd21-3.2G0214900	GO:0003824
BdiBd21-3.2G0293900	GO:0003824
BdiBd21-3.2G0321300	GO:0003824
BdiBd21-3.2G0436800	GO:0005576
BdiBd21-3.2G0465700	GO:0005488
BdiBd21-3.2G0568400	GO:0003824
BdiBd21-3.2G0647500	GO:0005215
BdiBd21-3.2G0664600	GO:0005515
BdiBd21-3.2G0720000	GO:0005215
BdiBd21-3.2G0768400	GO:0003676
BdiBd21-3.2G0783300	GO:0003677
BdiBd21-3.3G0181200	GO:0003824
BdiBd21-3.3G0234400	GO:0003677
BdiBd21-3.3G0415600	GO:0005515
BdiBd21-3.3G0450300	GO:0005515
BdiBd21-3.3G0461300	GO:0005515
BdiBd21-3.3G0512700	GO:0003700
BdiBd21-3.3G0645100	GO:0005737
BdiBd21-3.3G0699100	GO:0003677
BdiBd21-3.3G0705900	GO:0005215
BdiBd21-3.4G0223000	GO:0005515
BdiBd21-3.4G0292500	GO:0005215
BdiBd21-3.4G0397100	GO:0005515
BdiBd21-3.4G0460900	GO:0003677
BdiBd21-3.4G0530550	GO:0003824
BdiBd21-3.4G0549000	GO:0003677
BdiBd21-3.5G0253700	GO:0003824
BdiBd21-3.5G0266700	GO:0005215
BdiBd21-3.5G0333500	GO:0003677
