gene_a	gene_b	score
1302371000	3202559400	3.191489
1302371000	3302082300	3.2481153
1302371000	3302187000	3.1835895
1302371000	3302326800	3.1024158
1302371000	3302416300	3.5001564
1302371000	4102456100	3.0025034
1302371000	4202037100	3.4129834
1302371000	4202096600	3.0847569
1302371000	4202208200	3.197743
1302371000	4302006900	3.027092
1302371000	5102111400	3.087426
1302371000	5102279500	3.1364877
1302371000	5102302400	3.0081468
1302371000	5102302900	3.1332116
1302371000	5102540800	3.0749106
1302371000	5202165500	3.0174088
1302371000	5302145500	3.4051886
1302371000	5302392100	3.0421438
1302371000	5302536700	3.0639021
1302371000	6102112800	3.1341715
1302371000	6102409600	3.2499845
1302371000	6202306300	3.1767
1302371000	6202376200	3.1460876
1302371000	6302359900	3.0813525
1302371000	7102313700	3.0606499
1302371000	7202217900	3.1465309
1302371000	7302044100	3.096474
1302371000	7302174900	3.1569672
1302371000	7302382700	3.2694943
1302387200	1302408100	3.0389237
1302387200	1302421400	3.2801738
1302387200	1302439000	3.1744034
1302387200	2102050600	3.30585
1302387200	2102155600	3.2576737
1302387200	2102236600	3.078138
1302387200	2102314500	3.317891
1302387200	2102363600	3.4437146
1302387200	2102380700	3.0700586
1302387200	2102388400	3.040485
1302387200	2102548300	3.5331848
1302387200	2202156400	3.1620762
1302387200	2202191000	3.348154
1302387200	2202261200	3.7824547
1302387200	2202279600	3.4287605
1302387200	2202297700	3.3795218
1302387200	2202309100	3.3187907
1302387200	2202320500	3.1032746
1302387200	2202332900	3.1548586
1302387200	2202389500	3.2346416
1302387200	2302398700	4.019281
1302387200	2302540400	3.1398807
1302387200	3102086700	3.265117
1302387200	3102136500	3.8544774
1302387200	3102193800	3.21
1302387200	3102250500	3.1561894
1302387200	3102331500	3.2818573
1302387200	3102376400	3.0448859
1302387200	3102399200	3.1080096
1302387200	3202102100	3.2163575
1302387200	3202232600	3.233314
1302387200	3202313000	3.3825755
1302387200	3202460000	3.0046868
1302387200	3202469000	3.6550071
1302387200	3302039200	3.0649498
1302387200	3302279100	3.157075
1302387200	3302348600	3.5903566
1302387200	3302426600	3.037806
1302387200	3302514900	3.1400092
1302387200	4102169500	3.1645324
1302387200	4102192500	3.3157141
1302387200	4102401400	3.0192122
1302387200	4102414600	3.0274982
1302387200	4202145200	3.00315
1302387200	4202205200	3.173828
1302387200	4202232100	3.1784387
1302387200	4202315300	3.3156433
1302387200	4202395700	3.1780083
1302387200	4302061400	3.431768
1302387200	4302093000	3.0462787
1302387200	4302148600	3.284256
1302387200	4302282600	3.1317935
1302387200	4302312900	3.1647046
1302387200	5102094000	3.3238907
1302387200	5102148500	3.26644
1302387200	5102210100	3.030712
1302387200	5102337100	3.1313303
1302387200	5102533300	3.2997632
1302387200	5102557300	3.3677094
1302387200	5202165500	3.3959801
1302387200	5202180900	3.2389202
1302387200	5202208100	3.1714342
1302387200	5202321800	3.0925992
1302387200	5202362100	3.391392
1302387200	5202412000	3.1587532
1302387200	5302004400	3.0584676
1302387200	5302022200	3.2887094
1302387200	5302038700	3.2703762
1302387200	5302173000	3.1002698
1302387200	5302341800	3.3116307
1302387200	5302436900	3.2639847
1302387200	5302564100	3.0434468
1302387200	6102208300	3.0181823
1302387200	6102287800	3.8892746
1302387200	6102373900	3.0235913
1302387200	6102375400	3.063026
1302387200	6102392400	3.0278482
1302387200	6102419100	3.1532745
1302387200	6202050600	3.1346116
1302387200	6202064200	3.0193174
1302387200	6202080700	3.1113255
1302387200	6202134000	3.3398845
1302387200	6202206500	3.046575
1302387200	6202285900	3.3837693
1302387200	6202317200	3.1690743
1302387200	6202318900	3.1855404
1302387200	6202322300	3.1001794
1302387200	6202376200	3.1500328
1302387200	6202389200	3.0998094
1302387200	6302097300	3.1079571
1302387200	6302102400	3.3917184
1302387200	6302268500	3.604298
1302387200	6302359900	3.3965356
1302387200	7102000200	3.187316
1302387200	7102195000	3.2472324
1302387200	7102416800	3.0087414
1302387200	7102517000	3.0945685
1302387200	7102549800	3.2307677
1302387200	7202070100	3.1824157
1302387200	7202074300	3.0164437
1302387200	7202164200	3.3368964
1302387200	7202167300	3.0129766
1302387200	7202259000	3.3846326
1302387200	7202266500	3.1766121
1302387200	7202309500	3.1730924
1302387200	7302029800	3.3964956
1302387200	7302105500	3.4510818
1302387200	7302256800	3.0841496
1302387200	7302423700	3.271494
1302387200	502039300	3.4455867
1302387200	502116100	3.62992
1302393000	2102132900	3.4280353
1302393000	2102283800	3.0535784
1302393000	2102380700	3.3446684
1302393000	2202156400	3.5713613
1302393000	2202180800	3.115499
1302393000	2202191000	3.3531084
1302393000	2202230000	3.4937084
1302393000	2202261200	3.2013998
1302393000	2202309100	3.2777865
1302393000	2202329100	3.2762454
1302393000	2302418400	3.3016243
1302393000	2302435200	3.236823
1302393000	3102136500	3.0665417
1302393000	3102173300	3.4472053
1302393000	3102327200	3.0018058
1302393000	3102336600	3.2528203
1302393000	3202263200	3.0798714
1302393000	3302279100	3.0952713
1302393000	3302349200	3.0939677
1302393000	3302412500	3.2547338
1302393000	4102169500	3.1127577
1302393000	4102388200	3.2149665
1302393000	4202088800	3.0903134
1302393000	4202096600	3.1356504
1302393000	4202322500	3.1936724
1302393000	4202395700	3.2891014
1302393000	4302093000	3.3818495
1302393000	4302144900	3.2665343
1302393000	4302166700	3.3846543
1302393000	5102226000	3.5139802
1302393000	5102557300	3.4908707
1302393000	5202116500	3.1501386
1302393000	5202119400	3.1011088
