GID	GO
TraesCS1A02G001400	GO:0005488
TraesCS1A02G012600	GO:0005794
TraesCS1A02G035100	GO:0005634
TraesCS1A02G035100	GO:0005794
TraesCS1A02G078300	GO:0005488
TraesCS1A02G125900	GO:0005576
TraesCS1A02G125900	GO:0005618
TraesCS1A02G125900	GO:0005634
TraesCS1A02G125900	GO:0005773
TraesCS1A02G174100	GO:0003676
TraesCS1A02G174100	GO:0003824
TraesCS1A02G174100	GO:0005634
TraesCS1A02G178400	GO:0005515
TraesCS1A02G178400	GO:0005634
TraesCS1A02G178400	GO:0005737
TraesCS1A02G199600	GO:0003676
TraesCS1A02G199600	GO:0003700
TraesCS1A02G199600	GO:0005634
TraesCS1A02G263600	GO:0005737
TraesCS1A02G268900	GO:0005488
TraesCS1A02G268900	GO:0005783
TraesCS1A02G269500	GO:0003824
TraesCS1A02G269500	GO:0005488
TraesCS1A02G269500	GO:0005773
TraesCS1A02G272600	GO:0000166
TraesCS1A02G272600	GO:0003676
TraesCS1A02G272600	GO:0005783
TraesCS1A02G277400	GO:0005634
TraesCS1A02G289400	GO:0005488
TraesCS1A02G293400	GO:0004518
TraesCS1A02G332800	GO:0005515
TraesCS1A02G340100	GO:0005634
TraesCS1A02G431400	GO:0003824
TraesCS1A02G431400	GO:0005737
TraesCS1B02G042300	GO:0005773
TraesCS1B02G320300	GO:0005488
TraesCS1B02G367500	GO:0005576
TraesCS1B02G379500	GO:0003676
TraesCS1B02G379500	GO:0004518
TraesCS1B02G379500	GO:0005654
TraesCS1B02G379500	GO:0005730
TraesCS1B02G379500	GO:0005739
TraesCS1B02G454200	GO:0005634
TraesCS1B02G454200	GO:0005737
TraesCS1B02G477900	GO:0000003
TraesCS1B02G477900	GO:0005576
TraesCS1B02G477900	GO:0005618
TraesCS1D02G059700	GO:0005635
TraesCS1D02G342100	GO:0005634
TraesCS1D02G360700	GO:0005634
TraesCS1D02G406500	GO:0005737
TraesCS1D02G415900	GO:0005634
TraesCS2A02G131600	GO:0003723
TraesCS2A02G131600	GO:0004518
TraesCS2A02G145200	GO:0003677
TraesCS2A02G145200	GO:0005654
TraesCS2A02G199000	GO:0005773
TraesCS2A02G326700	GO:0003723
TraesCS2A02G326700	GO:0004518
TraesCS2A02G326700	GO:0005634
TraesCS2A02G326700	GO:0005739
TraesCS2A02G371600	GO:0005739
TraesCS2A02G423300	GO:0005730
TraesCS2A02G423300	GO:0005737
TraesCS2A02G427100	GO:0005576
TraesCS2A02G427100	GO:0005737
TraesCS2A02G552600	GO:0003676
TraesCS2A02G587800	GO:0005488
TraesCS2A02G587800	GO:0005634
TraesCS2A02G593300	GO:0005488
TraesCS2B02G158800	GO:0005739
TraesCS2B02G170800	GO:0005576
TraesCS2B02G170800	GO:0005618
TraesCS2B02G170800	GO:0005773
TraesCS2B02G200900	GO:0005618
TraesCS2B02G200900	GO:0005773
TraesCS2B02G454500	GO:0005618
TraesCS2B02G454500	GO:0005737
TraesCS2B02G521100	GO:0005794
TraesCS2B02G528900	GO:0005773
TraesCS2B02G557800	GO:0005737
TraesCS2D02G069700	GO:0005783
TraesCS2D02G079100	GO:0005634
TraesCS2D02G177200	GO:0003676
TraesCS2D02G177200	GO:0005773
TraesCS2D02G177200	GO:0005794
TraesCS2D02G249700	GO:0000003
TraesCS2D02G263600	GO:0005618
TraesCS2D02G308300	GO:0005576
TraesCS2D02G308300	GO:0005773
TraesCS2D02G425200	GO:0005576
TraesCS2D02G425200	GO:0005737
