GID	GO
TraesCS1A02G000300	GO:0003824
TraesCS1A02G034600	GO:0005576
TraesCS1A02G034600	GO:0005739
TraesCS1A02G034600	GO:0005764
TraesCS1A02G053600	GO:0003676
TraesCS1A02G059100	GO:0005737
TraesCS1A02G104500	GO:0003677
TraesCS1A02G167100	GO:0005488
TraesCS1A02G257500	GO:0000003
TraesCS1A02G272000	GO:0000003
TraesCS1A02G272000	GO:0005576
TraesCS1A02G272000	GO:0005618
TraesCS1A02G369300	GO:0005730
TraesCS1A02G379700	GO:0003677
TraesCS1A02G379700	GO:0003682
TraesCS1A02G382900	GO:0005488
TraesCS1A02G382900	GO:0005622
TraesCS1A02G382900	GO:0005730
TraesCS1A02G382900	GO:0005777
TraesCS1A02G387100	GO:0005488
TraesCS1A02G387100	GO:0005634
TraesCS1A02G387100	GO:0005739
TraesCS1A02G431200	GO:0000166
TraesCS1A02G434100	GO:0005488
TraesCS1A02G441800	GO:0005488
TraesCS1B02G005100	GO:0005488
TraesCS1B02G005100	GO:0005634
TraesCS1B02G073400	GO:0005488
TraesCS1B02G141500	GO:0005634
TraesCS1B02G184400	GO:0003676
TraesCS1B02G207600	GO:0003677
TraesCS1B02G234000	GO:0005634
TraesCS1B02G238700	GO:0003676
TraesCS1B02G238700	GO:0005634
TraesCS1B02G267200	GO:0005634
TraesCS1B02G267200	GO:0005739
TraesCS1B02G268000	GO:0000003
TraesCS1B02G290300	GO:0004518
TraesCS1B02G290300	GO:0005634
TraesCS1B02G312100	GO:0005737
TraesCS1B02G337300	GO:0000166
TraesCS1B02G337300	GO:0003676
TraesCS1B02G339000	GO:0005618
TraesCS1B02G339000	GO:0005739
TraesCS1B02G339000	GO:0005773
TraesCS1B02G359800	GO:0005739
TraesCS1B02G392300	GO:0003677
TraesCS1B02G392300	GO:0003700
TraesCS1B02G392300	GO:0005634
TraesCS1D02G086200	GO:0005488
TraesCS1D02G111600	GO:0005794
TraesCS1D02G160100	GO:0003676
TraesCS1D02G160100	GO:0005634
TraesCS1D02G189700	GO:0005488
TraesCS1D02G202500	GO:0005737
TraesCS1D02G212200	GO:0005576
TraesCS1D02G239700	GO:0005634
TraesCS1D02G239700	GO:0005773
TraesCS1D02G271000	GO:0005634
TraesCS1D02G281800	GO:0005634
TraesCS1D02G314400	GO:0005730
TraesCS1D02G323600	GO:0005622
TraesCS1D02G323600	GO:0005634
TraesCS1D02G338200	GO:0005737
TraesCS2A02G005200	GO:0005739
TraesCS2A02G016000	GO:0005773
