geneid	2dpi_mock	4dpi_mock	6dpi_mock	2dpi_inoc	4dpi_inoc	6dpi_inoc
TRAESCS2D01G100900	0.3559	0.6505	2.3766	0.2158	5.1902	17.7915
TRAESCS2D01G101500	1.2677	1.1334	2.1519	1.8002	5.0774	15.8774
TRAESCS2D01G102100	8.6817	11.2219	22.5243	6.0774	18.9216	58.932
TRAESCS2D01G106800	18.4492	13.9214	31.2802	19.6205	46.6896	112.3668
TRAESCS2D01G124900	0.7595	0.3983	0.6879	0.63	1.6771	6.4886
TRAESCS2D01G145400	0.1225	0.1035	1.0734	0.2966	2.0413	16.5454
TRAESCS2D01G150600	7.562	8.1067	9.4732	7.7681	20.6356	79.4989
TRAESCS2D01G150800	12.752	12.5578	16.0888	10.8754	16.5326	25.7177
TRAESCS2D01G154100	1.8978	2.8315	7.3893	1.7511	6.4859	21.9552
TRAESCS2D01G158400	0.7808	0.9277	2.2488	0.8642	2.4577	14.8352
TRAESCS2D01G163900	4.8209	4.4864	7.997	4.0851	12.7773	25.8029
TRAESCS2D01G176800	17.9767	8.7657	21.8142	17.8583	41.8302	98.1567
TRAESCS2D01G183500	0.0615	0.1782	0.0809	0.0566	0.4488	1.1128
TRAESCS2D01G199600	4.7517	2.5785	2.9243	4.961	7.92	16.853
TRAESCS2D01G200600	15.2768	17.5592	16.9618	14.3408	27.5473	54.6444
TRAESCS2D01G214200	1.6138	1.5626	1.7984	1.7129	3.2541	6.126
TRAESCS2D01G220200	2.684	2.2775	2.5143	2.8876	5.2412	11.1541
TRAESCS2D01G230600	0.2144	0.0947	0.2231	0.1523	0.7218	1.4992
TRAESCS2D01G242100	21.2627	22.4258	22.2805	19.7779	28.042	40.3487
TRAESCS2D01G248200	1.0764	0.6265	1.3055	1.3228	3.2872	8.1182
TRAESCS2D01G252600	3.7789	3.5543	11.9196	3.2172	20.3348	79.0775
TRAESCS2D01G257400	8.4595	8.2869	8.1005	8.2644	11.8426	18.6984
TRAESCS2D01G259400	1.0945	0.4524	0.4744	1.3767	3.5075	11.1674
TRAESCS2D01G262000	3.9633	4.1174	4.3897	3.267	5.5933	9.2665
TRAESCS2D01G265800	4.9917	5.5042	5.7705	4.548	7.9212	15.8276
TRAESCS2D01G276000	0.2109	0.1014	0.1372	0.1128	3.0853	22.1228
TRAESCS2D01G294700	3.2251	2.0651	3.2262	3.6343	6.6651	10.8178
TRAESCS2D01G299500	0.275	0.2429	0.8459	0.7883	2.9812	9.9278
TRAESCS2D01G313400	0.3826	0.4107	1.2184	0.5358	3.9136	24.6819
TRAESCS2D01G319200	1.3091	3.7351	4.0722	0.8721	3.8958	9.3625
TRAESCS2D01G326900	3.5862	5.2311	12.8054	3.0248	18.5692	108.8538
TRAESCS2D01G328900	6.0402	6.433	7.5514	5.5087	18.3528	60.2634
TRAESCS2D01G335300	27.2903	53.9879	58.2322	19.4961	85.7804	318.8873
TRAESCS2D01G352900	198.619	489.0053	706.902	234.1143	396.954	832.605
TRAESCS2D01G361400	67.6864	74.1828	97.6149	62.3338	166.4883	480.9707
TRAESCS2D01G372000	0.257	0.5498	0.2869	0.4786	5.5827	15.681
TRAESCS2D01G376600	0.2277	0.689	0.9	0.4008	1.7717	4.6842
TRAESCS2D01G378400	1.7058	1.1372	2.8025	2.0641	7.3421	24.6082
TRAESCS2D01G379000	3.7875	3.1658	8.799	2.4389	16.7999	173.0087
TRAESCS2D01G383600	1.7163	2.2462	3.9993	1.4667	4.7085	12.3376
TRAESCS2D01G387900	5.0518	4.9789	5.3883	3.8925	12.2468	35.0917
TRAESCS2D01G388800	2.3456	2.059	6.903	2.228	8.6334	50.8066
TRAESCS2D01G394200	0.067	0.0689	0.0758	0.1397	3.2245	16.2894
TRAESCS2D01G397500	0.0986	0.5752	0.6057	0.1303	1.1173	3.3217
TRAESCS2D01G403800	0.5159	0.8022	1.012	0.1761	11.8997	70.6754
TRAESCS2D01G405600	11.0716	11.5765	14.5427	10.2483	15.3974	25.5188
TRAESCS2D01G407700	44.0231	57.3032	73.8086	38.7823	60.9516	126.571
TRAESCS2D01G418900	9.0145	22.2606	28.557	7.0686	15.3921	32.415
TRAESCS2D01G426500	0.4624	0.5077	1.1152	0.5675	1.4562	4.4137
TRAESCS2D01G451100	2.8006	4.5669	8.3809	1.6307	6.5817	25.383
TRAESCS2D01G454900	0.2468	0.1767	0.3641	0.1455	1.0622	3.4963
TRAESCS2D01G463000	0.9176	0.4406	0.7754	0.9258	2.6178	7.9154
TRAESCS2D01G493500	45.5276	93.6228	167.0623	32.7937	110.3506	369.3187
TRAESCS2D01G507200	12.501	13.7177	20.7183	11.2913	31.5264	98.1393
TRAESCS2D01G507900	0.1869	0.5696	1.4736	0.1599	3.2409	21.5988
TRAESCS2D01G510600	1.024	0.8435	0.9859	0.7849	1.9442	5.4304
TRAESCS2D01G519100	0.4352	1.2601	1.888	0.7033	1.9389	4.6209
TRAESCS2D01G527800	0.6433	4.9071	9.4192	0.6373	2.6274	14.375
TRAESCS2D01G534600	5.6674	5.9932	9.7576	5.2666	10.8152	18.5524
TRAESCS2D01G546500	51.163	55.4972	66.5195	43.7973	103.3789	229.3697
TRAESCS2D01G546600	1.1064	1.6828	2.1369	1.9705	6.1315	25.476
TRAESCS2D01G549400	3.3277	4.1553	2.9088	2.6703	7.8664	20.2663
TRAESCS2D01G599600	4.4319	4.5084	4.8231	4.2873	6.6172	9.0325
TRAESCS2D01G601400	4.6648	6.3515	9.1401	4.3598	8.8068	20.273
TRAESCS3A01G015500	1.66	1.5282	2.9196	1.1335	4.6451	16.48
TRAESCS3A01G020300	11.5591	13.4186	20.5958	12.3806	22.5281	62.33
TRAESCS3A01G022200	2.0342	2.1768	3.8418	2.4932	7.8003	45.5023
TRAESCS3A01G059900	1.3993	2.2036	3.2503	1.6874	5.2726	15.3155
TRAESCS3A01G097400	0.1555	0.7558	3.342	0.315	3.723	9.7041
TRAESCS3A01G106700	1.888	3.8287	6.4003	2.2955	4.6618	11.6552
TRAESCS3A01G107000	1.6197	0	1.6925	1.5696	4.8378	11.9902
TRAESCS3A01G109300	0.3116	1.0751	2.3387	0.1365	1.3133	6.5239
TRAESCS3A01G111400	0.8891	1.9597	4.2407	1.0737	4.6845	24.8239
TRAESCS3A01G128600	8.0995	8.2052	11.8927	8.4604	16.8982	31.0194
TRAESCS3A01G138800	0.4206	0.2192	0.7554	1.135	11.4614	44.1529
TRAESCS3A01G160500	0.0912	0.1492	0.609	0.2522	1.8455	9.4553
TRAESCS3A01G165700	0.4652	1.1677	1.0206	0.9391	1.9123	6.4576
TRAESCS3A01G172900	6.4183	6.1357	7.4377	7.1893	15.1113	29.3173
TRAESCS3A01G189300	8.7065	11.3985	11.5093	10.1693	24.9908	47.038
TRAESCS3A01G189800	2.3275	1.706	3.9235	2.2141	4.9969	10.7764
TRAESCS3A01G193900	12.0181	14.6552	16.9634	12.0693	31.1842	143.8057
TRAESCS3A01G195300	25.6325	30.9994	44.1982	21.47	61.8154	214.1387
TRAESCS3A01G211100	0.1175	0.3494	0.6472	0.1603	1.2074	3.8813
TRAESCS3A01G215000	0.7406	0.7299	1.7874	0.7785	4.4072	27.475
TRAESCS3A01G215400	0.8764	0.3706	1.8997	0.8086	5.5102	23.3604
TRAESCS3A01G217200	0.8891	0.7561	1.7187	0.9566	3.2946	12.2918
TRAESCS3A01G219800	8.0288	12.5752	15.2909	8.007	16.0447	24.5952
TRAESCS3A01G222100	0.8244	1.1637	1.1827	1.4588	9.0982	56.8967
TRAESCS3A01G226600	0.1144	1.3759	5.8148	0.3169	16.4324	100.9038
TRAESCS3A01G232100	1.045	0.788	2.0464	0.6772	2.5812	5.0719
TRAESCS3A01G233800	2.762	1.8468	2.8487	2.6554	6.2713	17.1823
TRAESCS3A01G245700	4.4091	4.5391	4.6407	3.8562	5.6141	7.7449
TRAESCS3A01G247400	6.0805	7.5729	7.7644	5.9672	9.8191	18.1939
TRAESCS3A01G249000	0.3846	0.1515	0.601	0.2593	1.6613	6.328
TRAESCS3A01G250500	17.4842	14.734	15.8798	15.5217	34.4437	65.2002
TRAESCS3A01G266800	0.1859	0.1651	0.9981	0.3908	1.2287	2.7962
TRAESCS3A01G276200	0.2511	0.1641	0.5602	0.5572	3.2942	13.5938
TRAESCS3A01G276700	2.6701	4.2835	10.895	2.6359	7.5791	13.8036
TRAESCS3A01G279500	0.3074	0.1138	0.3394	0.2569	1.5265	6.7198
TRAESCS3A01G280200	0.4212	0.771	1.478	0.1717	1.2279	4.4562
TRAESCS3A01G287500	0.418	1.158	1.5656	0.7065	2.9976	10.3575
TRAESCS3A01G299000	9.2103	8.1192	9.069	9.3645	19.574	25.3958
TRAESCS3A01G305400	19.2479	20.9026	28.6069	15.6305	36.1819	90.2261
TRAESCS3A01G306400	1.1724	1.005	1.2796	0.9548	2.9624	5.264
TRAESCS3A01G322100	2.9561	2.1962	3.2289	2.4037	5.8233	23.1522
TRAESCS3A01G323000	2.5558	2.6668	3.3091	2.4375	4.6798	7.4175
TRAESCS3A01G337100	1.0468	2.1791	3.0165	0.8579	3.4315	11.4155
TRAESCS3A01G337300	21.9245	24.875	33.1325	23.5761	42.7296	80.9077
TRAESCS3A01G341000	47.9922	54.351	58.1412	53.3843	81.6432	207.2297
TRAESCS3A01G342900	1.8513	2.4661	9.7978	0.7628	10.1711	61.7896
TRAESCS3A01G346700	0.4392	0.0871	0.1253	0.4309	3.402	6.7358
TRAESCS3A01G347600	5.349	4.9702	4.8172	4.9993	8.2258	15.7478
TRAESCS3A01G355200	5.5918	5.1325	6.577	5.0008	11.3082	22.2847
TRAESCS3A01G362200	0.677	0.4454	0.825	1.1989	8.6125	19.5428
TRAESCS3A01G363000	14.4524	11.1845	14.489	15.3369	39.9169	327.2473
TRAESCS3A01G371200	0.091	0.0375	0.1079	0.1605	0.8801	4.3695
TRAESCS3A01G378700	0.0993	0.2885	0.4786	0.148	0.8771	3.11
TRAESCS3A01G379800	5.007	6.0229	7.4961	6.0524	12.1334	26.3043
TRAESCS3A01G380800	1.1957	1.5032	1.6088	1.0379	2.2954	3.4151
TRAESCS3A01G391100	18.1759	28.8667	28.2423	21.4193	38.2993	75.0522
TRAESCS3A01G400000	1.2826	1.198	3.5636	1.4284	6.5477	31.9142
TRAESCS3A01G422100	3.4381	9.0991	17.3973	3.4956	28.8643	129.1222
TRAESCS3A01G439000	4.7705	4.8558	3.8796	5.3081	8.7711	16.4191
TRAESCS3A01G439800	8.2986	8.3447	12.4918	8.8663	18.7696	90.6168
TRAESCS3A01G440100	6.6595	5.24	6.5379	5.7946	12.5359	35.8996
TRAESCS3A01G452300	0.9112	0.5657	0.2881	0.9319	3.7122	8.3747
TRAESCS3A01G455600	1.2235	1.2536	1.657	1.3032	2.7005	5.3549
TRAESCS3A01G456300	0.539	0.2751	1.7394	0.2601	3.6351	8.4636
TRAESCS3A01G487500	0.7013	1.5716	2.3459	1.0592	4.1112	12.9254
TRAESCS3A01G507400	7.0171	9.7756	10.0982	6.7129	15.7273	43.2115
TRAESCS3A01G507600	25.444	31.0716	29.7278	24.8712	49.9307	81.0144
TRAESCS3A01G520900	6.0102	5.2086	6.2854	4.902	8.5877	17.0669
TRAESCS3A01G524000	51.5294	71.1229	88.8831	56.3125	112.2396	206.3963
TRAESCS3B01G003500	0.1669	0.1179	0.2146	0.1698	1.7994	9.113
TRAESCS3B01G021700	0.0588	0.0255	0.2006	0.1553	1.0115	5.352
TRAESCS3B01G023700	1.267	1.3012	1.85	1.6289	4.0881	20.2085
TRAESCS3B01G025200	6.505	7.7153	10.558	6.3939	11.7005	29.4545
TRAESCS3B01G039700	0.9844	0.7304	2.4811	1.0531	3.8218	12.6272
TRAESCS3B01G039900	1.2709	1.2412	2.4233	1.5748	3.3241	6.481
TRAESCS3B01G040000	8.2543	6.7017	9.4248	5.995	15.1235	33.7307
TRAESCS3B01G063200	0.9507	1.4721	7.4575	0.5935	6.3599	24.4922
TRAESCS3B01G105600	5.3481	10.6742	15.0958	4.4127	10.489	23.4793
TRAESCS3B01G120600	3.3589	2.9726	3.7352	4.1981	9.9252	62.5304
TRAESCS3B01G125500	0.2957	0.4409	1.144	0.4716	2.6107	6.3281
TRAESCS3B01G132400	3.367	3.8337	7.5488	3.5721	9.6708	32.5212
TRAESCS3B01G141600	7.5286	6.3443	9.2855	6.8146	18.7291	72.3042
TRAESCS3B01G144800	0.9274	1.8517	6.6194	0.7036	3.7845	12.0266
TRAESCS3B01G149100	19.349	20.5035	26.7688	19.539	28.3517	43.2851
TRAESCS3B01G168300	1.2184	2.2319	4.1002	0.7668	4.1818	18.6654
TRAESCS3B01G178100	7.2089	5.4628	6.993	6.6377	12.9655	22.5238
TRAESCS3B01G193200	1.9222	1.4047	1.8112	1.944	3.5023	7.4135
TRAESCS3B01G203800	8.1625	7.1253	12.7407	8.5049	19.8845	42.9881
TRAESCS3B01G218500	5.9387	7.4261	9.3523	7.2398	20.8048	44.0918
TRAESCS3B01G221400	0.4292	0.4688	0.7723	0.5382	2.3598	6.2158
TRAESCS3B01G221800	2.8169	1.8952	3.3151	2.9932	8.5948	48.5526
TRAESCS3B01G228500	8.0417	8.9637	15.0571	8.0314	22.934	78.1437
TRAESCS3B01G237400	7.4071	7.0782	9.4397	7.1968	10.1386	15.4148
TRAESCS3B01G247500	0.4392	0.298	0.7501	0.2797	1.1851	2.4995
TRAESCS3B01G252000	0.7388	0.6528	0.6105	1.0888	8.8149	67.5195
TRAESCS3B01G257900	0.759	0.3288	0.6688	0.5271	18.9433	98.8604
TRAESCS3B01G260300	0.7735	1.9073	6.3446	0.3171	8.9116	22.6124
TRAESCS3B01G263600	1.0266	0.3477	1.3723	0.4838	3.1895	17.4561
TRAESCS3B01G264800	9.5782	10.0712	13.901	8.4321	12.9006	24.2983
TRAESCS3B01G274100	1.6316	0.8228	1.4559	1.6346	3.1871	6.6708
TRAESCS3B01G277200	2.6004	3.2273	3.7225	1.9208	5.8404	18.1891
TRAESCS3B01G277900	0.8846	0.3024	0.8442	0.5633	3.4804	11.2334
TRAESCS3B01G298700	0.5093	0.9878	3.5087	0.6178	1.7546	3.7685
TRAESCS3B01G305700	4.436	4.3846	5.8813	3.6909	6.2909	10.0747
TRAESCS3B01G310000	0.1818	0.3269	1.0392	0.4723	3.3653	17.4598
TRAESCS3B01G310900	1.9373	1.8146	4.3029	1.4961	6.062	23.7558
TRAESCS3B01G311000	0.1972	0.2768	0.6032	0.2377	1.1844	5.3122
TRAESCS3B01G313500	0.2229	0.3904	0.47	0.2336	1.1563	5.1382
TRAESCS3B01G325800	0.4284	0.424	1.8034	0.3716	1.9349	16.9832
TRAESCS3B01G331100	22.5983	22.6433	28.2991	18.4302	35.1485	70.2713
TRAESCS3B01G334500	27.8142	30.0288	45.2095	29.363	48.8483	73.1824
TRAESCS3B01G356500	0.2104	0.63	0.7768	0.4397	3.7022	15.4904
TRAESCS3B01G368200	1.695	1.8964	3.8802	1.1639	5.7705	18.215
TRAESCS3B01G368600	36.7754	35.678	52.5662	36.1381	78.4039	172.2253
TRAESCS3B01G373000	51.8502	69.2396	68.6733	62.2795	101.3113	306.64
TRAESCS3B01G375100	0.5633	0.7527	2.1256	0.1909	5.2037	47.5004
TRAESCS3B01G380600	0.4628	0.4364	0.2224	0.3523	1.9446	3.988
TRAESCS3B01G388100	6.1798	4.64	7.3132	5.5084	9.7751	23.2907
TRAESCS3B01G388700	0.2871	0.2221	0.1284	0.3548	2.1057	3.9804
TRAESCS3B01G390700	0.1063	0.0295	0.0848	0.2034	2.7351	8.9774
TRAESCS3B01G394600	0.721	0.9152	1.2018	0.7198	7.4184	17.5248
TRAESCS3B01G395400	7.7116	9.4503	16.1009	9.882	25.4988	128.1117
TRAESCS3B01G408900	2.673	3.9464	5.503	2.5593	6.8682	30.5492
TRAESCS3B01G411500	2.2506	2.467	2.8507	2.1386	3.5311	4.1834
TRAESCS3B01G411900	2.6254	2.8506	4.566	3.3821	5.8623	9.9449
TRAESCS3B01G418800	0.3598	0.4106	0.6772	0.3186	1.7667	6.7462
TRAESCS3B01G418900	1.5589	1.2346	1.0878	1.2536	3.0742	6.8546
TRAESCS3B01G423200	17.9334	30.4098	32.5723	23.1519	41.5815	78.9833
TRAESCS3B01G426900	0.7621	0.7919	1.2119	0.7319	1.8245	3.8432
TRAESCS3B01G439800	1.3673	1.0094	1.227	1.1169	4.4267	16.3507
TRAESCS3B01G441200	0.0666	0.1593	0.1439	0.0754	1.3983	9.9659
TRAESCS3B01G442200	0.2016	0.6005	0.1237	0.2763	1.2849	4.8191
TRAESCS3B01G457100	28.4644	29.8722	32.51	26.2503	39.1138	65.5276
TRAESCS3B01G473300	13.3658	15.6057	20.3304	13.7558	20.6059	29.2499
TRAESCS3B01G474200	5.1171	4.7179	6.409	6.0216	12.5705	46.6347
TRAESCS3B01G475900	0.5439	0.557	0.6532	0.6608	1.6498	4.5359
TRAESCS3B01G489000	2.1014	2.1271	5.5693	1.1095	6.0917	27.5591
TRAESCS3B01G496500	0.5058	1.3915	1.6796	0.8174	2.9434	10.4508
TRAESCS3B01G517900	0.8369	1.3129	2.3067	0.6666	1.9838	5.274
TRAESCS3B01G525800	5.4148	6.8805	7.4484	5.559	10.8726	13.7384
TRAESCS3B01G546200	10.7107	13.5509	17.4603	8.6856	21.6997	39.2375
TRAESCS3B01G550300	0.2721	0.6725	1.3753	0.1762	0.6393	1.5758
TRAESCS3B01G570900	6.3581	4.4826	5.8923	6.9626	12.9666	21.3479
TRAESCS3B01G575500	5.7382	5.9885	7.8549	5.442	17.7894	45.2005
TRAESCS3B01G590000	1.7948	2.1436	3.4574	2.4587	8.9853	28.593
TRAESCS3B01G597700	0.2157	0.3099	2.4653	0.2584	1.449	11.088
TRAESCS3B01G610800	2.5286	2.9784	3.2941	3.2267	8.9321	24.5512
TRAESCS3D01G013000	0.6658	0.8502	1.5872	0.601	3.0464	17.776
TRAESCS3D01G023000	0.2649	0.0863	0.4787	0.3313	1.8783	13.859
TRAESCS3D01G023200	0.1226	0.2526	0.7291	0.2226	1.7444	7.3578
TRAESCS3D01G026400	11.7988	14.4948	17.9213	10.7719	20.1101	56.7628
TRAESCS3D01G037000	0.2536	0.2067	0.2915	0.2319	4.3295	22.5685
TRAESCS3D01G037200	1.7677	1.5802	2.3501	1.729	4.3004	8.6623
TRAESCS3D01G056300	2.7382	4.8216	7.5555	3.3185	7.4107	15.1645
TRAESCS3D01G060100	1.4436	1.8315	3.1292	1.6399	5.6913	21.8339
TRAESCS3D01G077500	8.887	33.2699	54.0065	7.9472	34.1399	71.2782
TRAESCS3D01G097900	0.1131	0.4659	0.4289	0.1707	2.6583	5.4985
TRAESCS3D01G111100	0.2249	0.736	1.0816	0.2576	1.8006	7.7781
TRAESCS3D01G113600	1.4258	2.1415	3.7274	1.6003	7.231	41.1154
TRAESCS3D01G121600	0.4636	0.3004	0.4257	0.4643	1.6393	7.008
TRAESCS3D01G124300	11.2711	10.1308	14.3036	10.1513	23.1206	70.558
TRAESCS3D01G124700	0.206	0.6728	1.8499	0.2795	0.7949	1.6584
TRAESCS3D01G126500	1.2719	2.978	7.1474	0.8965	4.4296	12.7506
TRAESCS3D01G150400	2.5809	2.6186	3.7461	2.2909	4.191	6.2326
TRAESCS3D01G166200	1.484	1.2883	1.7049	1.7549	3.0371	6.8956
TRAESCS3D01G168500	2.8829	3.2503	4.8482	3.05	4.9772	10.0075
TRAESCS3D01G181900	2.9812	3.3895	3.4899	3.1006	5.5643	8.7968
TRAESCS3D01G186000	6.836	11.2563	17.24	5.5327	10.3262	25.2612
TRAESCS3D01G188900	0.9797	0.9101	1.3259	0.9953	2.8299	5.9946
TRAESCS3D01G192800	6.6892	7.2498	8.0363	7.9091	16.2632	34.2594
TRAESCS3D01G193300	3.3609	3.4349	3.4749	2.8302	6.0366	14.8078
TRAESCS3D01G195700	2.3036	1.655	2.6158	2.8962	6.8639	40.3565
TRAESCS3D01G198600	21.6671	25.088	38.297	21.637	48.9767	156.062
TRAESCS3D01G207700	13.5826	12.411	14.441	12.473	19.4822	30.7147
TRAESCS3D01G211400	2.1974	2.891	4.3235	2.1156	3.7365	7.3772
TRAESCS3D01G219600	2.1935	1.1729	2.5481	2.5659	7.8281	45.2479
TRAESCS3D01G230600	6.6958	3.9442	3.3413	5.3978	18.6908	45.4352
TRAESCS3D01G231000	1.3061	1.2331	1.4933	2.3583	8.3294	50.7069
TRAESCS3D01G236200	6.5282	6.224	7.2321	7.5019	13.4439	29.4499
TRAESCS3D01G246500	0.6453	0.399	0.4272	0.885	1.8426	5.3285
TRAESCS3D01G266400	3.3876	5.4031	5.9047	2.5264	5.6086	13.6472
TRAESCS3D01G267100	0.7613	0.6583	0.7903	1.0554	2.2307	5.883
TRAESCS3D01G275800	0.1053	0.0787	0.1542	0.1638	1.1016	5.4785
TRAESCS3D01G276200	0.4177	0.089	0.5766	0.545	5.6138	30.1027
TRAESCS3D01G276900	0.935	0.8557	3.3963	0.5829	3.9983	12.4783
TRAESCS3D01G278000	0.5799	1.0585	1.087	0.4205	1.6434	3.9359
TRAESCS3D01G279900	0.1682	0.1988	0.2421	0.1251	0.7116	2.5101
TRAESCS3D01G289300	1.1972	1.1955	1.3285	1.4802	2.772	5.3769
TRAESCS3D01G294200	1.4595	1.4003	1.8481	0.9653	4.903	18.7184
TRAESCS3D01G299900	19.8117	13.3445	26.9865	18.7298	33.6763	78.4514
TRAESCS3D01G312000	0.8942	0.6326	0.9781	1.2985	4.6732	28.0394
TRAESCS3D01G321200	1.8229	1.0916	2.8385	1.7941	4.8108	13.3585
TRAESCS3D01G330200	0.4923	1.4102	3.5668	0.7273	3.7248	15.8334
TRAESCS3D01G334500	40.4392	57.6277	60.3434	47.4422	98.9428	257.7753
TRAESCS3D01G339600	0.1897	0.2567	0.2899	0.2996	1.2805	4.0698
TRAESCS3D01G349200	5.6253	5.3175	7.447	5.5017	10.6187	18.9623
TRAESCS3D01G349800	0.2266	0.0898	0.3526	0.4008	2.4891	5.1981
TRAESCS3D01G351000	0.1184	0.5366	1.0567	0.2237	3.544	10.4932
TRAESCS3D01G351600	19.5865	31.6228	36.6879	18.3264	30.3111	55.438
TRAESCS3D01G356400	1.0418	1.2763	1.3997	0.8353	2.0797	5.932
TRAESCS3D01G356700	13.0068	19.2303	22.2953	13.3124	43.6786	419.0767
TRAESCS3D01G359100	0.1958	0.0611	0.3991	0.4036	2.9761	9.1737
TRAESCS3D01G369200	1.8297	1.1999	2.0168	1.1918	8.3225	26.1358
TRAESCS3D01G376500	2.1402	1.1433	1.2484	1.9878	3.6121	10.4229
TRAESCS3D01G379700	0.0377	1.0298	2.8959	0.176	1.1828	3.9573
TRAESCS3D01G379800	0.6414	0.371	0.5881	0.2988	2.5743	9.363
TRAESCS3D01G383700	9.5363	14.8255	19.0809	12.5195	30.5504	96.7961
TRAESCS3D01G384000	17.8354	21.2711	24.6254	20.1194	41.5583	84.8965
TRAESCS3D01G384100	18.916	24.9852	24.2146	19.7427	31.1388	89.7024
TRAESCS3D01G388700	0.3847	1.4519	1.3903	0.7782	1.6613	3.5307
TRAESCS3D01G394200	3.4835	2.8863	6.7567	3.7088	15.518	83.9119
TRAESCS3D01G394400	0.3256	0.2904	0.3001	0.2857	0.9646	2.7872
TRAESCS3D01G401300	0.7205	0.3782	1.0922	0.4796	2.2822	11.2018
TRAESCS3D01G402300	0.4063	0.1622	0.4169	0.1062	3.204	23.345
TRAESCS3D01G407300	1.6259	1.3629	1.4373	1.847	3.0693	6.2404
TRAESCS3D01G417500	1.3746	1.1738	2.3067	1.0202	24.7854	136.7803
TRAESCS3D01G432900	4.3557	3.7987	5.6548	3.4151	10.7362	35.4276
TRAESCS3D01G439100	4.3303	5.0861	11.5753	4.6472	14.2052	35.2439
TRAESCS3D01G483200	0.7741	2.828	7.4615	0.9083	4.6945	15.7791
TRAESCS3D01G492600	8.9322	13.9209	18.3292	6.8556	17.5059	31.8677
TRAESCS3D01G503200	0.7534	1.0762	2.426	1.0628	2.8231	9.3485
TRAESCS3D01G528600	1.4632	1.5916	3.3804	1.0757	5.8742	21.8961
TRAESCS3D01G529500	51.3871	51.2396	69.8346	62.3448	120.4525	220.5363
TRAESCS4A01G013500	12.5824	13.9737	16.8497	11.7277	16.9113	29.5708
TRAESCS4A01G017400	0.3196	0.4622	1.9653	0.2824	1.9247	9.5522
TRAESCS4A01G022000	8.6518	8.9624	9.9546	8.965	11.3449	15.85
TRAESCS4A01G028600	0.1879	0.4484	0.262	0.4103	5.2137	26.5387
TRAESCS4A01G032100	1.5302	1.3832	3.6532	2.109	7.1129	22.8786
TRAESCS4A01G035500	36.4526	37.0083	41.8312	35.289	52.2932	108.2767
TRAESCS4A01G035700	20.1734	18.1815	18.3027	18.4785	49.2527	196.1683
TRAESCS4A01G038500	29.3408	76.4248	130.94	28.0736	68.2335	190.3557
TRAESCS4A01G044600	10.4351	11.7272	14.3135	9.5111	14.8605	25.7717
TRAESCS4A01G050800	0.3061	0.367	0.2939	0.3879	1.9461	5.6908
TRAESCS4A01G055000	1.8749	0.9067	1.5675	1.5838	3.5094	7.022
TRAESCS4A01G057200	2.0577	2.0147	2.7652	2.0652	3.1723	4.5384
TRAESCS4A01G059200	2.0516	4.0353	5.7745	2.0369	4.3754	8.0472
TRAESCS4A01G065700	8.1185	8.9898	11.1712	9.8106	21.3569	57.6789
TRAESCS4A01G067400	2.2263	1.8615	2.4038	2.1746	4.2955	9.5369
TRAESCS4A01G071300	21.9289	22.9694	21.6038	22.8079	31.4542	41.6788
TRAESCS4A01G071500	0.1057	0.1961	0.4777	0.1945	0.7324	1.9834
TRAESCS4A01G077600	13.5853	11.4936	15.4264	11.4717	18.7929	31.7615
TRAESCS4A01G078000	0.5108	0.8188	0.2078	0.5026	1.7199	9.3864
TRAESCS4A01G085700	2.7488	2.613	3.4034	2.6006	5.0746	8.6829
TRAESCS4A01G086500	1.0762	0.9207	1.8454	1.315	2.322	3.7769
TRAESCS4A01G090600	9.1043	10.3783	12.9826	9.2185	22.0539	76.9698
TRAESCS4A01G092100	0.6054	1.0713	0.2839	0.544	7.4629	30.2565
TRAESCS4A01G092900	1.43	1.1614	1.3996	1.1572	7.9289	16.5433
TRAESCS4A01G099100	6.7377	7.6288	14.9655	8.1363	17.8693	46.2786
TRAESCS4A01G103800	0.722	0.588	2.2536	0.515	8.9883	45.4615
TRAESCS4A01G106700	3.8576	4.9804	6.209	4.4401	10.2266	24.849
TRAESCS4A01G106900	0.2075	0.1729	0.3187	0.1828	1.4171	4.2278
TRAESCS4A01G107400	0.2097	0.1077	0.3007	0.126	1.2736	7.4459
TRAESCS4A01G110600	0.9585	1.4292	1.1933	1.2316	3.345	6.3668
TRAESCS4A01G110900	2.871	0.9995	2.4059	3.284	10.0097	36.8
TRAESCS4A01G119200	0.8241	0.3779	0.8143	0.9794	5.4477	33.6714
TRAESCS4A01G123100	1.3837	4.5499	18.7653	0.873	4.7385	12.9613
TRAESCS4A01G127500	2.6064	2.8937	3.554	2.9627	4.9333	7.9908
TRAESCS4A01G140000	3.3815	2.9571	5.2328	2.4106	10.2744	28.5055
TRAESCS4A01G166900	19.2168	16.6721	30.4677	21.6311	61.3368	154.0863
TRAESCS4A01G193900	0.7661	0.5539	0.5465	0.3083	3.6456	17.0487
TRAESCS4A01G202100	0.0441	0	0.0454	0.1804	1.2149	3.1781
TRAESCS4A01G203300	3.8116	3.7351	3.9756	3.5694	6.5681	11.8994
TRAESCS4A01G219500	0.1787	0.0494	0.3834	0.1792	1.5841	8.0895
TRAESCS4A01G225400	0.8006	0.494	1.3657	0.8391	1.7098	3.7123
TRAESCS4A01G239800	2.1674	2.5822	2.4106	1.9791	7.5922	19.0724
