geneid,cluster
TRAESCS2B02G178100,0
TRAESCS2B02G178800,0
TRAESCS2B02G179800,0
TRAESCS2B02G180300,0
TRAESCS2B02G180800,0
TRAESCS2B02G182700,0
TRAESCS2B02G187300,0
TRAESCS2B02G189000,0
TRAESCS2B02G189300,0
TRAESCS2B02G190400,0
TRAESCS2B02G193600,0
TRAESCS2B02G194200,0
TRAESCS2B02G195400,0
TRAESCS2B02G195600,0
TRAESCS2B02G200100,0
TRAESCS2B02G200900,0
TRAESCS2B02G202000,0
TRAESCS2B02G202300,0
TRAESCS2B02G209300,0
TRAESCS2B02G213400,0
TRAESCS2B02G215800,0
TRAESCS2B02G216200,0
TRAESCS2B02G216300,0
TRAESCS2B02G218600,0
TRAESCS2B02G219100,0
TRAESCS2B02G219200,0
TRAESCS2B02G220000,0
TRAESCS2B02G223700,0
TRAESCS2B02G225400,0
TRAESCS2B02G225900,0
TRAESCS2B02G226600,0
TRAESCS2B02G228500,0
TRAESCS2B02G229000,0
TRAESCS2B02G230800,0
TRAESCS2B02G239700,0
