geneid,cluster
BDIBD4G0163200,10
BDIBD4G0223300,10
BDIBD4G0228700,10
BDIBD4G0231700,10
BDIBD5G0111300,10
BDIBD5G0162100,10
BDIBD5G0235500,10
BDIBD5G0247600,10
BDIBD5G0270100,10
BDIBD5G0275300,10
BDIBD5G0305800,10
BDIBD5G0313800,10
BDIBD5G0320700,10
BDIBD1G0022800,11
BDIBD1G0051400,11
BDIBD1G0159800,11
BDIBD1G0172800,11
BDIBD1G0181200,11
BDIBD1G0198600,11
BDIBD1G0283500,11
BDIBD1G0326000,11
BDIBD1G0353800,11
BDIBD1G0355200,11
BDIBD1G0361501,11
BDIBD1G0364600,11
BDIBD1G0571300,11
BDIBD1G0592400,11
BDIBD1G0643300,11
BDIBD1G0643900,11
BDIBD1G0661100,11
BDIBD1G0706901,11
BDIBD1G0733300,11
BDIBD1G0761100,11
BDIBD1G0787600,11
BDIBD1G0860100,11
BDIBD1G0867200,11
BDIBD1G0953500,11
BDIBD2G0034400,11
BDIBD2G0140166,11
BDIBD2G0276300,11
BDIBD2G0345300,11
BDIBD2G0473000,11
BDIBD2G0505600,11
BDIBD2G0537700,11
BDIBD2G0599700,11
BDIBD2G0603300,11
BDIBD2G0609300,11
BDIBD2G0671000,11
BDIBD2G0721800,11
BDIBD2G0756866,11
BDIBD3G0013450,11
BDIBD3G0056600,11
BDIBD3G0058000,11
BDIBD3G0147000,11
BDIBD3G0262800,11
BDIBD3G0277900,11
BDIBD3G0287600,11
BDIBD3G0346900,11
BDIBD3G0369000,11
BDIBD3G0451200,11
BDIBD3G0497400,11
BDIBD3G0552600,11
BDIBD3G0553200,11
BDIBD3G0578300,11
BDIBD3G0585500,11
BDIBD3G0627300,11
BDIBD3G0630700,11
BDIBD3G0698100,11
BDIBD3G0774400,11
BDIBD3G0781600,11
BDIBD4G0078800,11
BDIBD4G0090600,11
BDIBD4G0099600,11
BDIBD4G0294250,11
BDIBD4G0473500,11
BDIBD4G0504100,11
BDIBD4G0531300,11
BDIBD4G0552200,11
BDIBD4G0626100,11
BDIBD5G0017500,11
BDIBD5G0111200,11
BDIBD5G0116100,11
BDIBD5G0165300,11
BDIBD5G0197300,11
BDIBD5G0244800,11
BDIBD5G0321500,11
BDIBD5G0343500,11
BDIBD1G0057300,12
BDIBD1G0072600,12
BDIBD1G0148900,12
BDIBD1G0185600,12
BDIBD1G0229000,12
BDIBD1G0275500,12
BDIBD1G0308300,12
BDIBD1G0388600,12
BDIBD1G0407300,12
BDIBD1G0427700,12
BDIBD1G0469900,12
BDIBD1G0523000,12
BDIBD1G0553800,12
BDIBD1G0613800,12
BDIBD1G0695400,12
BDIBD1G0702400,12
BDIBD1G0736700,12
BDIBD1G0902200,12
BDIBD1G0920500,12
BDIBD1G0942800,12
BDIBD1G0994800,12
BDIBD1G1018500,12
BDIBD1G1035600,12
BDIBD2G0001400,12
BDIBD2G0009500,12
BDIBD2G0018700,12
BDIBD2G0048800,12
BDIBD2G0159000,12
BDIBD2G0167000,12
BDIBD2G0167400,12
BDIBD2G0238801,12
BDIBD2G0239500,12
BDIBD2G0259900,12
BDIBD2G0304500,12
BDIBD2G0491500,12
BDIBD2G0522700,12
BDIBD2G0524000,12
BDIBD2G0617000,12
BDIBD2G0631500,12
BDIBD2G0669000,12
BDIBD2G0678400,12
BDIBD2G0698800,12
BDIBD2G0782400,12
BDIBD2G0788700,12
BDIBD3G0097500,12
BDIBD3G0145500,12
BDIBD3G0242800,12
BDIBD3G0294300,12
BDIBD3G0456900,12
BDIBD3G0644500,12
BDIBD3G0668800,12
BDIBD4G0010700,12
BDIBD4G0027200,12
BDIBD4G0043900,12
BDIBD4G0243500,12
BDIBD4G0252500,12
BDIBD4G0262700,12
BDIBD4G0404700,12
BDIBD4G0466600,12
BDIBD4G0543300,12
BDIBD5G0165000,12
BDIBD5G0270500,12
BDIBD5G0348100,12
BDIBD1G0020000,13
BDIBD1G0053600,13
BDIBD1G0064700,13
BDIBD1G0156200,13
BDIBD1G0178000,13
BDIBD1G0235100,13
BDIBD1G0278500,13
BDIBD1G0290100,13
BDIBD1G0358500,13
BDIBD1G0441400,13
BDIBD1G0507600,13
BDIBD1G0634900,13
BDIBD1G0675200,13
BDIBD1G0682300,13
BDIBD1G0713600,13
BDIBD1G0721000,13
BDIBD1G0813400,13
BDIBD1G0846800,13
BDIBD1G0851200,13
BDIBD1G0878200,13
BDIBD1G0957900,13
BDIBD1G1010100,13
BDIBD1G1042500,13
BDIBD2G0049000,13
BDIBD2G0186800,13
BDIBD2G0239000,13
BDIBD2G0284800,13
BDIBD2G0407600,13
BDIBD2G0611000,13
BDIBD2G0655300,13
BDIBD2G0686200,13
BDIBD2G0696400,13
BDIBD2G0737300,13
BDIBD2G0752000,13
BDIBD2G0790800,13
BDIBD3G0014400,13
BDIBD3G0018900,13
BDIBD3G0062300,13
BDIBD3G0182500,13
BDIBD3G0439300,13
BDIBD3G0566600,13
BDIBD3G0576200,13
BDIBD3G0657700,13
BDIBD3G0694700,13
BDIBD4G0118900,13
BDIBD4G0119100,13
BDIBD4G0194200,13
BDIBD4G0199800,13
BDIBD4G0241500,13
BDIBD4G0483500,13
BDIBD4G0577000,13
BDIBD4G0578600,13
BDIBD5G0267200,13
BDIBD5G0274400,13
BDIBD5G0304300,13
BDIBD5G0324000,13
BDIBD1G0133700,14
BDIBD1G0163400,14
BDIBD1G0164500,14
BDIBD1G0264500,14
BDIBD1G0272300,14
BDIBD1G0273200,14
BDIBD1G0343800,14
BDIBD1G0352200,14
BDIBD1G0414200,14
BDIBD1G0481000,14
BDIBD1G0482301,14
BDIBD1G0512100,14
BDIBD1G0668000,14
BDIBD1G0716200,14
BDIBD1G0780500,14
BDIBD1G0871400,14
BDIBD1G0952100,14
BDIBD2G0049400,14
BDIBD2G0062900,14
BDIBD2G0112600,14
BDIBD2G0169600,14
BDIBD2G0174400,14
BDIBD2G0234900,14
BDIBD2G0278000,14
BDIBD2G0471200,14
BDIBD2G0506600,14
BDIBD2G0566600,14
BDIBD2G0621100,14
BDIBD2G0635200,14
BDIBD2G0682400,14
BDIBD2G0730500,14
BDIBD2G0779300,14
BDIBD3G0001300,14
BDIBD3G0160300,14
BDIBD3G0201600,14
BDIBD3G0480300,14
BDIBD3G0676800,14
BDIBD3G0764400,14
BDIBD3G0781900,14
BDIBD3G0785100,14
BDIBD4G0049900,14
BDIBD4G0061700,14
BDIBD4G0220700,14
BDIBD4G0323300,14
BDIBD4G0338700,14
BDIBD4G0447400,14
BDIBD4G0460801,14
BDIBD4G0477200,14
BDIBD4G0542000,14
BDIBD4G0607300,14
BDIBD5G0212400,14
BDIBD5G0243800,14
BDIBD5G0246500,14
BDIBD5G0299100,14
BDIBD5G0319100,14
BDIBD5G0320500,14
BDIBD1G0008100,15
BDIBD1G0068501,15
BDIBD1G0185450,15
BDIBD1G0238200,15
BDIBD1G0284300,15
BDIBD1G0287500,15
BDIBD1G0406900,15
BDIBD1G0431900,15
BDIBD1G0628400,15
BDIBD1G0824300,15
BDIBD1G0905100,15
BDIBD1G0919300,15
BDIBD1G0982800,15
BDIBD1G0985400,15
BDIBD2G0025300,15
BDIBD2G0070600,15
BDIBD2G0104000,15
BDIBD2G0129700,15
BDIBD2G0140500,15
BDIBD2G0170700,15
BDIBD2G0178800,15
BDIBD2G0360800,15
BDIBD2G0394500,15
BDIBD2G0552100,15
BDIBD2G0595800,15
BDIBD2G0722800,15
BDIBD2G0732900,15
BDIBD2G0788200,15
BDIBD3G0020800,15
BDIBD3G0081200,15
BDIBD3G0154800,15
BDIBD3G0189900,15
BDIBD3G0209400,15
BDIBD3G0412050,15
BDIBD3G0551500,15
BDIBD3G0576500,15
BDIBD3G0601600,15
BDIBD3G0677400,15
BDIBD3G0747600,15
BDIBD4G0020200,15
BDIBD4G0069100,15
BDIBD4G0337500,15
BDIBD4G0428200,15
BDIBD4G0512100,15
BDIBD4G0540600,15
BDIBD4G0596000,15
BDIBD5G0095800,15
BDIBD5G0125000,15
BDIBD5G0203200,15
BDIBD5G0239400,15
BDIBD5G0246700,15
BDIBD5G0290400,15
BDIBD1G0033200,16
BDIBD1G0107800,16
BDIBD1G0195400,16
BDIBD1G0236000,16
BDIBD1G0242900,16
BDIBD1G0326100,16
BDIBD1G0553500,16
BDIBD1G0759900,16
BDIBD1G0854600,16
BDIBD2G0037400,16
BDIBD2G0097400,16
BDIBD2G0195300,16
BDIBD2G0246900,16
BDIBD2G0306100,16
BDIBD2G0322000,16
BDIBD2G0323400,16
BDIBD2G0342700,16
BDIBD2G0401100,16
BDIBD2G0603066,16
BDIBD2G0641000,16
BDIBD2G0692400,16
BDIBD2G0774300,16
BDIBD3G0069700,16
BDIBD3G0077600,16
BDIBD3G0097000,16
BDIBD3G0140100,16
BDIBD3G0150200,16
BDIBD3G0184400,16
BDIBD3G0220500,16
BDIBD3G0486700,16
BDIBD3G0525200,16
BDIBD3G0545500,16
BDIBD3G0671500,16
BDIBD3G0719300,16
BDIBD3G0764200,16
BDIBD3G0778700,16
BDIBD4G0005900,16
BDIBD4G0334400,16
BDIBD4G0472900,16
BDIBD4G0492200,16
BDIBD4G0522300,16
BDIBD5G0140600,16
BDIBD5G0162900,16
BDIBD5G0271400,16
BDIBD5G0297600,16
BDIBD1G0055000,17
BDIBD1G0132000,17
BDIBD1G0197700,17
BDIBD1G0277800,17
BDIBD1G0574800,17
BDIBD1G0858600,17
BDIBD1G0883700,17
BDIBD1G0921400,17
BDIBD1G1020200,17
BDIBD2G0054000,17
BDIBD2G0136800,17
BDIBD2G0212200,17
BDIBD2G0303900,17
BDIBD2G0331800,17
BDIBD2G0335600,17
BDIBD2G0390900,17
BDIBD2G0431100,17
BDIBD2G0438700,17
BDIBD2G0455700,17
BDIBD2G0517900,17
BDIBD2G0542000,17
BDIBD2G0660000,17
BDIBD2G0757700,17
BDIBD3G0082500,17
BDIBD3G0181700,17
BDIBD3G0296200,17
BDIBD3G0300300,17
BDIBD3G0315500,17
BDIBD3G0315600,17
BDIBD3G0315800,17
BDIBD3G0376700,17
BDIBD3G0547600,17
BDIBD3G0551800,17
BDIBD3G0608500,17
BDIBD3G0704400,17
BDIBD3G0733400,17
BDIBD3G0741100,17
BDIBD3G0787600,17
BDIBD3G0789600,17
BDIBD4G0075900,17
BDIBD4G0077500,17
BDIBD4G0486300,17
BDIBD5G0029600,17
BDIBD5G0319900,17
BDIBD1G0101300,18
BDIBD1G0115900,18
BDIBD1G0145400,18
BDIBD1G0273700,18
BDIBD1G0299900,18
BDIBD1G0385500,18
BDIBD1G0398500,18
BDIBD1G0420700,18
BDIBD1G0465400,18
BDIBD1G0494300,18
BDIBD1G0497100,18
BDIBD1G0577000,18
BDIBD1G0601600,18
BDIBD1G0792500,18
BDIBD1G0913300,18
BDIBD1G0974350,18
BDIBD1G1010500,18
BDIBD2G0002300,18
BDIBD2G0209200,18
BDIBD2G0388200,18
BDIBD2G0475700,18
BDIBD2G0517400,18
BDIBD2G0692900,18
BDIBD2G0786000,18
BDIBD3G0007100,18
BDIBD3G0061600,18
BDIBD3G0084400,18
BDIBD3G0092100,18
BDIBD3G0118700,18
BDIBD3G0246300,18
BDIBD3G0314000,18
BDIBD3G0436000,18
BDIBD3G0471800,18
BDIBD3G0651600,18
BDIBD3G0696100,18
BDIBD3G0758400,18
BDIBD4G0150800,18
BDIBD4G0165300,18
BDIBD4G0326300,18
BDIBD4G0609300,18
BDIBD5G0013300,18
BDIBD5G0125600,18
BDIBD5G0204300,18
BDIBD5G0285466,18
BDIBD1G0010900,19
BDIBD1G0023300,19
BDIBD1G0049900,19
BDIBD1G0198000,19
BDIBD1G0274700,19
BDIBD1G0295801,19
BDIBD1G0364300,19
BDIBD1G0502000,19
BDIBD1G0543200,19
BDIBD1G0640700,19
BDIBD1G0743200,19
BDIBD1G0817700,19
BDIBD1G0960900,19
BDIBD2G0176400,19
BDIBD2G0226600,19
BDIBD2G0424100,19
BDIBD2G0481900,19
BDIBD2G0595000,19
BDIBD2G0710200,19
BDIBD3G0041700,19
BDIBD3G0130200,19
BDIBD3G0202100,19
BDIBD3G0251300,19
BDIBD3G0302400,19
BDIBD3G0342400,19
BDIBD3G0359900,19
BDIBD3G0391300,19
BDIBD3G0436600,19
BDIBD3G0584100,19
BDIBD3G0618600,19
BDIBD3G0642000,19
BDIBD3G0696300,19
BDIBD4G0103100,19
BDIBD4G0128800,19
BDIBD4G0361000,19
BDIBD4G0361501,19
BDIBD4G0361900,19
BDIBD4G0569900,19
BDIBD4G0615800,19
BDIBD5G0051700,19
BDIBD5G0106600,19
BDIBD5G0269225,19
BDIBD5G0339100,19
BDIBD1G0119600,20
BDIBD1G0154400,20
BDIBD1G0202000,20
BDIBD1G0374000,20
BDIBD1G0463900,20
BDIBD1G0479100,20
BDIBD1G0535700,20
BDIBD1G0613400,20
BDIBD1G0747600,20
BDIBD1G0774800,20
BDIBD1G0881650,20
BDIBD1G0978500,20
BDIBD1G0987400,20
BDIBD2G0026600,20
BDIBD2G0065700,20
BDIBD2G0169100,20
BDIBD2G0250400,20
BDIBD2G0391800,20
BDIBD2G0601300,20
BDIBD2G0604400,20
BDIBD2G0617900,20
BDIBD2G0745400,20
BDIBD3G0019566,20
BDIBD3G0064700,20
BDIBD3G0067200,20
BDIBD3G0078550,20
BDIBD3G0112300,20
BDIBD3G0387550,20
BDIBD3G0569100,20
BDIBD3G0608000,20
BDIBD3G0609100,20
BDIBD3G0619600,20
BDIBD3G0648000,20
BDIBD4G0386100,20
BDIBD4G0505600,20
BDIBD4G0523600,20
BDIBD4G0588401,20
BDIBD5G0046300,20
BDIBD5G0058100,20
BDIBD5G0086100,20
BDIBD5G0186900,20
BDIBD1G0053500,21
BDIBD1G0108300,21
BDIBD1G0216200,21
BDIBD1G0224600,21
BDIBD1G0242700,21
BDIBD1G0249700,21
BDIBD1G0656000,21
BDIBD1G0742100,21
BDIBD1G0869600,21
BDIBD1G0897900,21
BDIBD1G0903200,21
BDIBD1G1048100,21
BDIBD2G0006500,21
BDIBD2G0285100,21
BDIBD2G0286701,21
BDIBD2G0344100,21
BDIBD2G0425800,21
BDIBD2G0512700,21
BDIBD2G0646100,21
BDIBD2G0744600,21
BDIBD2G0749500,21
BDIBD2G0773000,21
BDIBD2G0803300,21
BDIBD3G0234650,21
BDIBD3G0453700,21
BDIBD3G0475100,21
BDIBD3G0493700,21
BDIBD3G0563000,21
BDIBD3G0592400,21
BDIBD3G0653100,21
BDIBD4G0288400,21
BDIBD4G0395800,21
BDIBD4G0444500,21
BDIBD4G0476300,21
BDIBD4G0507500,21
BDIBD4G0614200,21
BDIBD5G0013700,21
BDIBD5G0216500,21
BDIBD5G0257001,21
BDIBD5G0304500,21
BDIBD1G0136400,22
BDIBD1G0179800,22
BDIBD1G0180300,22
BDIBD1G0310800,22
BDIBD1G0325800,22
BDIBD1G0327100,22
BDIBD1G0330300,22
BDIBD1G0386300,22
BDIBD1G0401700,22
BDIBD1G0454550,22
BDIBD1G0561600,22
BDIBD1G0748000,22
BDIBD1G0899600,22
BDIBD2G0323800,22
BDIBD2G0424701,22
BDIBD2G0506450,22
BDIBD2G0624700,22
BDIBD2G0643100,22
BDIBD2G0802600,22
BDIBD3G0053800,22
BDIBD3G0054400,22
BDIBD3G0107200,22
BDIBD3G0301600,22
BDIBD3G0361600,22
BDIBD3G0421500,22
BDIBD3G0439000,22
BDIBD3G0472200,22
BDIBD3G0505500,22
BDIBD3G0659500,22
BDIBD3G0669900,22
BDIBD3G0732850,22
BDIBD3G0773900,22
BDIBD4G0031900,22
BDIBD4G0078400,22
BDIBD4G0107600,22
BDIBD4G0129100,22
BDIBD4G0200800,22
BDIBD4G0480300,22
BDIBD5G0087000,22
BDIBD5G0308200,22
BDIBD1G0236500,23
BDIBD1G0279600,23
BDIBD1G0308400,23
BDIBD1G0308800,23
BDIBD1G0309200,23
BDIBD1G0346200,23
BDIBD1G0436200,23
BDIBD1G0541200,23
BDIBD1G0622400,23
BDIBD1G0700200,23
BDIBD1G0719300,23
BDIBD1G0815200,23
BDIBD1G0852800,23
BDIBD1G1040600,23
BDIBD2G0260000,23
BDIBD2G0299166,23
BDIBD2G0352750,23
BDIBD2G0479100,23
BDIBD2G0489100,23
BDIBD2G0753900,23
BDIBD3G0121600,23
BDIBD3G0356100,23
BDIBD3G0384500,23
BDIBD3G0506900,23
BDIBD3G0756600,23
BDIBD4G0028600,23
BDIBD4G0065400,23
BDIBD4G0091700,23
BDIBD4G0099300,23
BDIBD4G0304200,23
BDIBD4G0382000,23
BDIBD4G0476600,23
BDIBD4G0488500,23
BDIBD4G0500200,23
BDIBD4G0568400,23
BDIBD5G0006700,23
BDIBD5G0066000,23
BDIBD5G0242000,23
BDIBD5G0335400,23
BDIBD1G0192800,24
BDIBD1G0237300,24
BDIBD1G0251500,24
BDIBD1G0281100,24
BDIBD1G0378000,24
BDIBD1G0450900,24
BDIBD1G0483100,24
BDIBD1G0859300,24
BDIBD1G0968600,24
BDIBD1G0973100,24
BDIBD2G0000200,24
BDIBD2G0357100,24
BDIBD2G0387100,24
BDIBD2G0426800,24
BDIBD2G0701000,24
BDIBD2G0761200,24
BDIBD2G0765800,24
BDIBD3G0008233,24
BDIBD3G0110400,24
BDIBD3G0264400,24
BDIBD3G0332600,24
BDIBD3G0447900,24
BDIBD3G0460700,24
BDIBD3G0495400,24
BDIBD3G0519500,24
BDIBD3G0552300,24
BDIBD3G0665600,24
BDIBD3G0773100,24
BDIBD3G0785400,24
BDIBD4G0000100,24
BDIBD4G0008500,24
BDIBD4G0036900,24
BDIBD4G0099700,24
BDIBD4G0111900,24
BDIBD4G0267400,24
BDIBD5G0067900,24
BDIBD5G0235100,24
BDIBD5G0319001,24
BDIBD1G0039800,25
BDIBD1G0257700,25
BDIBD1G0427500,25
BDIBD1G0501700,25
BDIBD1G0650400,25
BDIBD1G0650500,25
BDIBD1G0720100,25
BDIBD1G0896200,25
BDIBD1G0905200,25
BDIBD1G0935301,25
BDIBD1G0935351,25
BDIBD1G0984500,25
BDIBD1G0984550,25
BDIBD2G0095600,25
BDIBD2G0099500,25
BDIBD2G0173100,25
BDIBD2G0192400,25
BDIBD2G0216800,25
BDIBD2G0313600,25
BDIBD2G0322400,25
BDIBD2G0521700,25
BDIBD2G0759300,25
BDIBD3G0074900,25
BDIBD3G0127450,25
BDIBD3G0127600,25
BDIBD3G0281200,25
BDIBD3G0511700,25
BDIBD3G0653000,25
BDIBD3G0662801,25
BDIBD3G0797550,25
BDIBD4G0172400,25
BDIBD4G0393400,25
BDIBD4G0518800,25
BDIBD4G0553700,25
BDIBD4G0575200,25
BDIBD4G0622400,25
BDIBD5G0346600,25
BDIBD1G0178300,26
BDIBD1G0227900,26
BDIBD1G0455700,26
BDIBD1G0482700,26
BDIBD1G0633400,26
BDIBD1G0663100,26
BDIBD1G0700100,26
BDIBD1G0749900,26
BDIBD1G0877200,26
BDIBD1G0879300,26
BDIBD1G0910500,26
BDIBD1G1031600,26
BDIBD2G0104300,26
BDIBD2G0179500,26
BDIBD2G0249900,26
BDIBD2G0445300,26
BDIBD2G0628300,26
BDIBD2G0757900,26
BDIBD3G0096500,26
BDIBD3G0361800,26
BDIBD3G0421900,26
BDIBD3G0657200,26
BDIBD3G0723900,26
BDIBD3G0743566,26
BDIBD4G0234600,26
BDIBD4G0369532,26
BDIBD4G0441700,26
BDIBD4G0450200,26
BDIBD4G0480100,26
BDIBD4G0486500,26
BDIBD4G0487000,26
BDIBD4G0539300,26
BDIBD4G0540100,26
BDIBD4G0609900,26
BDIBD5G0026600,26
BDIBD5G0159900,26
BDIBD5G0207100,26
BDIBD1G0074200,27
BDIBD1G0171400,27
BDIBD1G0249900,27
BDIBD1G0382100,27
BDIBD1G0502300,27
BDIBD1G0593100,27
BDIBD1G0631600,27
BDIBD1G0811000,27
BDIBD1G0934500,27
BDIBD1G0962600,27
BDIBD2G0143000,27
BDIBD2G0244200,27
BDIBD2G0413300,27
BDIBD2G0500700,27
BDIBD3G0018550,27
BDIBD3G0081400,27
BDIBD3G0300000,27
BDIBD3G0307200,27
BDIBD3G0552800,27
BDIBD3G0607900,27
BDIBD3G0645300,27
BDIBD3G0703600,27
BDIBD3G0707001,27
BDIBD3G0735700,27
BDIBD3G0780400,27
BDIBD4G0076000,27
BDIBD4G0125500,27
BDIBD4G0262500,27
BDIBD4G0307800,27
BDIBD4G0315400,27
BDIBD4G0470700,27
BDIBD5G0045800,27
BDIBD5G0100700,27
BDIBD5G0271700,27
BDIBD5G0287200,27
BDIBD5G0343900,27
BDIBD1G0167600,28
BDIBD1G0243800,28
BDIBD1G0319100,28
BDIBD1G0434300,28
BDIBD1G0476800,28
BDIBD1G0540600,28
BDIBD1G0587400,28
BDIBD1G0702900,28
BDIBD1G0916900,28
BDIBD1G0968300,28
BDIBD1G0969000,28
BDIBD1G0975300,28
BDIBD1G1000500,28
BDIBD1G1002300,28
BDIBD2G0012550,28
BDIBD2G0131000,28
BDIBD2G0205400,28
BDIBD2G0292900,28
BDIBD2G0459100,28
BDIBD2G0563250,28
BDIBD2G0651000,28
BDIBD2G0667100,28
BDIBD2G0695500,28
BDIBD3G0146100,28
BDIBD3G0289700,28
BDIBD3G0293000,28
BDIBD3G0491200,28
BDIBD4G0182100,28
BDIBD4G0249200,28
BDIBD4G0316900,28
BDIBD4G0317000,28
BDIBD4G0393100,28
BDIBD4G0469800,28
BDIBD4G0536200,28
BDIBD5G0235900,28
BDIBD1G0094400,29
BDIBD1G0133000,29
BDIBD1G0139200,29
BDIBD1G0143200,29
BDIBD1G0203200,29
BDIBD1G0809400,29
BDIBD1G0870100,29
BDIBD1G0876700,29
BDIBD1G0909200,29
BDIBD1G0938400,29
BDIBD2G0134500,29
BDIBD2G0420800,29
BDIBD2G0465500,29
BDIBD2G0501900,29
BDIBD2G0618700,29
BDIBD2G0659900,29
BDIBD3G0073400,29
BDIBD3G0230400,29
BDIBD3G0253500,29
BDIBD3G0358500,29
BDIBD3G0458900,29
BDIBD3G0699000,29
BDIBD3G0712400,29
BDIBD3G0715400,29
BDIBD3G0729900,29
BDIBD4G0052500,29
BDIBD4G0109000,29
BDIBD4G0535400,29
BDIBD4G0607500,29
BDIBD5G0220900,29
BDIBD1G0097100,30
BDIBD1G0270600,30
BDIBD1G0333600,30
BDIBD1G0409500,30
BDIBD1G0536400,30
BDIBD1G0543600,30
BDIBD1G0653400,30
BDIBD1G0758700,30
BDIBD1G0885600,30
BDIBD1G0888900,30
BDIBD1G1031400,30
BDIBD2G0016300,30
BDIBD2G0074100,30
BDIBD2G0087300,30
BDIBD2G0363850,30
BDIBD2G0466200,30
BDIBD2G0489400,30
BDIBD2G0736700,30
BDIBD2G0752901,30
BDIBD3G0071000,30
BDIBD3G0297300,30
BDIBD3G0510900,30
BDIBD3G0647400,30
BDIBD4G0398000,30
BDIBD4G0511000,30
BDIBD4G0533700,30
BDIBD4G0564666,30
BDIBD5G0096150,30
BDIBD5G0240200,30
BDIBD5G0321200,30
BDIBD1G0115100,31
BDIBD1G0321800,31
BDIBD1G0388500,31
BDIBD1G0421500,31
BDIBD1G0493800,31
BDIBD1G0626400,31
BDIBD1G0671600,31
BDIBD1G0732200,31
BDIBD1G0747700,31
BDIBD1G0871100,31
BDIBD1G0891700,31
BDIBD1G0997800,31
BDIBD1G1012300,31
BDIBD2G0038800,31
BDIBD2G0054900,31
BDIBD2G0169700,31
BDIBD2G0225300,31
BDIBD2G0249400,31
BDIBD2G0436000,31
BDIBD2G0706200,31
BDIBD2G0713000,31
BDIBD2G0797000,31
BDIBD3G0384800,31
BDIBD3G0620000,31
BDIBD3G0708800,31
BDIBD3G0782000,31
BDIBD4G0307100,31
BDIBD4G0560700,31
BDIBD4G0596300,31
BDIBD5G0214700,31
BDIBD1G0024400,32
BDIBD1G0077401,32
BDIBD1G0089600,32
BDIBD1G0097000,32
BDIBD1G0333500,32
BDIBD1G0620800,32
BDIBD1G0814600,32
BDIBD1G0854500,32
BDIBD1G0882200,32
BDIBD1G1024800,32
BDIBD2G0208400,32
BDIBD2G0213400,32
BDIBD2G0213501,32
BDIBD2G0270300,32
BDIBD2G0341600,32
BDIBD2G0424300,32
BDIBD2G0789800,32
BDIBD3G0033400,32
BDIBD3G0258900,32
BDIBD3G0436900,32
BDIBD3G0440300,32
BDIBD3G0484100,32
BDIBD4G0117000,32
BDIBD4G0136000,32
BDIBD4G0139100,32
BDIBD4G0292800,32
BDIBD4G0567400,32
BDIBD4G0591900,32
BDIBD5G0299000,32
BDIBD1G0022300,33
BDIBD1G0055500,33
BDIBD1G0156400,33
BDIBD1G0227600,33
BDIBD1G0374100,33
BDIBD1G0521600,33
BDIBD2G0081100,33
BDIBD2G0228500,33
BDIBD2G0282900,33
BDIBD2G0601100,33
BDIBD2G0648600,33
BDIBD2G0767600,33
BDIBD3G0030400,33
BDIBD3G0308100,33
BDIBD3G0543200,33
BDIBD3G0705400,33
BDIBD3G0706000,33
BDIBD3G0713600,33
BDIBD3G0739800,33
BDIBD3G0800100,33
BDIBD3G0802000,33
BDIBD4G0143700,33
BDIBD4G0242650,33
BDIBD4G0423400,33
BDIBD4G0455300,33
BDIBD5G0099300,33
BDIBD5G0150000,33
BDIBD5G0215450,33
BDIBD1G0044200,34
BDIBD1G0132500,34
BDIBD1G0132600,34
BDIBD1G0239900,34
BDIBD1G0267900,34
BDIBD1G0396300,34
BDIBD1G0429100,34
BDIBD1G0459000,34
BDIBD1G0719600,34
BDIBD1G0864000,34
BDIBD1G0952200,34
BDIBD1G0959600,34
BDIBD1G0999500,34
BDIBD2G0050600,34
BDIBD2G0318500,34
BDIBD2G0587600,34
BDIBD2G0635900,34
BDIBD2G0774900,34
BDIBD3G0267701,34
BDIBD3G0315900,34
BDIBD3G0498500,34
BDIBD3G0502500,34
BDIBD3G0794200,34
BDIBD4G0216000,34
BDIBD4G0476700,34
BDIBD4G0597300,34
BDIBD5G0004700,34
BDIBD5G0216800,34
BDIBD1G0041800,35
BDIBD1G0084000,35
BDIBD1G0107500,35
BDIBD1G0286100,35
BDIBD1G0295300,35
BDIBD1G0523200,35
BDIBD1G0739100,35
BDIBD1G0843200,35
BDIBD1G1001700,35
BDIBD1G1009900,35
BDIBD2G0143700,35
BDIBD2G0146400,35
BDIBD2G0288400,35
BDIBD2G0450800,35
BDIBD2G0506100,35
BDIBD2G0620900,35
BDIBD2G0784000,35
BDIBD3G0030500,35
BDIBD3G0094200,35
BDIBD3G0282700,35
BDIBD3G0308600,35
BDIBD3G0413700,35
BDIBD3G0629400,35
BDIBD3G0714300,35
BDIBD4G0131000,35
BDIBD4G0449500,35
BDIBD5G0241600,35
BDIBD1G0072100,36
BDIBD1G0073900,36
BDIBD1G0182300,36
BDIBD1G0282500,36
BDIBD1G0285200,36
BDIBD1G0402700,36
BDIBD1G0615600,36
BDIBD1G0800900,36
BDIBD1G0822400,36
BDIBD2G0001500,36
BDIBD2G0081500,36
BDIBD2G0163800,36
BDIBD2G0228700,36
BDIBD2G0429100,36
BDIBD2G0432800,36
BDIBD2G0445500,36
BDIBD2G0586800,36
BDIBD3G0006900,36
BDIBD3G0190800,36
BDIBD3G0217400,36
BDIBD3G0217700,36
BDIBD3G0379600,36
BDIBD3G0565500,36
BDIBD3G0581200,36
BDIBD4G0054500,36
BDIBD4G0365900,36
BDIBD1G0224800,37
BDIBD1G0406100,37
BDIBD1G0583100,37
BDIBD1G0815500,37
BDIBD1G0831350,37
BDIBD1G0837800,37
BDIBD1G0900700,37
BDIBD2G0086400,37
BDIBD2G0127900,37
BDIBD2G0218100,37
BDIBD2G0735100,37
BDIBD2G0735400,37
BDIBD2G0778400,37
BDIBD2G0781500,37
BDIBD2G0783600,37
