geneid	Sr9b_D2_mock_R1	Sr9b_D2_mock_R2	Sr9b_D2_mock_R3	Sr9b_D2_treated_R1	Sr9b_D2_treated_R2	Sr9b_D2_treated_R3	Sr9b_D4_mock_R1	Sr9b_D4_mock_R2	Sr9b_D4_mock_R3	Sr9b_D4_treated_R1	Sr9b_D4_treated_R2	Sr9b_D4_treated_R3	Sr9b_D6_mock_R1	Sr9b_D6_mock_R2	Sr9b_D6_mock_R3	Sr9b_D6_treated_R1	Sr9b_D6_treated_R2	Sr9b_D6_treated_R3	W2691_D2_mock_R1	W2691_D2_mock_R2	W2691_D2_mock_R3	W2691_D2_treated_R1	W2691_D2_treated_R2	W2691_D2_treated_R3	W2691_D4_mock_R1	W2691_D4_mock_R2	W2691_D4_mock_R3	W2691_D4_treated_R1	W2691_D4_treated_R2	W2691_D4_treated_R3	W2691_D6_mock_R1	W2691_D6_mock_R2	W2691_D6_mock_R3	W2691_D6_treated_R1	W2691_D6_treated_R2	W2691_D6_treated_R3
TraesCS6B02G175100	0.210968247704391	0.702682880056639	1.76852457334779	0.934528982838918	0.637525908797923	0.806062963268797	2.39078707896315	1.98162917405889	0.0983896027459496	4.24223287264261	2.44594448342099	8.31412507161164	0.497010517521863	1.09243642464928	1.07552973413474	5.83845326761882	7.84947208389772	9.93740762554682	0.360604849148606	0.380287428174657	1.71778206416249	1.26940660945459	0.766655912181084	1.03825060616851	1.82466968537489	1.05019862734301	0.543268445871696	1.73454012133734	1.71408200886188	1.88549891045314	0.935307146673677	1.84218637210297	2.13415861114034	3.36917208832941	3.19818452159821	5.07986768035692
TraesCS6D02G136200	0.420799834157797	1.19452825871217	1.94700814285625	1.25075128413396	0.850011320710873	1.74002488698017	3.03462281903879	2.34342786471634	1.78408271769711	3.39746434488399	2.61183498453632	8.79425646218466	2.1404001479158	1.35061176851459	2.40029616324243	8.18068797165321	7.04477478811007	14.5826618841874	0.62118498119942	0.344784514536429	0.991081118300731	1.46838610056934	0.799344724414351	1.20099639284262	2.64691517016389	1.52344651784379	0.914735590368268	1.11604349475916	1.69975155082216	4.04057090331959	1.34264868616788	3.59093718831479	2.09616074145755	6.41472839037617	5.66741578357613	8.50268466502415
TraesCS7A02G508700	0	0	0	0	0	0	0	0	0	0.081041677112922	0	0	0	0	0.0948296689566383	0.101395583359063	0.181760879585857	0	0	0	0	0	0.0439375320193035	0	0	0	0.0889573027717097	0	0	0.196471140404875	0	0	0	0	0	0
TraesCS7A02G508800	0.350228223545546	0.121512843893565	0.349515031606246	0.430947454406229	0.155640627086365	0.212403888400755	0.132298125531852	0.47676826768101	0.13611375234592	0.978128817316131	0.827141033908425	4.47295869668877	0.515679232921338	0.27478073589529	1.3734508255123	4.03850488249183	4.16813379217545	5.1021905109517	0.0997733048246746	0.105219143840812	0.108018510058797	0.363334641851759	0.318181220533836	0.148586122576866	0.126213863424939	0.145286160210741	0.42946643974549	0.541843035549106	0.370513828988571	0.474259889595327	0	0.891978546719171	0.369053650686211	0	0.402219972048174	0.270291165895892
TraesCS7A02G509000	0	0	0	0	0	0	0	0	0	0	0	0.0642546090673141	0	0	0.0920723638729504	0.0984473651428072	0.0882379640634875	0.114012270539605	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20501412761374	0.197922729425406	0.124983350749126	0	0
TraesCS7B02G418400	0	0	0	0	0	0	0	0	0	0	0	0.0705714366337313	0	0	0	0	0	0.125220740467419	0	0	0	0	0	0	0	0	0	0	0.0654721368444425	0	0	0	0.21738038034575	0	0	0
TraesCS7B02G418500	0.202239420267144	0	0	0	0	0.1379842939841	0.229186808011594	0.103241256245842	0	0.0847231283752647	0.130263519040659	1.10696215399945	0.595558336527119	0.11900417997184	0.19827492477981	0.424006576944098	0.285026499019074	0.491043640335097	0.0432105994805451	0	0.0935629942866558	0.0524519316198927	0	0.214502781825208	0.327970094461491	0	0.0929983343279445	0.067047314141874	0.0641860052428328	0.13693077639022	0.186793487856253	0.331118581799724	0.745885596035953	0.134573847276837	0	0
TraesCS7B02G418600	0	0	0	0	0	0	0	0	0	0	0.107063205104558	0	0	0	0.162961580457271	0.174244882402103	0.156174963640118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57268655959634	0.384844434994051
TraesCS7B02G419400	0	0	0	0	0	0	0	0	0	0.314920652876911	0.0605246071070263	0.642912631512087	0	0	0	0.591021147041017	0.26486489840392	1.02669578022716	0	0	0	0	0.0426843223210917	0	0	0	0	0	0.0596457515918851	0.12724485723883	0	0.307696617085996	0.0990178172881238	1.87581971375328	0.647498437604076	0.870235790254659
TraesCS7D02G497300	0	0	0	0	0	0.0417644769416757	0	0	0	0.0769308674042955	0.0591413803002325	0.188465860040249	0	0	0	0.385009316522818	0.172541124824255	0.445880763715648	0	0	0	0	0	0	0	0	0	0	0.116565220223606	0	0.0848067423962754	0.100221510544732	0.193509736573112	0.366589961896265	0.158175133935332	0.425173729185177
TraesCS7D02G497400	0.0780312685019368	0	0.116808552722978	0.205747735726869	0.1387076739737	0.106478642775982	0.0884285434038101	0.0796684066435226	0	0.588406340648866	0.351822574045627	1.54825909276078	0.229787903885049	0	0.688514607341732	1.39057486206927	0.806472420009913	1.13677416879091	0.0666888361476153	0	0.216599883031211	0.0809513942290908	0.0708911577725	0.0662103328457156	0	0	0.0717642286216113	0.206954191827783	0.346713888102332	0.316997017630983	0.14414334046321	1.4479183460887	1.23338394390868	0.207693791770693	0	0
TraesCS7D02G497700	0	0	0	0	0	0	0	0	0	0.0725625531668276	0	0	0	0	0	0.181573794385367	0.0813719184896724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182521802004291	0	0	0
TraesCS7D02G497800	0.134285875930099	0.559091161088543	0.536049684343927	0.330471118569125	0.238705353063979	0.447924015199472	0.30435758987844	0.365608709618427	0.41751414034803	0.825083552911069	0.51896561213454	0.918771067696214	0.131815832907972	0.316072514957816	0.702151853187631	1.50153633443899	0.841137983518244	1.41288467002396	0.497321122391034	0.726183645453519	0.165667519231481	0.185748253497403	0	0.1899049084746	0.580720960736705	0.334237128354384	0.2470015542721	0.17807620881051	0.28412772429504	0.666756136450097	0.248059721509106	1.46573959171671	0.849023969214527	0.833992163314004	0.308441511173898	1.03636096488887
TraesCS3B02G525800	1.57501966420502	1.8392986580587	1.61014923842112	2.30942236910513	1.70715893049488	1.74732909592739	2.22022047840429	1.52962225992411	2.01551835475845	3.25079561297899	2.89497608261618	4.20532030985332	2.0362595083545	1.71795633130057	2.59868234843463	5.11425796746302	4.29513929270417	7.88157679733514	1.55948141851953	1.52342008540415	1.95493854316999	1.673813552971	1.64030037330087	1.51569626577302	1.7858614122158	2.00791707705432	2.43775787705114	2.62352325044837	2.77978691455819	4.36965012083306	2.23531428150929	1.84493590400163	2.67167990312531	3.83431898112115	4.03678582254645	3.82448132192199
TraesCS3B02G526300	0.138481721570062	0.216210116940504	0	0.182569764657176	0.153852406346407	0.0944835707860861	0.313867431904906	0.1413871428537	0.242189791374645	0.406094086953822	0.133795253793969	0.426365388287776	0.2039017507782	0.407435496372692	0.271534134061631	0.217751170820282	0.390338938127004	0.420297441207373	0.0295880901865523	0.0624061420594309	0.192199391794404	0.0359160137069379	0.220167851703286	0.14687895401146	0.224574730507679	0.172340287563981	0.445758724817802	0.183640310613052	0.219754103700241	0.140643275371796	0.447668377895093	0.453461260825347	0.291850750241414	0.276444889298823	0	0.160311406086214
TraesCS5A02G384100	0	0	0	0	0	0	0	0	0	0.228878899043625	0.0879764811431319	0	0	0	0	0.143181325423287	0	0	0	0	0.12637986541705	0	0	0	0	0	0	0.181127818801182	0	0.184958735273357	0	0	0	0.727100488271863	1.41177209094521	0.948708544972896
TraesCS5A02G437800	3.445041216735	3.54153622997821	4.58403448114404	3.85775145161582	4.00697926341325	2.61165470449379	4.28966338914651	4.86345487207367	3.96708504126194	5.70158434798063	6.4925416455699	8.87536488839169	3.75741491170673	4.705043651528	6.96350443607976	8.42651490550773	8.55167808908195	12.7535368097179	2.99880221569282	3.37331542794371	5.78488905263761	3.15479476247332	3.1104891148073	3.8975371455794	3.81649475530207	4.4990693583463	2.97277711932271	5.01966777774492	5.83133089304522	7.22800399169337	3.88902305448823	3.71386294690937	3.31649607390911	7.86772290543284	8.79213602726527	10.1425835303764
TraesCS5B02G388900	0	0	0	0	0	0	0	0	0	0.215478495118355	0.579779433107197	0.263940478463862	0	0	0.126069419385757	0.808790063046763	0.120819195134549	0.936662868976431	0	0	0	0	0	0	0	0	0	0.767354155061682	0.163245905605893	1.21890838655557	0	0	0	2.73812080829311	4.2088662102418	3.57265419277849
TraesCS5B02G440600	5.07087986486641	4.40234122425325	6.53560299851679	5.3482255017466	5.47708619785674	3.86832225163984	6.03001122299195	5.98984561809979	6.04484856980968	8.61158437434213	8.90510475500264	13.0065378904199	6.62936833862956	5.61984261824498	11.5480910807253	15.2081337462436	13.8873692474851	17.6125979254399	4.7613380192388	3.60708190293373	6.52241530712567	5.18987389672478	4.37963302322508	5.2867177612675	5.85103357090507	6.22580478363034	5.18644161814121	7.44819394259162	7.18807057774795	9.36089334081437	5.79673518181411	6.40360665359615	5.31948755973909	9.86554112255013	12.3785361855985	17.7949644197594
TraesCS5D02G393600	0	0	0	0.0590126997444865	0.0994605637766581	0	0	0	0	0.375037978595941	0.144157114481817	0.229692766924053	0.164769791134966	0	0	0.938460209024369	0.315426743819342	0.815125771167669	0	0	0	0	0	0	0	0	0	0.667785783039412	0.56825544859008	1.96996131223892	0	0	0	2.68068909636644	2.69886322277161	4.66362434199991
TraesCS5D02G445000	3.37325442124915	3.73433363908888	3.96961035186507	4.91504258326428	4.55785568397731	3.37022718047812	5.08223374512925	4.10098027029381	3.45556210856229	6.73079523707411	6.95776497245192	9.4986079574452	4.47874250448679	4.08459872549652	8.3729613743042	9.93381459893408	9.74636777114511	13.9188900622116	3.78279950466724	3.37418663544059	5.1959358304419	4.06588151476559	3.48973640025761	4.20236543677505	3.20423055355985	4.22227584493133	4.23208471145505	5.76611663503223	5.99035952055376	7.39309490140947	4.89855308636668	5.36327441514524	4.10933318432957	8.82280670605453	11.2861552952267	12.730752307328
TraesCS1B02G161000	0	0	0	0	0.0186885307479245	0	0	0	0	0	0	0.0287726791687692	0	0	0	0	0.0790244518597687	0.0510537458581741	0	0	0	0	0	0	0	0	0	0.02788360345599	0	0	0	0	0	0	0	0
TraesCS2B02G024500	0.0311741119999221	0.0973436540880885	0.0933318905367928	0.0657582846509343	0.0138537045684369	0.311953137004932	0.282623247729664	0.159140808501586	0.145387210113621	0.0783576700170171	0.0602382492005774	0.0426580561332585	0.0459010470383553	0.14675080179722	0	0	0.058580389465313	0.113537579027139	0.0532854402375533	0.140484682020615	0.0865333749203042	0.145533264473741	0.113286324040687	0.0264515542462728	0.471844939079533	0.11638840200077	0.114681519016065	0.0413399223077641	0.0197878505943555	0.0633214141009657	0.115172820483662	0.136107032488456	0	0	0.0537029126192253	0
TraesCS2D02G018000	0.222224631106359	0.693914156089659	0.291075882561121	0.483406560335274	0.456747061174697	0.796004167437112	0.535149264271928	0.850826339415563	0.097161806691447	0.325834007711009	0.322056231476409	0.171049453412583	0.0818013937776288	0	0	0.116476680243159	0.0260993910568899	0.101169067045431	0.225533096884039	0.475686345232434	0.205617696719005	0.749257710566252	0.441635176393016	0.683529572762541	0.93098155144524	0.172848880318175	0.153282583426868	0.349946276560732	0.141057676277335	0.282116654392498	0.153939253820153	0.0606399291457842	0.0878136089575452	0.184840469826279	0.334968521409765	0.128627600363947
TraesCS1A02G213900	0.905251489108421	1.02489265421296	1.09359924033142	1.15576588654994	0.846929906744547	0.910201448689178	1.29583794533667	1.03774782213329	1.66651421234173	1.30402715581219	1.06386060267028	1.52124583518797	1.59012697777145	0.971905715103606	1.89957394913661	1.9645052119492	1.67124677635403	1.88949066791302	0.624362333489233	0.601185586414792	1.3519185140525	0.955604204263538	0.952273568049686	1.06458069787381	0.858502512980088	1.26493650324631	1.40218391009846	1.15833091217532	1.47181010132317	1.76349202165955	1.43752824857057	1.10943240982491	0.903704649067526	0.676346462673249	1.20379024029304	2.57391616424386
TraesCS1A02G385400	3.77422624813721	3.27370079048791	3.79792838983999	3.61575979452777	4.31427920023475	2.79444541606114	2.8751770965095	3.57510960703762	4.5227155478128	6.06094981702401	5.07808849710285	7.43125492228967	3.73567681245303	3.7014602057178	7.52382166513935	8.57228928202504	7.42719700110662	8.17117931911867	3.70945615494864	2.49456160624223	5.70388882404925	3.48041534048087	3.8193829466113	4.0564616702273	2.65227444898587	3.73152041805013	3.60608854353124	5.03279875952582	5.21730257076187	6.50213769798678	5.07402539651687	3.31856180473539	4.39690281409243	9.54347156914163	10.2583500559466	10.8744026295468
TraesCS1B02G227700	0	0	0	0.0701244754985947	0	0.0302423699831953	0.188367966826885	0.0678829491117967	0	0.167120859079684	0.0214126410209116	0.22745223875695	0	0	0.162961580457271	0.243942835362944	0.187409956368142	0.0807174662064452	0.028411732211426	0	0.184557962897634	0.017244035642544	0.0453030981002263	0	0.0359410214515821	0	0.122296094143468	0	0.0211017159516801	0.022508600881904	0.0614100084193413	0.0725721049110999	0.0350309250668176	0	0	0.15393777399762
TraesCS1B02G411700	4.27320158609232	4.21717749998635	4.83309976737453	5.19686729556161	4.63262485526165	2.52439137068605	3.87406740075862	3.4041046650099	4.67470354425029	6.20585519078663	5.49119306283388	6.8724609439837	4.38102737505052	3.40232127297661	7.77889985442817	9.29082820310059	9.29885260385478	9.01768997301009	4.18408799397475	3.25229057712721	5.60374734536001	4.3783856832593	4.38064398952028	4.50322292829649	3.03429057800594	3.78168372742239	4.11437211932961	5.34487170760659	6.08119230763783	7.07243250039303	4.93111117759496	3.33981828567784	4.78085065933992	8.98676083890204	10.1786488955158	11.3837733248054
TraesCS1D02G216700	1.1282466288191	1.28444173708983	0.897240695969501	1.76633902659867	1.14379648343157	0.705633722574511	1.15871297059885	1.43989731527805	1.0276996177231	2.54049699199579	1.09006475608168	2.8706351738408	0.726792777335053	0.207467689612721	0.829597223800454	2.25455423503628	2.08700160636633	2.73941811680093	0.888915652113585	0.730881180450745	2.08786462593099	0.896139904501597	1.2332132943543	1.31632717381024	0.838598191018187	1.00919772202893	0.810650078233206	1.80007400572724	1.16375602142763	2.10073851210304	0.423343931114284	0.346356273385114	0.371528753651715	1.12613423226353	1.2147525268835	1.87751695351443
TraesCS1D02G393000	5.82673681488915	5.59310900834812	6.55788281462543	6.22508602529342	5.99395510772471	4.22087682462302	5.16021619696954	4.3405556485814	5.71162407115698	8.75131199314557	7.11686280157368	10.8081084384355	6.45039301818235	4.95247907624194	10.5787322306534	12.8495157035969	10.5031499390922	11.8943790419254	6.01261933618273	4.59027302795953	7.80740469251255	5.26120429793508	5.44061541347111	5.67649730349335	4.01298243709228	5.82794884533553	4.90227810758479	6.78243356811102	7.56145282358145	8.54776872282891	6.47799962716473	5.39415725023585	5.43497941251845	13.3835833226397	12.3425095208903	14.4897736372252
TraesCS4A02G266600	3.33863631385109	3.75529902686039	3.78862182919768	3.12367974587357	3.27845948569074	2.71877324331601	3.75298080752362	5.08553468266233	4.08096528159728	5.88781428051371	4.17947243189387	6.74225986519928	4.87619472110695	2.69334975152023	7.97179923543852	9.20114370351712	8.17105469703438	8.30243391986317	2.92237281867722	2.15974417528365	4.5589708299791	2.59768234214413	3.22882688715637	2.91282716758033	2.5324673475736	3.78634541393939	4.25907441952895	4.01675658971075	4.85367059848369	7.74767896080085	4.30218865374188	3.82047412377288	4.28413097247765	9.49550690776417	11.2708702579334	11.5947753064259
TraesCS4B02G047700	2.3394618825261	2.63717113669399	3.34978392619097	2.80875804186355	2.62172998829448	1.94316649234396	2.87124214125808	3.13437533024173	2.88936472561497	4.35409535092051	3.54975767430873	5.20048974390618	3.34933864418236	2.69881759712493	5.13114001616514	6.35881335298515	6.22066254073356	7.54377989995433	2.25229246298813	1.78350406193492	3.43945634403115	1.92817823266755	1.97417985873867	2.39305343293916	1.71949561818375	2.92296441577233	3.23160597932436	3.18819124639602	3.81516513143446	5.39682054411122	3.46750747270241	2.60400396309928	3.37139715180779	7.48210647277938	7.99655481759028	10.6617074137978
TraesCS4D02G047600	3.72330181326584	3.68834574236433	4.03604049163082	3.35821358034657	4.03957180492995	3.34040294421555	3.11363586881098	3.59168525021874	3.9818417936855	6.00247846272836	4.76331960132217	7.4490874115238	4.87728855791681	4.53291837507701	6.94818388781774	10.0671984012815	8.97493572811485	10.2872303092337	3.56613743257795	2.36061568509079	3.87272037162165	2.6638876573283	2.99769034706478	3.33356382439716	2.69283130871102	3.38735305348085	3.25895737390344	3.72863544309083	4.84084548005466	6.6935456254694	4.38760868805921	4.20414785465121	4.49165811304902	10.6961978999176	12.7396200780415	13.9710828127185
TraesCS2A02G298000	0	0	0	0.0520783537313454	0.131660026869821	0	0	0	0	0.0827421919204473	0.0636088946394586	0.270269986340693	0	0	0	0.41409275410188	0.185574806915296	0.239781202070106	0.0844005594170359	0	0.0913753703195218	0.153676612605765	0	0.0418974858025497	0	0	0	0.0654796611133769	0.125370506643375	0	0	0	0	0	0	0
TraesCS2B02G314500	0.254360728547851	0.317704674614861	0.152305654600498	0.321927216889009	0.316504524136716	0.277673149969239	0.345903622838993	0.623273649503927	0	0.1704928673543	0.327670278748045	0.556899737141786	0	0.119739227408355	0	0.426625518123493	0.382382678115768	0.370557484607415	0.0869549926544879	0.183402361901651	0.188281800732504	0.369431362731091	0.508388997725517	0.302158767282625	0.43999446891313	0.37986183827799	0	0.2698457683437	0.129164919753644	0.344441375447296	0	0.222109190756331	0	0	0.175272507893753	0.471131358961216
TraesCS2D02G296100	0	0.299048760582244	0.143362124882678	0.101007783748703	0.127679607452826	0.174245282868294	0.759714294115175	0.293337220507807	0.223321516930341	0.401203418963099	0.185057505102239	0.196574274948957	0	0	0	0.301180253128751	0.0899822028879983	0.232532002937754	0.0409244572987255	0	0.443064295619077	0.0993537169869829	0.478535922859077	0.406308176271238	0.310618188301028	0.238370665182971	0	0.254000173807239	0.0607901177561481	0.0648430914940897	0.0884554045691385	0	0.100917577736094	0	0.329960686372077	0
TraesCS6A02G382300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0683907794221119	0	0	0	0	0	0.137270380221645	0	0
TraesCS6A02G382800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124055535066047	0	0	0	0	0	0	0	0	0	0.067754388794735	0	0	0	0	0	0.135993050380873	0.176033616798999	0
TraesCS6B02G420600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165172404121063	0
TraesCS6B02G421400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122638184601709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS6B02G421900	0	0	0	0	0	0.0593704212625723	0	0	0	0	0	0.0893047419208153	0	0	0	0.136827795927483	0.122638184601709	0.158460794394983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224854350459577	0
TraesCS6D02G367100	0	0	0	0	0	0	0	0.104654639965449	0	0.0858829969653429	0	0	0	0	0	0.107452817959231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS6D02G367600	0.0516700149961068	0	0	0.0544960439296639	0	0.0470046873484105	0	0	0	0.08658342291299	0	0.0707042561506078	0	0	0	0.216658316763468	0.0970949742580659	0.250912826256547	0.0883187786120551	0.0931394052442824	0	0.107207273034887	0.0469420433054415	0.0438425384684146	0.335171445343644	0	0.0950403303765505	0	0.0655953591848022	0	0.0954474879917931	0.225592710059285	0.326684254151972	0	0.178021449360092	0.239260247853892
TraesCS2A02G246800	4.11261670624805	5.00836988844631	6.23844772458845	4.06283971716236	4.37414580614576	3.80363995475644	4.17900667682625	4.10092725385915	6.20155823646108	6.32870346570753	5.83653957780841	7.67232972376235	7.18580585785938	4.4527925542659	10.2143928043607	9.19715997126412	8.08881293870674	8.17151827234486	4.10647775085048	3.31128568617805	5.77134017562399	3.34210822288103	3.79857077127272	3.68734137866394	3.33469925855798	4.12863705375167	4.84136202248378	5.19922459634059	6.17817009019707	8.14013922547809	7.16653673902694	4.92288126521099	5.72045443971439	8.64769123497172	8.21826183567204	8.91877618652033
TraesCS2D02G249100	3.05069849651976	4.99493240859306	4.18702367062045	3.1018654683075	3.85695714472946	2.93739779751253	3.48049565074906	3.93362592019959	5.24342712632851	5.08907869340974	5.18399254901017	6.93251288502638	6.23815631414656	4.66330171893813	8.40139245011836	8.63814580945154	7.51045062160555	8.08965173529744	3.76148016710044	2.85460570689347	4.922313772671	2.8946052954706	3.45042382503713	3.40874094412607	2.65338016242496	4.23170430083437	3.8964320430871	5.16372585738972	5.9877304601228	8.21576110140697	6.73715943040989	4.31010889763343	5.64916675371048	9.32427396173939	9.61318790111158	10.3487724517886
TraesCS3A02G295900	1.40065974868065	2.02183114226608	1.63411306171699	1.51536285257531	1.75855504557221	0.708290687889731	1.31895209985329	1.49150965642991	1.69390056161081	2.11842912381061	2.11971790595619	2.68548697615679	1.85551884857495	1.19968530187672	2.97461661222749	3.09643395738515	2.65465475667623	2.85515125719984	1.26223294473255	0.824720795408343	2.45829222085423	1.06170305697521	1.33083277534056	1.13739363173326	0.824400025474905	0.85907291672023	1.04086806419702	1.44761038536666	1.69153049622214	1.70648362021869	1.81634867388339	0.841075403569633	1.20105784944272	1.88007310738028	1.71459933703919	2.19291192570579
TraesCS3B02G341000	1.70370575451111	1.93376224419054	1.37233365800814	1.79260957427145	2.07307479266557	1.06646283008485	1.48940948238385	1.76429971278632	1.75938287274317	2.39947466368829	2.11112357409778	3.0029599147213	2.17407831581077	1.23166161266068	2.69635441258075	3.48687146221426	3.09477797087997	3.11233732852462	1.74727115559098	1.11143421088587	2.95009595416343	1.41817840116073	1.59940493452183	1.67966327243413	1.18409415753052	1.33273433370621	1.60418004449112	1.99031854081618	2.11136677707031	2.54326459526366	2.28544647542209	1.20431663853162	1.50461825907556	2.66684086445281	2.48770596285646	2.27280738005179
TraesCS3D02G307100	1.56906356110208	1.93348223726895	1.86957584615944	1.47980595894615	1.78449595802712	0.942006505491721	1.12868921473227	1.46075057166036	1.64048456316026	1.96036935229611	1.9754622999349	2.88800710294989	1.96695865449701	1.07910676444161	2.76662453405808	3.27305955141279	2.58456487166564	2.28392199056094	1.63823514941201	1.1256464076771	2.66225533088144	1.31206597796524	1.47575836646994	1.53258063667279	1.2562455448923	1.30835628790385	1.62115389012474	1.89205081722241	2.12238869785801	1.91066039162296	2.25597573877853	1.21653783666837	1.62425047136071	2.34590132821702	2.45107319211083	2.50727839175763
TraesCS4D02G165800	0.689873167995015	0.676756937944585	0.616879813905044	0.709897745946907	0.699974706166153	0.338784261040739	0.425490365258223	0.557867819616798	0.676217702248166	0.601028193187498	0.593778888314259	0.724715022395195	0.710143967959634	0.50293892638248	0.70926926815147	0.467186684491793	0.679731393459659	0.396523449591981	0.68612150931755	0.495220023955108	1.03373732141698	0.519350230485483	0.549097424965884	0.637166634708545	0.468625949327274	0.429273043427555	0.426720745071135	0.570762579468632	0.687849932396346	0.744043923672523	0.546963649104574	0.423146758324977	0.511441898324164	0.662175749047988	0.483784991675013	0.508856441000232
TraesCS5A02G105900	1.09065331105678	1.31356820798647	1.95429248898915	1.25357457527367	1.36098259332297	1.02434268728002	1.49796761097294	1.47175555453689	1.57288201343713	1.85039542652606	1.70981515402566	2.32238335003431	1.61790201358019	1.24834135093305	2.22920808286965	2.32083112520365	2.3101434453882	2.27832525168851	1.23197725624193	0.990349739640578	1.91260038053384	1.19072224321101	1.32937659208553	1.21852200436724	1.12914768404257	1.54348193742411	1.42079048279978	1.74206776626463	1.90942237649223	2.25402654482328	1.5022404551158	1.28842327495024	1.50179965758514	2.1862717376203	2.22087666258361	2.39291852139983
TraesCS2A02G493100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS3A02G245500	0.819282660248392	0.769154734323749	0.625234467013202	0.711605451336676	0.685340900546475	0.467644839529495	0.291277792276876	0.656056198262049	0.936495536181459	1.26519541209194	1.75901483947385	3.42921848087278	1.22997258558951	0.567167376167721	2.45691520307901	6.43285461009409	4.89031422132082	9.16612400891749	0.672735178688627	0.781847810201565	0.981015385969916	0.766614598011516	0.583777000420314	0.558861958077778	0.729440801081408	0.919635607044894	0.827353232956154	1.04384311724567	1.38677826658067	1.82729273631092	1.57277056378441	1.57809294836674	1.45579560159186	4.36132656832936	5.42404654718913	7.66183460369568
TraesCS3B02G274100	1.28015549102459	1.43239727560798	1.34142606068579	1.78897796124572	2.062255948367	0.815198447924716	0.689096648024756	0.849558998841341	1.00748506375025	2.97640399255624	3.07146800126947	6.2624711698006	0.753965051643814	1.43124086819833	3.1376515685478	11.138266417113	7.69787518469854	18.3775729852379	2.13344674225647	1.3557058407016	1.74712122476875	1.66007764928707	2.22427033328496	1.33062572745832	0.657405763465941	0.995719701075167	1.08903994656075	2.58885741556786	3.63630492612451	4.05209480244007	1.68489758382715	1.25756868797766	1.71993198348749	5.45177036009088	7.71852858737092	6.96518331016821
TraesCS3B02G327500	0.983734547821453	0.838647341321153	1.26222596586501	1.19563985631782	1.23240135264063	0.886389381170526	1.42271276230289	1.41568882668766	1.55113318436658	1.88393551755167	1.60519299538119	1.73073016506078	1.95886934490928	1.63183686484875	1.80030744748597	1.5321102172583	1.65491099566961	1.97907456032337	0.82472720453216	0.70930461862066	1.47368900055759	1.03026786947257	1.03841716272581	1.03344907535262	0.790060594973381	1.18927737173531	1.48202805702867	1.85118770740869	1.5105213653342	1.57316966828113	1.00378923442353	1.12488413666804	1.00699464441021	0.947604401561908	1.29116683098617	1.34487611050532
TraesCS3D02G246000	0.830623333813231	0.745897112941277	0.877692581840561	0.618390544761683	0.82510768668348	0.770441867695283	0.738274293555243	0.665137458669078	1.48115556216011	1.61020854088888	1.8043442195454	3.34296769737203	1.0551522476003	1.49504737152283	2.84220850993688	6.55604553379729	5.93736631593183	11.784319104783	0.807321309100427	0.645879506250048	0.813759378625664	0.642056450689065	0.458689762288924	0.566597836477114	0.774753954604898	0.891827760581732	1.07846436984931	1.20947680151835	1.19921339674774	1.47765826849494	2.16616913226065	1.31550394046633	1.54459571223525	5.07194646510463	6.34083043338708	7.8433076622952
TraesCS3D02G292500	0.952773824079882	1.32227215475954	1.05648181147475	1.4328910539501	1.19966314971743	0.561780528527811	1.37965008608136	1.40510288143843	0.98743704144007	1.70004362191305	1.59103996103325	1.87113330839018	0.857311201175245	0.747523685761415	1.2281640705392	1.70161251267829	2.07221225588256	1.84212370793447	0.95753411014713	0.79511681640631	1.68151822219099	0.887755684560209	1.1220636658143	1.08540337577171	0.839316784155306	1.18572554531889	0.697756461511303	1.91860456907525	1.32154694727804	1.74415136418121	0.765931330909292	0.866632663482889	0.911025433975789	1.22102414900667	1.48934697126385	0.817011214822417
TraesCS1A02G096600	1.28330729214861	1.30149334076811	0.9851492401047	1.35349623129504	1.15522073915901	0.613652484412309	1.34243219826527	1.07506196675654	1.15095787790707	1.98501923309589	1.92869894117742	3.106863091083	1.21125216016115	0.503426192421824	1.58075337303728	3.10445486644897	2.00959054791814	1.7976405340973	1.13895233536925	1.09731838643573	1.21785151972004	1.10944322404561	1.15093338218603	1.20058141098764	1.03167101028468	1.39232086495207	1.24076423320597	1.39634134701862	1.27409092188874	2.56211815771693	1.03333441054799	0.502829296612365	0.589458644227602	3.32816232286486	2.89094600564908	2.89502032221453
